OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
114414,14200428148110395320,14,7,13,000,2020,04,17,3,2,3,6,0,1,0,0,0,0,0,"731908,211500000210000","5699502,525800000900000",12.334075751000057,51.39926923500008,0,8,8,8,Nordwest
114416,14200428144200387710,14,7,13,000,2020,04,17,3,3,2,6,0,0,1,0,0,0,0,"727224,007399999540000","5693379,610700000100000",12.262937202000046,51.34619704800008,0,7,7,7,Alt-West
114417,14200525144200446530,14,7,13,000,2020,05,15,2,3,2,6,0,0,1,0,0,0,0,"739055,929999999700000","5694924,380000000800000",12.433561673000042,51.35521092600004,0,2,2,2,Ost
114466,14200427144200387770,14,7,13,000,2020,04,11,2,3,2,6,0,0,1,0,0,1,0,"728060,779000000100000","5693296,679999999700000",12.274879087000045,51.34511749600006,0,7,7,7,Alt-West
114490,14200524144200446500,14,7,13,000,2020,05,16,1,3,4,7,0,0,1,0,0,0,0,"736484,521599999630000","5693042,433299999700000",12.395448470000076,51.33939406500008,0,2,2,2,Ost
114499,14200513144200457930,14,7,13,000,2020,05,11,4,3,6,7,0,0,0,1,0,1,0,"740557,310999999750000","5694446,377200000000000",12.454760976000046,51.35028708700003,0,2,2,2,Ost
114510,14200526144200488760,14,7,13,000,2020,05,22,3,2,2,6,2,0,1,0,0,0,1,"742245,909099999820000","5694717,233300000400000",12.47914825600003,51.35200104000006,0,2,2,2,Ost
114534,14200602144200477780,14,7,13,000,2020,06,15,3,3,5,2,0,1,1,0,0,0,0,"740904,327700000260000","5696372,744200000500000",12.461039243000073,51.36743030400004,0,2,2,2,Ost
114550,14200608144200485980,14,7,13,000,2020,06,07,2,2,5,3,0,1,1,0,0,0,0,"727241,021499999800000","5693200,243400000000000",12.263066621000064,51.344580000000065,0,7,7,7,Alt-West
114572,14200527144310452210,14,7,13,000,2020,05,12,4,2,3,6,0,0,1,0,0,1,0,"741056,125099999830000","5696945,321499999600000",12.463604002000068,51.37250507500005,0,1,1,1,Nordost
114573,14200425145500380600,14,7,13,000,2020,04,00,7,3,0,1,2,1,0,0,0,0,0,"738334,458399999890000","5694514,404200000700000",12.422944507000068,51.351834034000035,0,1,1,1,Nordost
114585,14200424148120418340,14,7,13,000,2020,04,15,6,3,5,3,0,1,1,0,0,0,0,"727400,782399999910000","5697707,244000000900000",12.268238469000039,51.38497686300008,0,8,8,8,Nordwest
114596,14200521144320450250,14,7,13,000,2020,05,14,5,3,5,3,0,0,1,0,1,0,0,"735991,021999999880000","5697125,441999999800000",12.391084242000034,51.376248978000035,0,9,9,9,Nord
114607,14200609144200493220,14,7,13,000,2020,06,16,3,3,5,3,0,1,1,0,0,0,0,"728891,949599999930000","5691753,625199999700000",12.285801827000057,51.33093119800003,0,6,6,6,West
114622,14200721148210614880,14,7,13,000,2020,07,20,3,3,5,3,0,1,1,0,0,0,0,"738880,202999999750000","5688709,030999999500000",12.42687701400007,51.29949658900006,0,3,3,3,Südost
114641,14200706144310566010,14,7,13,000,2020,07,04,2,3,8,1,1,0,1,0,0,0,0,"745414,435600000430000","5691144,055999999900000",12.522101724000038,51.318572747000076,0,2,2,2,Ost
114644,14200628144200537270,14,7,13,000,2020,06,13,1,3,5,3,0,0,1,0,0,0,0,"734942,907700000330000","5690232,594300000000000",12.371503118000021,51.31481082700003,0,4,4,4,Süd
114650,14200625148110535860,14,7,13,000,2020,06,07,5,3,2,2,0,1,1,0,0,0,0,"738287,532999999820000","5694494,902300000200000",12.422258803000034,51.35167866000006,0,1,1,1,Nordost
114663,14200720144200711490,14,7,13,000,2020,07,17,2,3,5,2,0,0,1,0,0,0,0,"736142,826000000350000","5701506,379000000700000",12.39617544500004,51.41550958100004,0,9,9,9,Nord
114711,14200730148220792370,14,7,13,000,2020,07,23,5,3,3,6,2,1,0,0,0,0,1,"735088,991899999790000","5690252,452899999900000",12.373608661000048,51.31492876500005,0,4,4,4,Süd
114723,14200707144200565940,14,7,13,000,2020,07,11,3,3,2,6,0,0,1,0,0,0,1,"740038,623999999840000","5694427,593200000000000",12.44731368500004,51.35033775100004,0,2,2,2,Ost
114729,14200718148310648410,14,7,13,000,2020,07,00,7,3,5,3,2,1,1,0,0,0,0,"732605,073499999940000","5692409,635900000100000",12.33943651100003,51.335313779000046,0,7,7,7,Alt-West
114752,14200624148210537390,14,7,13,000,2020,06,14,4,2,5,3,0,1,1,0,0,0,0,"738931,544700000440000","5688214,784099999800000",12.427281382000047,51.295038720000036,0,3,3,3,Südost
114757,14200624144200654520,14,7,13,000,2020,06,10,4,3,5,3,0,1,1,0,0,0,0,"736061,228900000450000","5693821,439300000700000",12.38989865600007,51.34656247100003,0,0,0,0,Mitte
114762,14200712144200699030,14,7,13,000,2020,07,02,1,2,5,3,2,0,1,0,0,0,0,"736426,703099999580000","5692748,321300000000000",12.394424663000052,51.33677810300003,0,3,3,3,Südost
114764,14200624144000590560,14,7,13,000,2020,06,14,4,3,9,1,0,0,1,0,0,0,0,"727880,255099999720000","5684118,414300000300000",12.266430942000056,51.26279310100006,0,5,5,5,Südwest
114867,14200623148310533940,14,7,13,000,2020,06,16,3,3,2,2,0,0,1,0,0,0,1,"726273,538200000300000","5690213,186599999700000",12.247301252000057,51.318149497000036,0,6,6,6,West
114875,14200701148110555270,14,7,13,000,2020,07,18,4,3,6,2,0,0,1,1,0,0,0,"740903,667299999860000","5696372,322799999300000",12.461029488000065,51.36742680200007,0,2,2,2,Ost
114879,14200623144200623390,14,7,13,000,2020,06,12,3,3,3,2,0,1,0,0,0,0,0,"733732,196700000200000","5693146,068099999800000",12.35607176800005,51.34146230300007,0,0,0,0,Mitte
114896,14200623144200523290,14,7,13,000,2020,06,15,3,3,3,6,0,1,0,0,0,0,1,"736254,004900000060000","5694056,688400000300000",12.39281787300007,51.34859403300004,0,0,0,0,Mitte
114900,14200623144200523280,14,7,13,000,2020,06,13,3,3,3,7,0,0,1,0,0,0,0,"736508,087299999780000","5694623,617399999900000",12.396836542000074,51.353577219000044,0,1,1,1,Nordost
114940,14200709148210090510,14,7,13,000,2020,07,13,5,3,5,3,0,1,1,0,0,0,0,"739514,754599999640000","5688479,195699999100000",12.435808300000076,51.29716708900003,0,3,3,3,Südost
114942,14200730144200626820,14,7,13,000,2020,07,17,5,2,2,6,0,0,1,0,0,0,0,"735988,400000000370000","5693817,529999999300000",12.388852188000044,51.34655761600004,0,0,0,0,Mitte
114953,14200714148410579610,14,7,13,000,2020,07,21,3,3,0,6,1,1,0,0,0,0,0,"736328,931699999610000","5693586,895300000900000",12.393580023000027,51.344345942000075,0,0,0,0,Mitte
114972,14200702148410577380,14,7,13,000,2020,07,20,5,2,7,7,0,1,0,0,0,0,0,"736337,971900000240000","5694264,601900000100000",12.394159481000031,51.35042539800003,0,0,0,0,Mitte
114976,14200622144200523310,14,7,13,000,2020,06,12,2,1,5,2,0,1,0,0,0,1,0,"736550,630900000220000","5690276,684200000000000",12.394560368000043,51.31454067100003,0,0,0,0,Mitte
114978,14200713148110792320,14,7,13,000,2020,07,11,2,3,2,6,0,0,1,0,0,1,0,"735642,543800000100000","5700010,947100000500000",12.38800066500005,51.402294479000034,0,9,9,9,Nord
114981,14200710144200584650,14,7,13,000,2020,07,12,6,3,5,3,0,0,1,0,0,0,0,"727199,549999999810000","5693381,956000000200000",12.262588102000052,51.34622787700005,0,7,7,7,Alt-West
114994,14200627148410537450,14,7,13,000,2020,06,19,7,3,2,6,0,0,1,0,0,0,0,"735415,290699999780000","5693519,492399999900000",12.380440540000052,51.34411994800007,0,0,0,0,Mitte
115010,14200801144310648140,14,7,13,000,2020,08,13,7,2,2,6,0,0,1,0,0,0,0,"730733,614199999720000","5701178,104499999400000",12.318309105000026,51.41478938000006,0,8,8,8,Nordwest
115021,14200627148110535850,14,7,13,000,2020,06,13,7,3,5,3,0,0,1,0,0,0,0,"738417,314000000250000","5699900,351399999100000",12.427744965000045,51.40014265000008,0,1,1,1,Nordost
115042,14200716144200590570,14,7,13,000,2020,07,06,5,3,5,3,0,0,1,0,0,0,0,"730960,606999999840000","5697340,597200000700000",12.319070962000069,51.380248539000036,1,8,8,8,Nordwest
115078,14200627144200535750,14,7,13,000,2020,06,13,7,2,4,2,0,0,1,0,1,0,0,"736142,174200000240000","5701508,395600000400000",12.396167431000038,51.41552795400003,0,9,9,9,Nord
115100,14200721148310652360,14,7,13,000,2020,07,13,3,3,2,2,0,0,1,0,0,1,0,"727586,991000000390000","5685598,325600000100000",12.263176473000044,51.27619612400008,0,5,5,5,Südwest
115119,14200706148310579550,14,7,13,000,2020,07,12,2,3,2,6,0,0,1,0,0,0,0,"728395,446999999690000","5690402,970000000700000",12.277821546000041,51.319005581000056,0,6,6,6,West
115126,14200717144200598950,14,7,13,000,2020,07,14,6,2,2,6,0,0,1,0,0,0,0,"729085,458200000230000","5691930,876499999300000",12.288688738000076,51.33244451100006,0,6,6,6,West
115127,14200726144200623450,14,7,13,000,2020,07,00,1,3,0,1,2,1,0,0,0,0,0,"736213,644500000400000","5693818,741100000200000",12.392081475000055,51.34647494500007,0,0,0,0,Mitte
115128,14200620144200572010,14,7,13,000,2020,06,08,7,3,5,3,0,0,1,0,0,0,0,"732591,781499999580000","5698945,854199999900000",12.343520564000073,51.39399245700008,0,8,8,8,Nordwest
115136,14200630148110544410,14,7,13,000,2020,06,06,3,3,2,6,0,0,1,0,0,0,0,"727755,444500000220000","5699070,733999999200000",12.27420128500006,51.39707502400006,0,8,8,8,Nordwest
115142,14200729144200634870,14,7,13,000,2020,07,08,4,2,2,6,0,0,1,0,0,1,0,"728688,389999999660000","5693235,630000000800000",12.28383629600006,51.34431733200006,0,7,7,7,Alt-West
115201,14200619148410516400,14,7,13,000,2020,06,10,6,3,5,2,0,1,1,0,0,0,0,"737767,266999999990000","5690336,174000000600000",12.412025912000047,51.31456771300003,1,3,3,3,Südost
115205,14200619144200516010,14,7,13,000,2020,06,09,6,3,2,2,0,0,1,0,0,0,0,"738843,408900000150000","5689152,350199999300000",12.42664682000003,51.30349123000008,0,3,3,3,Südost
115208,14200702148310568360,14,7,13,000,2020,07,09,5,3,5,3,0,1,1,0,0,0,0,"732965,156399999750000","5692858,298900000800000",12.344890079000038,51.33919388500004,0,7,7,7,Alt-West
115209,14200619143263626640,14,7,13,000,2020,06,16,6,3,5,3,0,1,1,0,0,0,0,"727240,798399999740000","5693201,669099999600000",12.263064332000056,51.34459288800008,0,7,7,7,Alt-West
115210,14200718148410620390,14,7,13,000,2020,07,15,7,3,5,2,0,1,1,0,0,0,0,"734644,122999999670000","5693488,771999999900000",12.369367323000063,51.34416297300004,0,0,0,0,Mitte
115223,14200716144200663750,14,7,13,000,2020,07,17,5,3,6,4,0,1,0,1,0,0,0,"735506,220999999900000","5690273,246899999700000",12.379598604000023,51.31494293000003,0,4,4,4,Süd
115242,14200709144200568180,14,7,13,000,2020,07,15,5,2,5,2,0,0,1,0,1,0,0,"739760,199500000100000","5688229,788200000300000",12.439154906000056,51.29482517400004,0,3,3,3,Südost
115290,14200719144310611080,14,7,13,000,2020,07,15,1,3,2,6,0,0,1,0,0,0,0,"741502,026800000110000","5696742,698799999400000",12.469860678000032,51.37049703800005,0,1,1,1,Nordost
115332,14200721144200617040,14,7,13,000,2020,07,11,3,1,5,2,0,1,0,0,0,1,0,"728902,653099999760000","5698649,397600000700000",12.290392706000034,51.39283108200004,0,8,8,8,Nordwest
115352,14200617148410550260,14,7,13,000,2020,06,12,4,3,2,2,0,0,1,0,0,0,0,"736196,386099999770000","5693813,419399999100000",12.391830576000075,51.34643434600008,0,0,0,0,Mitte
115357,14200617148222516260,14,7,13,000,2020,06,20,4,3,5,3,0,1,1,0,0,0,0,"736062,227099999790000","5693821,469100000300000",12.389912983000045,51.34656232400005,0,0,0,0,Mitte
115361,14200722144200626730,14,7,13,000,2020,07,15,4,3,2,6,0,0,1,0,0,0,0,"736438,215099999680000","5693405,969599999500000",12.39502619800004,51.34267648700006,0,2,2,2,Ost
115369,14200715662221599590,14,7,13,000,2020,07,14,4,3,5,3,0,0,1,0,0,0,0,"735275,717500000260000","5693570,968599999300000",12.378474097000037,51.34463978900004,0,0,0,0,Mitte
115375,14200629144200568860,14,7,13,000,2020,06,15,2,2,3,2,0,1,0,0,0,1,0,"736307,841000000010000","5694361,230000000400000",12.39379172200006,51.35130527500007,0,0,0,0,Mitte
115405,14200723144200606880,14,7,13,000,2020,07,14,5,3,4,7,0,0,1,0,0,0,0,"743828,189000000250000","5695238,289000000800000",12.502184595000074,51.35600107100004,0,2,2,2,Ost
115423,14200730144200660380,14,7,13,000,2020,07,19,5,3,6,4,0,0,0,1,0,0,1,"735850,954499999990000","5693711,096500000000000",12.386811636000061,51.34565928000006,0,0,0,0,Mitte
115428,14200703144200555200,14,7,13,000,2020,07,16,6,3,3,6,0,0,1,0,1,0,0,"736153,083300000060000","5696689,274399999500000",12.393118839000067,51.37226651100008,0,9,9,9,Nord
115442,14200727148210632670,14,7,13,000,2020,07,07,2,3,5,3,0,1,1,0,0,0,0,"735063,306900000200000","5690237,111099999400000",12.37323064800006,51.31480165900007,0,4,4,4,Süd
115494,14200801148410654790,14,7,13,000,2020,08,14,7,3,2,2,0,0,1,0,0,0,0,"736330,413900000040000","5694347,036299999800000",12.394105873000058,51.35116848600006,0,0,0,0,Mitte
115523,14200716144200590590,14,7,13,000,2020,07,17,5,2,5,3,0,0,1,0,1,0,0,"734943,721800000410000","5690232,710000000900000",12.371514855000044,51.31481153000004,0,4,4,4,Süd
115537,14200719148210668680,14,7,13,000,2020,07,12,1,3,2,2,0,0,1,0,1,0,0,"745069,258799999950000","5693673,738099999700000",12.518897447000029,51.34142546000004,0,2,2,2,Ost
115540,14200724144200614710,14,7,13,000,2020,07,19,6,2,1,2,1,1,1,0,0,0,0,"738287,426500000060000","5694494,858100000800000",12.422257246000072,51.35167830800003,0,1,1,1,Nordost
115606,14200726148410629700,14,7,13,000,2020,07,21,1,3,9,1,1,0,1,0,0,0,0,"736281,871500000360000","5694089,437000000800000",12.39323904500003,51.34887640900007,1,0,0,0,Mitte
115621,14200729144200652340,14,7,13,000,2020,07,10,4,3,6,4,0,0,0,1,0,1,0,"738795,605000000450000","5689209,701799999900000",12.426000673000033,51.30402606500007,0,3,3,3,Südost
115633,14200613144310553550,14,7,13,000,2020,06,17,7,3,9,1,0,0,0,0,1,0,0,"743196,619800000450000","5695241,143999999400000",12.493133236000062,51.35629730000005,0,2,2,2,Ost
115637,14200613144200515950,14,7,13,000,2020,06,18,7,2,3,2,0,1,0,0,0,0,0,"731925,524400000460000","5688240,945200000000000",12.326987187000043,51.29816968500006,0,5,5,5,Südwest
115639,14200626144200568210,14,7,13,000,2020,06,11,6,3,5,3,0,1,1,0,0,0,0,"728892,754300000150000","5691754,232599999800000",12.285813748000066,51.330936327000074,0,6,6,6,West
115650,14200709144200572030,14,7,13,000,2020,07,12,5,3,5,2,0,0,1,0,0,0,1,"736142,826000000350000","5701506,379000000700000",12.39617544500004,51.41550958100004,1,9,9,9,Nord
115665,14200626144200539160,14,7,13,000,2020,06,10,6,3,3,3,0,1,1,0,0,0,0,"735187,244099999780000","5690258,012900000400000",12.375019656000063,51.314938082000026,0,4,4,4,Süd
115682,14200702148410550190,14,7,13,000,2020,07,14,5,3,3,2,0,1,1,0,0,0,0,"736493,038700000380000","5692233,320499999400000",12.395033413000021,51.332127780000064,0,0,0,0,Mitte
115700,14200704148110566050,14,7,13,000,2020,07,11,7,3,2,6,0,0,1,0,0,0,0,"736453,694799999710000","5696414,583300000100000",12.397247278000066,51.36967579100008,0,9,9,9,Nord
115713,14200612148410519540,14,7,13,000,2020,06,16,6,3,2,6,0,0,1,0,0,0,0,"735333,138000000270000","5693520,755999999100000",12.37926390900003,51.34416530000004,0,0,0,0,Mitte
115717,14200612148310519490,14,7,13,000,2020,06,13,6,3,5,3,0,1,1,0,0,0,0,"731449,498100000430000","5692736,835799999500000",12.323088909000035,51.338722447000066,0,7,7,7,Alt-West
115724,14200612144200623410,14,7,13,000,2020,06,06,6,3,4,6,0,1,0,0,0,0,0,"736706,974999999630000","5694490,914999999100000",12.399599402000035,51.35230327200003,0,1,1,1,Nordost
115730,14200714148310663940,14,7,13,000,2020,07,07,3,3,3,2,0,0,1,0,0,1,0,"730086,372000000440000","5693095,600700000300000",12.303784327000074,51.34249625900003,0,7,7,7,Alt-West
115750,14200716143263701740,14,7,13,000,2020,07,15,5,3,5,2,0,1,1,0,0,0,0,"738772,279600000010000","5689210,919600000600000",12.425667480000072,51.30404677800004,0,3,3,3,Südost
115759,14200629144200539180,14,7,13,000,2020,06,06,2,2,0,7,0,0,0,0,0,0,1,"735643,858000000010000","5693502,813200000700000",12.383705467000027,51.34387554600005,0,0,0,0,Mitte
115761,14200708148410568410,14,7,13,000,2020,07,20,4,3,4,6,0,1,0,0,0,0,0,"735428,543100000360000","5693511,601900000100000",12.380625265000049,51.34404363300007,1,0,0,0,Mitte
115767,14200728144200623430,14,7,13,000,2020,07,18,3,3,2,6,0,0,1,0,0,0,0,"733712,947999999860000","5696889,887199999800000",12.358255150000048,51.375076610000065,0,9,9,9,Nord
115768,14200629144100629620,14,7,13,000,2020,06,17,2,3,2,6,0,0,1,0,0,0,0,"740251,008500000460000","5695912,959899999200000",12.451360814000054,51.363580126000045,0,2,2,2,Ost
115796,14200818144200675190,14,7,13,000,2020,08,16,3,3,0,4,0,0,0,1,0,0,1,"737207,605100000280000","5691033,019099999200000",12.404473349000057,51.32105620500005,0,3,3,3,Südost
115805,14200821144200701770,14,7,13,000,2020,08,17,6,2,5,3,0,1,1,0,0,0,0,"740578,668200000190000","5694459,991699999200000",12.45507630000003,51.35040024700004,0,2,2,2,Ost
115815,14201004148110816940,14,7,13,000,2020,10,17,1,3,5,3,0,1,1,0,0,0,0,"733926,305599999610000","5696958,973999999500000",12.36136072000005,51.37560892400006,0,9,9,9,Nord
115826,14200919144200763850,14,7,13,000,2020,09,15,7,3,2,2,0,0,1,0,0,0,0,"729666,888500000350000","5692500,801899999400000",12.297388179000052,51.337326304000044,0,6,6,6,West
115829,14201002144310811030,14,7,13,000,2020,10,14,6,3,2,6,0,0,1,0,0,0,0,"744244,280500000340000","5693878,701799999900000",12.507216196000059,51.343619982000064,0,2,2,2,Ost
115832,14200923144200778480,14,7,13,000,2020,09,12,4,3,5,3,0,1,1,0,0,0,0,"736169,808000000190000","5694391,492000000600000",12.391833139000028,51.35163428000004,0,1,1,1,Nordost
115881,14200824144200689950,14,7,13,000,2020,08,05,2,3,5,2,2,0,1,0,0,1,0,"734889,055900000040000","5698788,250000000000000",12.376378468000041,51.39163166700007,0,9,9,9,Nord
115940,14201014148110835560,14,7,13,000,2020,10,18,4,3,5,2,2,1,1,0,0,0,0,"738578,627299999820000","5694523,296599999100000",12.42645047700006,51.35181141900006,1,2,2,2,Ost
115961,14200922148410807960,14,7,13,000,2020,09,12,3,3,2,6,0,0,1,0,0,0,0,"735391,803799999880000","5693533,483400000300000",12.380113160000064,51.34425526000007,0,0,0,0,Mitte
115968,14200821144200698980,14,7,13,000,2020,08,15,6,3,2,6,0,0,1,0,0,0,1,"740662,177899999540000","5696217,711899999500000",12.457462201000055,51.36614143600008,0,2,2,2,Ost
115975,14200911148410765890,14,7,13,000,2020,09,20,6,3,2,2,2,0,1,0,0,0,0,"733565,742399999870000","5693077,487800000200000",12.353641134000043,51.34091508600005,0,0,0,0,Mitte
115979,14200820144200698990,14,7,13,000,2020,08,08,5,2,3,6,0,0,1,0,1,0,0,"734481,985999999570000","5697039,265499999700000",12.369383625000069,51.37610049500006,0,9,9,9,Nord
115980,14200925144200787840,14,7,13,000,2020,09,05,6,3,5,2,2,1,1,0,0,0,0,"736216,067999999970000","5693808,493499999900000",12.392109413000071,51.34638195300005,1,0,0,0,Mitte
115982,14201006144200845720,14,7,13,000,2020,10,10,3,3,9,1,0,0,1,0,0,0,0,"736299,932199999690000","5694107,700899999600000",12.393510049000042,51.34903284200004,1,0,0,0,Mitte
115983,14200820144200696190,14,7,13,000,2020,08,18,5,3,5,2,0,1,1,0,0,0,0,"739347,798999999650000","5694466,369000000900000",12.437437677000048,51.35097709100006,0,2,2,2,Ost
116039,14200916148310785300,14,7,13,000,2020,09,08,4,3,5,2,0,1,1,0,0,0,0,"727448,390800000170000","5690084,388199999900000",12.26405038200005,51.316524868000045,0,6,6,6,West
116064,14200903144200888010,14,7,13,000,2020,09,16,5,3,5,2,0,1,1,0,0,0,0,"740891,048000000420000","5696352,698000000800000",12.46083525000006,51.36725601000006,0,2,2,2,Ost
116112,14201010148210873550,14,7,13,000,2020,10,16,7,3,4,2,0,1,1,0,0,0,0,"736524,574500000100000","5690277,869799999500000",12.394187943000077,51.31456214200006,0,0,0,0,Mitte
116117,14200815144200730920,14,7,13,000,2020,08,14,7,2,3,6,0,0,1,0,1,0,0,"733126,486800000070000","5692921,886900000300000",12.347243822000053,51.33969857400007,0,0,0,0,Mitte
116135,14201002144200803530,14,7,13,000,2020,10,16,6,2,4,2,0,1,1,0,0,0,0,"736106,743900000120000","5693879,301799999500000",12.39058940700005,51.34706295600006,0,0,0,0,Mitte
116144,14200829144310717190,14,7,30,270,2020,08,11,7,2,2,6,0,0,1,0,0,1,0,"728986,184999999590000","5701199,177799999700000",12.293236730000046,51.41568681100006,0,8,8,8,Nordwest
116173,14200823144200689940,14,7,13,000,2020,08,11,1,3,5,3,0,0,1,0,0,0,0,"729944,745900000450000","5693107,800599999700000",12.301762237000048,51.34266307100006,0,7,7,7,Alt-West
116178,14200908148210762460,14,7,13,000,2020,09,16,3,3,6,4,0,0,1,1,0,0,0,"738790,173399999740000","5689213,973700000000000",12.425925754000048,51.304066687000045,0,3,3,3,Südost
116214,14200814144310668600,14,7,13,000,2020,08,16,6,3,3,6,0,0,1,0,0,0,0,"739579,713100000280000","5698627,736899999900000",12.44356582100005,51.38823054200003,0,1,1,1,Nordost
