OID_,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstige,ULICHTVERH,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLAE,IstStrassenzustand,index_right,FID,SBZ,Name
226328,14,7,13,000,2021,07,09,6,2,5,2,1,1,0,0,0,0,0,"735688,300560303032398","5696167,083782415837049",12.386107089000063,51.36777226800007,14210730144200562940,0,9,9,9,Nord
226337,14,7,13,000,2021,07,16,6,3,0,7,0,0,0,1,0,0,0,"736400,654780031181872","5690705,470163973048329",12.392696440000066,51.31845186700008,14210723148210540930,0,0,0,0,Mitte
226340,14,7,13,000,2021,09,10,2,3,5,2,1,1,0,0,0,0,0,"735888,993014528416097","5693494,963432993739843",12.387213659000054,51.343703436000055,14210906148410718570,0,0,0,0,Mitte
226348,14,7,13,000,2021,08,15,4,3,5,3,0,1,0,0,0,0,0,"732893,037260496988893","5690897,184370394796133",12.34257483600004,51.321619147000035,14210804144200570110,0,5,5,5,Südwest
226350,14,7,13,000,2021,09,09,2,3,5,3,1,1,0,0,0,0,0,"730555,463091591373086","5689804,156664609909058",12.308378745000027,51.31275900500003,14210906144200679330,0,5,5,5,Südwest
226359,14,7,13,000,2021,07,13,4,3,1,7,0,1,0,1,0,0,0,"738137,665676488541067","5690524,394914180040359",12.417456762000029,51.31610233200007,14210721148223591650,0,3,3,3,Südost
226366,14,7,13,000,2021,08,18,2,3,5,3,1,1,0,0,0,0,0,"727245,971380634233356","5693205,834354728460312",12.263141143000041,51.34462821400007,14210816148410637670,0,7,7,7,Alt-West
226368,14,7,13,000,2021,07,12,6,3,2,6,0,1,0,0,1,0,0,"733896,793260259553790","5690815,190621152520180",12.356900875000065,51.320471413000064,14210730144200618780,0,4,4,4,Süd
226370,14,7,13,000,2021,08,16,6,2,5,3,1,1,0,0,0,0,0,"733141,656001451425254","5697872,795986654236913",12.350706137000032,51.38413452800006,14210827144200680370,1,8,8,8,Nordwest
226375,14,7,13,000,2021,09,01,6,3,0,1,0,0,0,1,0,2,0,"732570,098220855928957","5693131,851525396108627",12.339406858000075,51.34181119100003,14210903148310698020,0,7,7,7,Alt-West
226377,14,7,13,000,2021,09,09,6,3,3,6,1,1,0,0,0,0,0,"734060,889076855033636","5692779,380688698962331",12.36054165400003,51.33803552900008,14210917144200766850,0,0,0,0,Mitte
226385,14,7,13,000,2021,09,08,4,3,5,3,1,1,0,0,0,0,0,"734045,895001477561891","5693524,036986337974668",12.360816147000037,51.34472610300003,14210908148410680440,0,0,0,0,Mitte
226387,14,7,13,000,2021,09,14,5,3,5,3,1,1,0,0,0,0,0,"735639,909455705434084","5696707,871382748708129",12.385771570000031,51.37264657000003,14210916148121718540,0,9,9,9,Nord
226388,14,7,13,000,2021,07,06,2,3,2,6,0,1,0,0,1,0,0,"742245,665708509273827","5693572,056788165122271",12.478365592000046,51.34172275200007,14210719148222522540,0,2,2,2,Ost
226393,14,7,13,000,2021,09,11,3,3,5,3,1,1,0,0,0,0,0,"735954,653631149791181","5699958,591020474210382",12.392444836000038,51.40169481700008,14210921148110717950,0,9,9,9,Nord
226394,14,7,13,000,2021,09,10,3,3,5,3,0,1,0,0,0,0,0,"734810,262094772420824","5692505,763656597584486",12.371100501000058,51.33527051100003,14210907148410717710,0,0,0,0,Mitte
226395,14,7,13,000,2021,08,09,2,3,3,5,1,0,0,0,1,0,0,"735242,242832226678729","5690450,386359710246325",12.375934320000056,51.31664217300005,14210830148210679830,0,4,4,4,Süd
226402,14,7,13,000,2021,09,15,2,3,3,3,1,1,0,0,0,0,0,"736608,618877027183771","5695164,092890409752727",12.398637073000032,51.35838675100007,14210906144200678780,0,1,1,1,Nordost
226406,14,7,13,000,2021,07,08,2,3,5,3,1,1,0,0,0,0,0,"730511,698051319457591","5689714,661344597116113",12.307694027000025,51.31197332900007,14210726144200549870,0,6,6,6,West
226408,14,7,13,000,2021,08,16,3,3,1,5,1,1,0,0,0,0,0,"736947,138426994904876","5690769,102488137781620",12.400566754000067,51.31879576700004,14210817144200608930,0,0,0,0,Mitte
226413,14,7,13,000,2021,09,13,4,3,5,3,1,1,0,0,0,0,0,"734834,105221468955278","5692993,625844134017825",12.37176379300007,51.33963991200005,14210915148410717700,1,0,0,0,Mitte
226416,14,7,13,000,2021,08,19,3,3,2,6,0,1,0,1,0,0,0,"735391,308674553409219","5690886,467761196196079",12.378357409000046,51.320494964000034,14210810144200592050,1,4,4,4,Süd
226419,14,7,13,000,2021,08,11,6,3,5,3,1,1,0,0,0,0,0,"735323,404322420246899","5697851,208415344357491",12.381989469000075,51.38304066200004,14210806148122591640,0,9,9,9,Nord
226420,14,7,13,000,2021,09,19,4,3,1,5,1,1,0,0,0,1,0,"738280,976873255334795","5693620,612976575270295",12.421579657000052,51.343833862000054,14210922148410705470,0,2,2,2,Ost
226434,14,7,13,000,2021,08,17,6,3,5,3,1,1,0,0,0,0,0,"735836,721001503989100","5694978,974985461682081",12.387447703000078,51.35704595800007,14210827148410698070,1,9,9,9,Nord
226435,14,7,13,000,2021,09,18,1,3,0,7,1,0,0,0,0,0,0,"734167,925236661918461","5688633,697650387883186",12.35935315100005,51.30077763000003,14210926148210726360,0,4,4,4,Süd
226442,14,7,13,000,2021,09,13,3,2,1,5,1,1,0,0,0,0,0,"735056,616425807587802","5690951,347882831469178",12.373605591000057,51.32121570600003,14210914144200682530,0,4,4,4,Süd
226447,14,7,13,000,2021,07,17,5,3,2,2,0,1,0,0,0,0,0,"736680,218551430851221","5689794,886173758655787",12.39609682300005,51.310162078000076,14210729144200562300,0,4,4,4,Süd
226448,14,7,13,000,2021,09,19,7,2,7,1,1,0,0,0,0,1,0,"733898,549749571830034","5690815,743986839428544",12.356926401000067,51.32047565800008,14210904144200783470,0,4,4,4,Süd
226450,14,7,13,000,2021,09,16,3,3,5,3,0,1,0,0,0,0,0,"734586,797186785377562","5692063,127074621617794",12.367606806000026,51.331389426000044,14210921144200726080,0,0,0,0,Mitte
226452,14,7,13,000,2021,07,16,3,3,5,3,1,1,0,0,0,0,0,"734995,175680425018072","5693935,527627062052488",12.374693745000059,51.348028224000075,14210727145500582200,0,0,0,0,Mitte
226463,14,7,13,000,2021,09,11,6,3,8,1,0,1,0,0,1,0,0,"738839,932751097716391","5695328,297377580776811",12.430736401000047,51.35892722600005,14210924144200718280,0,1,1,1,Nordost
226465,14,7,13,000,2021,08,15,6,3,5,3,1,0,0,0,0,0,0,"735007,308001497760415","5692467,268985910341144",12.373898774000054,51.33484358100003,14210827148410682650,0,0,0,0,Mitte
226470,14,7,13,000,2021,09,21,4,3,5,3,0,1,0,0,0,2,0,"736244,294512276537716","5697156,793850610032678",12.394737636000059,51.37642509600005,14210901148110696530,0,9,9,9,Nord
226473,14,7,13,000,2021,07,10,7,3,2,6,0,1,0,0,0,0,0,"737795,556052785366774","5694990,400970173999667",12.415537663000066,51.35633227100004,14210724144200561970,0,1,1,1,Nordost
226478,14,7,13,000,2021,09,18,5,3,2,6,0,1,0,1,0,0,0,"735204,665836561471224","5694042,565253438428044",12.377767278000022,51.34890239300006,14210923148410718310,0,0,0,0,Mitte
226480,14,7,13,000,2021,08,08,2,3,0,1,0,0,0,1,0,0,0,"735073,695852289907634","5689675,514367582276464",12.373009384000056,51.30975623900008,14210830148210637640,1,4,4,4,Süd
226484,14,7,13,000,2021,08,14,5,3,5,2,1,1,0,0,0,0,0,"735085,127958407625556","5694957,021839460358024",12.37665783400007,51.35716030400005,14210805148410608980,1,0,0,0,Mitte
226492,14,7,13,000,2021,07,09,4,3,5,3,1,1,0,0,0,0,0,"737855,818970736116171","5695038,689271813258529",12.416433866000034,51.356740486000035,14210728144200561980,0,1,1,1,Nordost
226493,14,7,13,000,2021,08,15,6,2,6,4,0,0,1,0,1,0,0,"731714,181843970902264","5692787,350506467744708",12.326915154000062,51.339068119000046,14210827144200637130,0,7,7,7,Alt-West
226498,14,7,13,000,2021,07,23,4,2,8,1,0,1,0,0,0,2,0,"727007,693001361563802","5689993,827989289537072",12.257679387000053,51.31588782600005,14210721148310591280,0,6,6,6,West
226499,14,7,13,000,2021,09,18,2,3,3,6,1,1,0,0,0,0,0,"737369,303001526743174","5695356,903984699398279",12.409671409000055,51.35980019900006,14210913144200682510,0,1,1,1,Nordost
226504,14,7,13,000,2021,07,16,1,3,0,7,1,0,0,0,0,0,0,"740356,940667625516653","5693902,655836401507258",12.451521882000065,51.34549160100005,14210725148210541690,0,2,2,2,Ost
226508,14,7,13,000,2021,08,12,4,3,0,1,1,0,0,0,0,0,0,"733629,796006022021174","5690698,924037013202906",12.35299978300003,51.31953741900003,14210825148310628320,0,5,5,5,Südwest
226515,14,7,13,000,2021,08,14,4,3,2,2,0,1,0,0,0,0,0,"737925,337703212164342","5697163,538398211821914",12.418852056000048,51.37578386400003,14210818144200697940,0,1,1,1,Nordost
226517,14,7,13,000,2021,09,10,6,2,3,7,0,1,0,1,0,0,0,"740225,620795693248510","5693905,007590074092150",12.449641388000032,51.34556821100006,14210924144200737640,0,2,2,2,Ost
226525,14,7,13,000,2021,09,20,5,3,1,7,1,1,0,0,0,2,0,"734814,681429594755173","5691472,942614456638694",12.370483273000048,51.32599765500004,14210902148410718560,0,0,0,0,Mitte
226528,14,7,13,000,2021,07,07,6,2,4,6,0,1,0,0,1,0,0,"730750,008123341947794","5695084,726202812045813",12.314585869000041,51.36008351400005,14210723144200563340,0,7,7,7,Alt-West
226541,14,7,13,000,2021,07,17,5,3,5,3,0,1,0,0,0,0,0,"738507,270246184431016","5696649,321115376427770",12.426853048000055,51.37092425000003,14210722144200549910,0,1,1,1,Nordost
226548,14,7,13,000,2021,09,12,1,3,5,3,1,1,0,0,0,0,0,"729020,873558238148689","5694334,235808089375496",12.289308944000027,51.354045831000064,14210926144200766840,0,7,7,7,Alt-West
226555,14,7,13,000,2021,09,13,7,3,5,3,1,1,0,0,0,0,0,"739921,888853356242180","5693991,234934682026505",12.445346371000028,51.346470416000045,14210918144200697280,1,2,2,2,Ost
226558,14,7,13,000,2021,08,13,4,3,5,3,0,1,0,0,1,0,0,"727636,156135885976255","5693056,963695177808404",12.268639053000072,51.343135662000066,14210825148310681550,0,7,7,7,Alt-West
226562,14,7,13,000,2021,08,22,7,2,0,1,1,0,0,0,0,2,0,"737182,066791078075767","5694067,807180028408766",12.406127839000021,51.348307386000045,14210807148210602891,1,2,2,2,Ost
226566,14,7,13,000,2021,09,12,4,3,2,6,0,1,0,0,0,0,0,"729941,120847950689495","5693176,304439796134830",12.301754513000049,51.34327949800007,14210915148310717350,1,7,7,7,Alt-West
226570,14,7,13,000,2021,09,10,2,3,5,2,0,1,0,0,1,0,0,"728918,824079575017095","5689647,876939004287124",12.284834915000033,51.31201664200006,14210906148310679870,0,6,6,6,West
226576,14,7,13,000,2021,08,16,7,3,6,4,1,0,1,0,0,0,0,"737113,381690945476294","5693761,069536225870252",12.404939048000074,51.345582739000065,14210814148410602240,0,2,2,2,Ost
226580,14,7,13,000,2021,09,08,5,3,3,6,0,1,0,0,0,0,1,"734214,263210419565439","5692861,266680400818586",12.362793504000024,51.338707430000056,14210902144200679770,0,0,0,0,Mitte
226581,14,7,13,000,2021,09,09,5,3,3,6,0,1,0,0,0,0,0,"731917,267068841494620","5690985,186277864500880",12.32865285500003,51.32280766700006,14210916148310696580,1,5,5,5,Südwest
226583,14,7,13,000,2021,07,07,6,3,5,3,1,1,0,0,0,0,0,"736341,309748791158199","5692763,105852996930480",12.393210771000042,51.33694630600007,14210723148410540940,0,0,0,0,Mitte
226589,14,7,13,000,2021,08,11,3,3,1,2,0,1,0,0,0,0,0,"738229,384310033172369","5696063,799003718420863",12.422475787000053,51.36578528900003,14210831148120677830,0,1,1,1,Nordost
226592,14,7,13,000,2021,09,08,3,3,5,2,1,1,0,0,0,0,0,"738256,821774280630052","5690476,542278613895178",12.419131509000067,51.31562293800005,14210914148210696550,0,3,3,3,Südost
226595,14,7,13,000,2021,09,21,2,2,6,7,1,0,1,0,0,2,0,"737250,154010602273047","5692211,581206431612372",12.405867310000076,51.33161735900006,14210906143263679740,0,3,3,3,Südost
226599,14,7,13,000,2021,07,18,4,3,2,6,1,1,0,0,0,0,0,"734221,119400084950030","5695524,814497554674745",12.364644439000074,51.362613811000074,14210728148110549920,0,9,9,9,Nord
226601,14,7,13,000,2021,08,18,4,3,5,3,1,1,0,0,0,0,0,"735603,922237663529813","5694413,181003268808126",12.383735571000045,51.35206380600005,14210811144200591620,0,0,0,0,Mitte
226603,14,7,13,000,2021,07,05,4,3,0,1,1,0,0,0,0,1,0,"735014,307292862795293","5692383,429519956931472",12.37394376900005,51.33408811400005,14210721148410540670,1,0,0,0,Mitte
226609,14,7,13,000,2021,07,15,3,2,6,4,0,1,1,0,0,0,0,"736863,896426621824503","5693256,575571527704597",12.401027659000022,51.34115833900006,14210720144200549430,0,2,2,2,Ost
226616,14,7,13,000,2021,09,13,5,2,5,3,0,1,1,0,0,0,0,"738579,576803611591458","5690975,846584664657712",12.424088402000052,51.31996946000004,14210909144200704890,0,3,3,3,Südost
226617,14,7,13,000,2021,09,14,4,3,6,6,0,0,1,0,1,0,0,"735275,571261592209339","5689760,571650678291917",12.375956737000024,51.31043634800005,14210901144200012170,0,4,4,4,Süd
226619,14,7,13,000,2021,08,15,4,3,5,2,0,1,0,0,0,0,0,"736579,535230820067227","5691295,819236895069480",12.395650505000049,51.32367662400003,14210804148210570150,0,0,0,0,Mitte
226627,14,7,13,000,2021,08,17,2,2,4,1,0,1,0,0,0,0,0,"738362,689001525752246","5699997,893984071910381",12.427026633000025,51.40104112000006,14210830148110738760,1,1,1,1,Nordost
226636,14,7,13,000,2021,09,22,6,3,6,4,1,0,1,0,0,2,0,"737182,227691083215177","5693841,099886879324913",12.405979111000022,51.34627238000007,14210917144200705610,0,2,2,2,Ost
226640,14,7,13,000,2021,08,12,3,2,4,6,0,1,0,0,1,0,0,"740909,462509558536112","5691607,830077268183231",12.457888848000039,51.32466034200007,14210817144200618760,0,2,2,2,Ost
226643,14,7,13,000,2021,09,12,6,2,5,3,1,1,0,0,0,0,0,"731815,890134735964239","5689249,743865791708231",12.326072515000021,51.307270180000046,14210910144200696480,0,5,5,5,Südwest
226645,14,7,13,000,2021,09,14,1,3,2,6,0,1,0,0,0,0,0,"729280,244941755197942","5691004,641632907092571",12.290884223000035,51.32405107900007,14210912144200770310,0,6,6,6,West
226646,14,7,13,000,2021,09,06,2,3,3,6,0,1,0,1,0,0,0,"734726,988001472316682","5698996,582985904067755",12.374190903000056,51.39356876900007,14210906144200678800,0,9,9,9,Nord
226648,14,7,13,000,2021,09,02,1,3,6,4,0,1,1,0,0,2,0,"735569,866278772242367","5689410,711590668186545",12.379940694000027,51.30717416500005,14210919148210718300,0,4,4,4,Süd
226652,14,7,13,000,2021,08,14,3,3,3,6,1,0,0,0,0,0,0,"735680,035674039274454","5692882,941624976694584",12.383813782000061,51.338296412000034,14210817148410619190,0,0,0,0,Mitte
226658,14,7,13,000,2021,08,17,6,3,0,7,0,1,0,1,0,0,0,"737063,420730826444924","5690008,588202711194754",12.401726955000072,51.31192084800006,14210820145200628660,0,4,4,4,Süd
226660,14,7,13,000,2021,07,17,2,3,5,3,1,0,0,0,0,0,0,"737065,933288638480008","5693139,229390289634466",12.403845018000027,51.34002083300004,14210719143263608860,0,2,2,2,Ost
226667,14,7,13,000,2021,09,19,4,3,5,3,1,0,0,0,0,1,0,"735710,949372381903231","5690796,767003150656819",12.382877048000068,51.31955746800003,14210908662223696710,0,4,4,4,Süd
226676,14,7,13,000,2021,08,16,7,3,2,6,0,1,0,0,1,0,0,"728709,623712721280754","5690593,519657533615828",12.282444743000042,51.32059000700008,14210821148310637660,0,6,6,6,West
226677,14,7,13,000,2021,09,20,2,3,5,7,1,1,0,0,0,2,0,"733497,817709181457758","5695760,917794993147254",12.35442818200005,51.36503090100007,14210920148110717340,0,9,9,9,Nord
226679,14,7,13,000,2021,07,11,3,3,5,2,1,1,0,0,0,0,0,"735095,824892043136060","5694132,999129602685571",12.37626685600003,51.34975918100008,14210727144200562970,0,0,0,0,Mitte
226681,14,7,13,000,2021,09,17,7,3,4,3,1,0,0,0,1,0,0,"733102,064903299324214","5690607,837770272046328",12.345380241000043,51.31893618700008,14210925148310726150,0,5,5,5,Südwest
226684,14,7,13,000,2021,09,16,1,2,4,6,1,1,0,0,0,0,0,"727624,802349414676428","5688485,896218020468950",12.26555778200003,51.302104031000056,14210912148310698040,0,6,6,6,West
226685,14,7,13,000,2021,08,20,2,3,5,3,1,1,0,0,0,0,0,"728141,442001381888986","5690369,467988863587379",12.27416114600004,51.31880671400006,14210802148320636730,0,6,6,6,West
226688,14,7,13,000,2021,09,14,7,3,1,6,1,1,0,0,0,0,0,"735676,090670052915812","5696384,029963964596391",12.386075791000053,51.369724690000055,14210904144200678280,0,9,9,9,Nord
226689,14,7,13,000,2021,08,11,4,3,5,3,0,1,0,0,0,0,0,"729426,750923912040889","5694704,770209006965160",12.295366910000041,51.35720844700006,14210818148320637360,0,7,7,7,Alt-West
226699,14,7,13,000,2021,09,14,4,3,0,7,1,1,0,0,0,0,0,"734172,964378538541496","5692125,750201251357794",12.361718177000057,51.33212208100008,14210901148410680430,1,0,0,0,Mitte
226701,14,7,13,000,2021,07,15,1,3,1,5,1,1,0,0,0,0,0,"726810,479021282866597","5688717,566462093964219",12.254042792000064,51.30450881400003,14210718148313570160,0,6,6,6,West
226703,14,7,13,000,2021,08,20,2,3,5,3,0,1,0,1,0,0,0,"735183,851122209802270","5688967,212165525183082",12.374120223000034,51.30335272200006,14210816144200602900,1,4,4,4,Süd
226708,14,7,13,000,2021,09,12,4,3,6,2,0,1,1,0,0,0,0,"734486,533518938347697","5692401,405320314690471",12.366392760000053,51.33446730600008,14210908148410681570,0,0,0,0,Mitte
226712,14,7,13,000,2021,08,15,5,3,5,2,1,1,0,0,0,0,0,"736244,144340027123690","5697157,313094038516283",12.394735827000034,51.376429819000066,14210805148110583060,1,9,9,9,Nord
226718,14,7,13,000,2021,07,07,5,3,3,2,1,1,0,0,0,0,0,"737805,422901714220643","5690638,556968959048390",12.412774031000026,51.317265977000034,14210729148210561560,0,3,3,3,Südost
226719,14,7,13,000,2021,08,13,4,3,9,1,0,1,0,0,0,0,0,"733766,134390888735652","5697241,132243718951941",12.359249006000027,51.37820765500004,14210825144200628270,0,9,9,9,Nord
226720,14,7,13,000,2021,08,21,6,3,0,1,1,0,0,0,0,2,0,"735277,242737026885152","5693778,918929032981396",12.378633370000045,51.34650578700007,14210806148410582230,1,0,0,0,Mitte
226721,14,7,13,000,2021,09,18,4,3,5,3,1,1,0,0,0,0,0,"738156,188636671751738","5695235,681362221017480",12.420871817000034,51.358382876000064,14210922144200705620,0,1,1,1,Nordost
226723,14,7,13,000,2021,08,10,3,3,2,6,0,1,0,0,0,0,0,"739334,126123796217144","5691649,602668620646000",12.435349108000025,51.325700134000044,14210831148210678310,0,2,2,2,Ost
226726,14,7,13,000,2021,08,15,4,3,3,5,1,1,0,0,0,0,0,"732308,787106147967279","5691994,939919019117951",12.334920176000026,51.331712261000064,14210804148310582810,0,5,5,5,Südwest
226734,14,7,13,000,2021,08,08,6,3,0,1,1,0,0,0,0,0,0,"736538,041713928803802","5690352,604079887270927",12.394430398000054,51.31522737600005,14210827148210636710,1,0,0,0,Mitte
226735,14,7,13,000,2021,09,16,7,3,5,2,1,1,0,0,0,0,0,"733265,423001470044255","5692086,941986719146371",12.348688309000067,51.332146624000075,14210925144200726310,0,5,5,5,Südwest
226736,14,7,13,000,2021,08,11,1,2,1,1,0,1,0,0,1,0,0,"740744,265280770137906","5689880,218658540397882",12.454356143000041,51.30922382800003,14210815144200602840,0,3,3,3,Südost
226737,14,7,13,000,2021,08,15,3,3,5,2,1,0,0,0,1,0,0,"737589,532377040944993","5693399,596733696758747",12.411522372000036,51.34213937200008,14210803144200563360,0,2,2,2,Ost
226738,14,7,13,000,2021,07,12,4,3,5,3,1,0,0,0,1,0,0,"736868,339085315354168","5690829,668074140325189",12.399478226000042,51.31937221800007,14210721144200540610,0,0,0,0,Mitte
226742,14,7,13,000,2021,09,10,6,3,0,1,1,0,0,0,0,0,0,"732355,451001455076039","5691439,021987130865455",12.335226395000063,51.32670286800004,14210917148310705450,1,5,5,5,Südwest
226744,14,7,13,000,2021,07,17,2,3,5,2,1,1,0,0,0,0,0,"735718,072425702586770","5692149,268293745815754",12.38387345800004,51.33169498500007,14210726148410601850,1,0,0,0,Mitte
226746,14,7,13,000,2021,08,15,4,3,1,1,1,1,0,0,0,0,0,"732277,773001439869404","5696133,108987068757415",12.337176145000058,51.36887206000006,14210811144200602830,0,8,8,8,Nordwest
226748,14,7,13,000,2021,08,11,4,3,5,3,1,1,0,0,0,0,0,"735544,801507288590074","5697395,502890609204769",12.384863271000029,51.378858351000076,14210825148110637140,0,9,9,9,Nord
226750,14,7,13,000,2021,09,05,6,3,5,3,1,1,0,0,0,2,0,"734180,750858803279698","5697034,128485005348921",12.36505967200003,51.37617867800003,14210910148110705430,0,9,9,9,Nord
226751,14,7,13,000,2021,09,16,5,2,1,5,1,1,0,0,0,0,0,"734610,142763548530638","5694902,337472489103675",12.369811986000059,51.356865723000055,14210902144200718510,0,9,9,9,Nord
226754,14,7,13,000,2021,07,10,6,3,6,7,0,1,1,0,0,0,0,"736812,028809590265155","5688833,497942194342613",12.397346623000033,51.301477642000066,14210723144200592080,0,4,4,4,Süd
226759,14,7,13,000,2021,09,18,5,3,5,3,0,1,0,0,0,0,0,"735555,097001885063946","5692937,008809557184577",12.382059066000068,51.33883350000008,14210909148410697310,0,0,0,0,Mitte
226760,14,7,13,000,2021,08,14,1,3,0,7,0,0,0,1,0,0,0,"732268,513958198949695","5691866,116904530674219",12.334259116000055,51.33057229500008,14210829148310637760,1,5,5,5,Südwest
226766,14,7,13,000,2021,08,18,2,3,0,1,1,0,0,0,0,0,0,"735260,630068773403764","5693833,131701759994030",12.378431077000073,51.34699929300007,14210816144200602850,1,0,0,0,Mitte
