FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name
44730,44731,14,7,13,000,2016,03,12,4,3,0,7,0,0,0,0,0,1,0,0,"736468,046699999950000","5693269,077800000100000",12.395362847,51.341435317,2,2,2,Ost
44751,44752,14,7,13,000,2016,03,19,5,3,5,3,2,1,0,1,0,0,0,0,"728033,600699999950000","5684233,544400000000000",12.268698548,51.26376537,5,5,5,Südwest
44756,44757,14,7,13,000,2016,03,05,3,3,5,3,2,1,1,1,0,0,0,0,"728314,833400000000000","5697570,642500000100000",12.281264463,51.383383714,8,8,8,Nordwest
44760,44761,14,7,13,000,2016,03,07,3,3,5,2,0,0,1,1,0,0,0,0,"736340,545999999970000","5692486,798000000400000",12.393016523,51.334466428,3,3,3,Südost
44761,44762,14,7,13,000,2016,04,14,7,3,5,2,0,0,1,1,0,0,0,0,"736117,054200000010000","5693891,546199999700000",12.390745309,51.347168582,0,0,0,Mitte
44771,44772,14,7,13,000,2016,02,14,6,3,2,6,0,0,0,1,0,0,0,1,"736161,999199999960000","5694441,089900000000000",12.39175411,51.352082725,1,1,1,Nordost
44781,44782,14,7,13,000,2016,03,12,7,3,5,2,0,0,0,1,0,0,0,0,"740887,203199999990000","5696362,342899999600000",12.460786654,51.367344208,2,2,2,Ost
44800,44801,14,7,13,000,2016,03,17,7,3,6,4,1,0,0,1,1,0,0,0,"731484,724500000010000","5692725,549200000200000",12.323586431,51.338606791,7,7,7,Alt-West
44820,44821,14,7,13,000,2016,03,10,6,3,3,6,0,0,0,1,0,0,0,0,"728869,586499999980000","5684103,821000000500000",12.280577779,51.262265846,5,5,5,Südwest
44831,44832,14,7,13,000,2016,03,10,4,3,6,4,0,0,0,1,1,0,0,0,"735453,439299999970000","5693496,759499999700000",12.380972278,51.343900094,0,0,0,Mitte
44833,44834,14,7,13,000,2016,02,14,2,3,3,2,0,1,1,1,0,0,0,0,"729708,935999999990000","5693137,087000000300000",12.298401177,51.343021294,7,7,7,Alt-West
44841,44842,14,7,13,000,2016,02,09,5,3,5,3,0,0,0,1,0,0,0,0,"734615,674200000010000","5690178,224299999900000",12.366780162,51.314457762,4,4,4,Süd
44856,44857,14,7,13,000,2016,03,07,4,3,4,6,0,0,1,0,0,0,0,0,"736512,053599999980000","5692231,455400000300000",12.395304634,51.332103132,3,3,3,Südost
44883,44884,14,7,13,000,2016,03,07,3,2,8,1,0,1,0,1,0,0,0,0,"731546,584299999990000","5697118,053600000200000",12.327331641,51.378012177,8,8,8,Nordwest
44889,44890,14,7,13,000,2016,03,06,3,3,5,3,0,1,1,0,0,0,0,1,"736491,326400000020000","5692234,885900000100000",12.395009917,51.332142543,0,0,0,Mitte
44901,44902,14,7,13,000,2016,03,17,5,3,5,2,0,0,0,1,0,0,0,1,"740533,457999999980000","5696134,947999999900000",12.45556059,51.365453095,2,2,2,Ost
44937,44938,14,7,13,000,2016,02,18,6,3,3,6,2,0,0,1,0,0,0,0,"736158,794299999950000","5694420,052600000100000",12.391694209,51.351895222,1,1,1,Nordost
44952,44953,14,7,13,000,2016,02,11,7,3,2,6,0,0,0,1,0,0,0,0,"734502,203600000010000","5689702,932799999600000",12.364842412,51.310238072,4,4,4,Süd
45005,45006,14,7,13,000,2016,02,15,4,3,5,3,0,0,1,1,0,0,0,0,"726772,699900000010000","5697750,578700000400000",12.259254946,51.385617126,8,8,8,Nordwest
45008,45009,14,7,13,000,2016,03,18,1,3,2,2,1,1,0,1,0,0,0,0,"735624,153999999980000","5693432,321000000500000",12.383376415,51.343250954,0,0,0,Mitte
45016,45017,14,7,13,000,2016,03,14,3,3,2,6,0,1,0,1,0,0,0,0,"727426,315999999990000","5690078,016699999600000",12.263730081,51.31647649,6,6,6,West
45033,45034,14,7,13,000,2016,02,08,5,3,2,6,0,1,0,1,0,0,0,0,"736995,996799999960000","5691379,502299999800000",12.401672354,51.32425446,3,3,3,Südost
45095,45096,14,7,13,000,2016,04,17,5,3,1,6,0,0,0,1,0,0,0,0,"732633,371500000010000","5692412,887299999600000",12.339844159,51.335331391,7,7,7,Alt-West
45101,45102,14,7,13,000,2016,04,19,5,3,4,6,0,0,1,0,0,0,0,0,"738472,656500000040000","5694561,442400000100000",12.424957009,51.35219828,1,1,1,Nordost
45108,45109,14,7,13,000,2016,05,11,3,3,5,2,0,0,1,0,0,0,0,1,"736161,689000000010000","5693923,803999999500000",12.391406477,51.347439595,0,0,0,Mitte
45115,45116,14,7,13,000,2016,05,09,2,3,5,3,0,0,1,1,0,0,0,0,"735414,697399999950000","5693519,815600000300000",12.38043225,51.344123095,0,0,0,Mitte
45157,45158,14,7,13,000,2016,04,21,6,3,5,3,2,0,0,1,0,1,0,0,"727046,797799999940000","5693397,135499999900000",12.260408074,51.346425176,7,7,7,Alt-West
45161,45162,14,7,13,000,2016,04,14,2,3,2,2,0,0,0,1,0,0,0,0,"727925,899500000060000","5690225,706700000000000",12.270981326,51.317602492,6,6,6,West
45162,45163,14,7,13,000,2016,04,08,1,2,9,1,0,0,0,1,0,0,0,0,"730826,152299999960000","5692912,548299999900000",12.314269052,51.34055317,7,7,7,Alt-West
45164,45165,14,7,13,000,2016,05,17,7,3,6,4,0,0,1,0,1,0,0,0,"737638,549200000010000","5690493,994400000200000",12.410287438,51.316038077,3,3,3,Südost
45185,45186,14,7,13,000,2016,04,19,2,3,3,2,0,0,1,1,0,0,0,0,"734639,887200000000000","5693487,219200000200000",12.369305589,51.344150782,0,0,0,Mitte
45188,45189,14,7,13,000,2016,05,15,4,3,2,6,0,0,0,1,0,0,0,0,"735098,080899999940000","5697039,235100000200000",12.378220061,51.375845515,9,9,9,Nord
45202,45203,14,7,13,000,2016,04,09,3,3,0,4,0,0,0,1,1,0,0,0,"733726,131199999950000","5693143,569100000000000",12.355983196,51.341442364,0,0,0,Mitte
45223,45224,14,7,13,000,2016,05,15,5,3,2,6,0,0,0,0,0,1,0,1,"736205,069000000020000","5693817,134600000500000",12.391957495,51.346464087,0,0,0,Mitte
45276,45277,14,7,13,000,2016,04,15,4,3,2,6,0,0,0,1,0,0,1,0,"736642,999700000040000","5695670,973100000100000",12.399467163,51.362922245,9,9,9,Nord
45283,45284,14,7,13,000,2016,04,07,5,3,5,2,0,0,1,1,0,0,0,0,"738493,354100000000000","5689605,853699999900000",12.42193733,51.307708599,3,3,3,Südost
45287,45288,14,7,13,000,2016,05,18,2,3,4,2,0,0,1,1,0,0,0,0,"734476,035000000030000","5697039,258999999600000",12.369298267,51.376102894,9,9,9,Nord
45350,45351,14,7,13,000,2016,05,11,7,3,2,2,0,0,0,1,0,1,0,0,"730172,046199999980000","5693076,094200000200000",12.304999708,51.342286473,7,7,7,Alt-West
45353,45354,14,7,13,000,2016,05,03,3,3,0,7,2,0,1,0,0,0,0,1,"728626,191899999980000","5693240,560700000300000",12.282947907,51.34438661,7,7,7,Alt-West
45354,45355,14,7,13,000,2016,04,12,6,3,1,6,0,0,0,1,0,0,0,0,"735427,044100000060000","5693512,438900000400000",12.380604334,51.344051767,0,0,0,Mitte
45379,45380,14,7,13,000,2016,04,11,6,2,5,2,0,0,1,1,0,0,0,0,"735644,950599999980000","5690281,039200000500000",12.381590851,51.314955456,4,4,4,Süd
45391,45392,14,7,13,000,2016,04,15,4,2,3,6,0,0,0,1,0,0,1,0,"734040,718600000020000","5700824,720599999700000",12.365549695,51.410262199,9,9,9,Nord
45392,45393,14,7,13,000,2016,04,15,3,3,5,2,0,0,0,1,0,0,0,1,"736145,300000000050000","5701507,224999999600000",12.396211522,51.415516145,9,9,9,Nord
45399,45400,14,7,13,000,2016,05,11,1,2,5,3,0,0,1,0,0,0,0,1,"738581,759399999980000","5694522,009300000000000",12.42649451,51.35179855,2,2,2,Ost
45433,45434,14,7,13,000,2016,05,04,5,2,8,1,2,0,0,1,0,0,0,0,"730528,055999999980000","5683132,680999999900000",12.303682143,51.252879706,5,5,5,Südwest
45439,45440,14,7,13,000,2016,04,18,5,3,2,3,0,0,1,1,0,0,0,0,"738297,569400000040000","5694499,073400000100000",12.422405461,51.351711892,1,1,1,Nordost
45440,45441,14,7,13,000,2016,04,09,4,3,5,3,0,0,0,1,0,0,0,0,"727158,440199999950000","5693385,978600000000000",12.262001359,51.346280418,7,7,7,Alt-West
45442,45443,14,7,13,000,2016,04,17,2,3,2,6,0,0,0,1,0,1,0,0,"740258,182099999980000","5695934,222699999800000",12.451478029,51.363767939,2,2,2,Ost
45452,45453,14,7,13,000,2016,05,13,2,3,5,2,0,0,1,0,0,0,0,1,"734642,301899999960000","5693488,104399999600000",12.369340782,51.344157732,0,0,0,Mitte
45459,45460,14,7,13,000,2016,04,20,4,3,6,4,0,1,0,0,1,0,0,1,"733766,562700000010000","5693160,226800000300000",12.356573601,51.341575272,0,0,0,Mitte
45460,45461,14,7,13,000,2016,04,15,2,3,2,6,0,0,0,1,0,0,1,0,"735959,611700000010000","5697122,857200000400000",12.390632023,51.376238828,9,9,9,Nord
45484,45485,14,7,13,000,2016,04,11,2,3,2,6,0,0,0,1,0,0,0,0,"736205,293300000020000","5693815,856300000100000",12.391959862,51.34645252,0,0,0,Mitte
45493,45494,14,7,13,000,2016,05,18,2,3,2,6,0,0,0,1,0,0,0,1,"740261,399500000060000","5695921,691399999900000",12.451515695,51.363654103,2,2,2,Ost
45499,45500,14,7,13,000,2016,04,07,2,3,2,6,0,0,0,1,0,0,0,0,"744844,368999999950000","5691964,049999999800000",12.514499975,51.326177801,2,2,2,Ost
45516,45517,14,7,13,000,2016,04,12,6,3,5,3,0,0,0,1,0,1,0,0,"728061,893999999970000","5693296,571300000000000",12.274895,51.345116073,7,7,7,Alt-West
45521,45522,14,7,13,000,2016,05,22,1,3,5,3,2,1,0,1,0,0,0,0,"735178,297299999980000","5693552,115399999500000",12.377065335,51.344510862,0,0,0,Mitte
45524,45525,14,7,13,000,2016,05,21,4,3,1,6,2,0,0,1,0,1,0,0,"733838,927000000030000","5693218,788999999900000",12.357649193,51.342071201,0,0,0,Mitte
45565,45566,14,7,13,000,2016,04,10,3,3,2,6,0,1,0,1,0,0,0,0,"733601,596000000020000","5696850,549999999800000",12.356632214,51.374769313,8,8,8,Nordwest
45608,45609,14,7,13,000,2016,05,08,3,3,4,2,0,0,0,1,0,1,0,0,"732490,449600000050000","5692411,937699999700000",12.337795393,51.335381309,7,7,7,Alt-West
45622,45623,14,7,13,000,2016,05,06,2,3,4,2,0,0,0,1,0,1,0,0,"734002,594200000050000","5693236,228699999900000",12.360006382,51.342160417,0,0,0,Mitte
45686,45687,14,7,13,000,2016,05,17,4,3,5,3,0,0,1,1,0,0,0,0,"737892,077399999950000","5690216,918100000400000",12.41373403,51.313445114,3,3,3,Südost
45699,45700,14,7,13,000,2016,04,15,3,3,2,2,0,0,0,1,0,0,0,0,"740767,474999999980000","5694475,716000000000000",12.457793189,51.350461443,2,2,2,Ost
45714,45715,14,7,13,000,2016,04,18,6,3,5,2,0,0,1,1,0,0,0,0,"735855,319699999990000","5693713,980100000300000",12.386876112,51.345683353,0,0,0,Mitte
45761,45762,14,7,13,000,2016,04,15,7,3,3,6,0,0,0,1,0,0,0,0,"733292,751300000000000","5692966,650999999600000",12.349656,51.340032216,0,0,0,Mitte
45770,45771,14,7,13,000,2016,05,07,5,3,0,7,0,0,0,1,0,0,0,1,"729916,052000000030000","5692991,141099999700000",12.30127564,51.341627419,7,7,7,Alt-West
45776,45777,14,7,13,000,2016,04,12,5,3,3,6,0,0,0,1,0,0,1,0,"730065,684200000020000","5693097,374699999600000",12.303488949,51.342520555,7,7,7,Alt-West
45777,45778,14,7,13,000,2016,04,19,4,2,6,7,1,0,0,1,1,0,0,0,"734153,212999999990000","5693287,421000000100000",12.362198757,51.342557938,0,0,0,Mitte
45779,45780,14,7,13,000,2016,04,11,2,3,2,6,0,0,0,1,0,0,0,0,"728043,111999999960000","5684239,455000000100000",12.268838416,51.263814628,5,5,5,Südwest
45784,45785,14,7,13,000,2016,04,14,5,2,0,7,0,1,0,0,0,1,0,0,"731084,592100000010000","5692847,487900000100000",12.317930917,51.339864161,7,7,7,Alt-West
45797,45798,14,7,13,000,2016,04,16,2,3,5,2,0,0,1,1,0,0,0,0,"727214,799000000000000","5697721,035000000100000",12.265578974,51.385175134,8,8,8,Nordwest
45820,45821,14,7,13,000,2016,05,10,3,3,6,4,0,0,0,0,1,0,0,1,"736974,297000000020000","5691392,201999999600000",12.401369922,51.324377492,3,3,3,Südost
45825,45826,14,7,13,000,2016,04,22,4,2,0,1,2,1,0,0,0,1,0,0,"734048,925999999980000","5693247,813500000200000",12.360678038,51.342245338,0,0,0,Mitte
45827,45828,14,7,13,000,2016,05,16,2,2,6,4,0,0,0,1,1,0,0,0,"742268,908799999980000","5694732,879499999800000",12.479488575,51.352131668,2,2,2,Ost
45848,45849,14,7,13,000,2016,05,10,7,3,6,4,0,0,0,1,1,0,0,0,"734628,875600000030000","5697039,040599999900000",12.37149028,51.376037809,9,9,9,Nord
45851,45852,14,7,13,000,2016,05,14,3,3,2,6,0,0,0,1,0,0,0,0,"733857,722199999960000","5693194,744400000200000",12.357902782,51.341847635,0,0,0,Mitte
45891,45892,14,7,13,000,2016,04,22,3,3,6,4,2,0,0,0,1,0,0,1,"735410,577999999980000","5693522,276700000300000",12.380374835,51.344146892,0,0,0,Mitte
45905,45906,14,7,13,000,2016,04,20,7,2,5,3,2,0,0,1,0,0,0,0,"739637,613999999940000","5694462,883999999600000",12.441589505,51.350823705,2,2,2,Ost
45918,45919,14,7,13,000,2016,06,06,2,3,5,3,0,0,0,1,0,0,0,0,"743072,785999999960000","5692855,852599999900000",12.489729737,51.334941648,2,2,2,Ost
45952,45953,14,7,13,000,2016,06,10,5,3,2,6,0,0,1,1,0,0,0,0,"738174,628000000030000","5689937,717100000000000",12.417594467,51.310820842,3,3,3,Südost
45971,45972,14,7,13,000,2016,06,08,3,3,5,2,0,0,1,1,0,0,0,0,"736413,148000000040000","5692683,169999999900000",12.39418718,51.336198928,3,3,3,Südost
45973,45974,14,7,13,000,2016,06,19,2,3,5,3,0,0,0,1,0,0,0,0,"733018,442300000000000","5696871,005800000400000",12.348281648,51.375192496,8,8,8,Nordwest
45993,45994,14,7,13,000,2016,06,07,4,3,3,6,0,1,0,1,0,0,0,0,"738501,714299999990000","5689579,591199999700000",12.4220395,51.307469365,3,3,3,Südost
46025,46026,14,7,13,000,2016,05,16,3,3,5,3,0,0,0,1,0,0,0,0,"730000,896599999980000","5693102,930400000000000",12.302563918,51.34259664,7,7,7,Alt-West
46037,46038,14,7,13,000,2016,06,17,4,2,3,2,0,1,1,1,0,0,0,0,"736313,009700000050000","5692444,497100000300000",12.392593886,51.334098168,0,0,0,Mitte
46083,46084,14,7,13,000,2016,05,11,2,3,2,6,0,0,0,1,0,0,0,0,"737733,677499999990000","5690339,631000000100000",12.411547114,51.314612774,3,3,3,Südost
46088,46089,14,7,13,000,2016,06,08,5,3,5,2,0,0,1,1,0,0,0,0,"731223,810000000060000","5692810,930999999900000",12.319902484,51.339479402,7,7,7,Alt-West
46109,46110,14,7,13,000,2016,07,08,4,3,4,2,0,0,1,1,0,0,0,0,"732390,626000000050000","5692411,348000000200000",12.33636448,51.335416814,7,7,7,Alt-West
46121,46122,14,7,13,000,2016,06,16,2,3,2,6,0,0,0,1,0,0,0,0,"733778,911199999970000","5696907,161799999900000",12.359212597,51.375204526,9,9,9,Nord
46172,46173,14,7,13,000,2016,06,16,5,3,5,3,0,0,1,0,0,0,0,0,"735412,548399999970000","5690257,437099999700000",12.378246442,51.314839768,4,4,4,Süd
46264,46265,14,7,13,000,2016,06,12,7,3,3,2,0,0,0,1,0,1,0,0,"735032,707799999970000","5697039,504200000300000",12.377282619,51.375874988,9,9,9,Nord
46293,46294,14,7,13,000,2016,05,17,4,3,2,7,0,0,0,1,0,0,0,0,"743342,758299999990000","5695057,141200000400000",12.495102267,51.354583283,2,2,2,Ost
46301,46302,14,7,13,000,2016,06,22,6,3,2,6,2,0,0,1,0,0,0,0,"735070,959999999960000","5690238,108000000000000",12.373340925,51.314807447,4,4,4,Süd
46308,46309,14,7,13,000,2016,06,20,6,3,2,6,0,0,0,1,0,0,0,0,"733255,352100000020000","5700990,259399999900000",12.354385664,51.412071655,8,8,8,Nordwest
46310,46311,14,7,13,000,2016,05,14,2,3,2,2,0,0,0,1,0,0,0,0,"736065,662800000050000","5693823,614500000100000",12.38996365,51.346580155,0,0,0,Mitte
46326,46327,14,7,13,000,2016,06,17,5,2,2,6,0,0,0,1,0,0,0,0,"743312,550099999990000","5695117,287399999800000",12.494710379,51.355136041,2,2,2,Ost
46340,46341,14,7,13,000,2016,06,08,3,3,5,2,0,0,1,0,0,0,0,1,"736496,116400000060000","5692230,424200000200000",12.39507559,51.332100503,0,0,0,Mitte
46343,46344,14,7,13,000,2016,06,07,4,3,5,3,0,0,1,0,0,0,0,1,"733839,958199999990000","5693189,064299999700000",12.357644454,51.341803953,0,0,0,Mitte
46373,46374,14,7,13,000,2016,06,18,2,3,3,2,0,0,1,1,0,0,0,0,"732802,769300000040000","5692757,652800000300000",12.342497021,51.338356922,7,7,7,Alt-West
46382,46383,14,7,13,000,2016,06,10,5,3,2,2,0,0,0,1,1,0,0,0,"738702,533399999960000","5689268,208300000100000",12.424707066,51.304590243,3,3,3,Südost
46418,46419,14,7,13,000,2016,06,16,5,3,9,1,0,1,0,1,0,0,0,0,"735613,654600000010000","5687448,438400000300000",12.3792728,51.289541931,4,4,4,Süd
46488,46489,14,7,13,000,2016,06,15,6,2,2,6,0,0,0,1,0,0,0,0,"737470,667099999960000","5699769,405399999600000",12.414073348,51.399364252,9,9,9,Nord
46508,46509,14,7,13,000,2016,07,19,3,3,3,2,0,0,0,1,0,1,0,0,"739896,278100000000000","5695630,480999999700000",12.446084283,51.361194576,2,2,2,Ost
46514,46515,14,7,13,000,2016,05,20,6,3,5,3,0,0,0,1,0,0,0,0,"727620,183700000050000","5685560,294599999700000",12.26362735,51.275841446,5,5,5,Südwest
46540,46541,14,7,13,000,2016,06,07,6,3,5,3,0,1,1,1,0,0,0,0,"731366,973200000010000","5692763,500900000300000",12.321923498,51.338995398,7,7,7,Alt-West
46545,46546,14,7,13,000,2016,06,12,6,3,5,3,0,0,1,1,0,0,0,0,"735114,232700000050000","5688748,883999999600000",12.372979471,51.301421664,4,4,4,Süd
46547,46548,14,7,13,000,2016,05,18,4,3,2,6,0,0,0,1,0,0,0,0,"743119,651199999960000","5695105,831700000000000",12.491937464,51.35511577,2,2,2,Ost
46553,46554,14,7,13,000,2016,06,17,5,3,1,6,0,0,0,1,0,0,0,0,"736142,356900000010000","5701498,202899999900000",12.396163266,51.415436387,9,9,9,Nord
46573,46574,14,7,13,000,2016,06,20,2,2,0,1,0,0,0,0,0,1,0,0,"735808,477399999970000","5700331,482200000400000",12.390594921,51.405102703,9,9,9,Nord
46578,46579,14,7,13,000,2016,05,20,5,2,5,2,0,0,1,1,0,0,0,0,"742257,357899999940000","5694719,719200000200000",12.479314051,51.352018473,2,2,2,Ost
46601,46602,14,7,13,000,2016,06,19,6,3,0,7,0,0,0,1,0,1,0,0,"734766,310199999950000","5693524,483799999600000",12.371142153,51.344433096,0,0,0,Mitte
46636,46637,14,7,13,000,2016,06,13,5,3,5,3,0,0,0,1,0,0,0,1,"737154,840600000000000","5691097,239600000000000",12.403760208,51.321654649,0,0,0,Mitte
46648,46649,14,7,13,000,2016,06,13,3,3,5,3,0,0,1,1,0,0,0,0,"732963,123200000030000","5692857,491299999900000",12.344860412,51.339187468,7,7,7,Alt-West
46653,46654,14,7,13,000,2016,05,07,6,3,9,6,0,0,0,1,0,0,0,0,"735627,067400000060000","5700099,197800000200000",12.387837162,51.403093057,9,9,9,Nord
46662,46663,14,7,13,000,2016,06,05,2,2,8,1,0,0,0,0,0,0,1,0,"728867,688800000000000","5684104,336699999900000",12.280550956,51.262271238,5,5,5,Südwest
46709,46710,14,7,13,000,2016,06,20,1,2,5,3,0,0,1,1,0,0,0,0,"731749,441299999950000","5692614,344899999900000",12.327307926,51.337500713,7,7,7,Alt-West
46719,46720,14,7,13,000,2016,05,00,6,3,5,2,2,0,0,1,0,0,0,0,"740892,589000000040000","5696353,649899999600000",12.460857991,51.3672639,2,2,2,Ost
46726,46727,14,7,13,000,2016,06,09,7,3,5,2,0,0,0,1,0,0,0,0,"732798,990100000050000","5696859,121700000000000",12.345126293,51.375175816,8,8,8,Nordwest
46747,46748,14,7,13,000,2016,06,16,1,3,2,6,0,0,0,1,0,0,0,1,"744945,670999999970000","5691705,550300000200000",12.51577351,51.323814148,2,2,2,Ost
46762,46763,14,7,13,000,2016,06,21,6,2,5,2,1,0,0,1,0,0,0,0,"740381,994100000010000","5694443,669999999900000",12.452246245,51.350336952,2,2,2,Ost
46776,46777,14,7,13,000,2016,06,07,5,3,2,2,0,0,0,1,0,1,0,0,"738571,224399999950000","5694527,483699999700000",12.426347167,51.351852109,1,1,1,Nordost
46808,46809,14,7,13,000,2016,06,11,2,3,5,3,0,0,1,1,0,0,0,0,"733235,864399999960000","5696877,868900000100000",12.351404589,51.375164855,8,8,8,Nordwest
46817,46818,14,7,13,000,2016,06,23,7,3,4,2,2,1,0,1,0,0,0,0,"732623,623900000010000","5692411,045500000000000",12.339703268,51.335318845,7,7,7,Alt-West
46820,46821,14,7,13,000,2016,07,15,6,3,8,1,0,0,0,1,0,0,0,0,"734864,974999999980000","5702167,456000000200000",12.378269884,51.421974197,9,9,9,Nord
46849,46850,14,7,13,000,2016,05,15,5,3,5,3,0,0,1,1,0,0,0,0,"736858,829700000000000","5691679,605100000300000",12.399906686,51.327005348,3,3,3,Südost
46855,46856,14,7,13,000,2016,05,22,1,2,5,2,2,0,0,1,0,0,0,0,"730085,725100000040000","5693095,656100000300000",12.30377509,51.342497018,7,7,7,Alt-West
46858,46859,14,7,13,000,2016,05,17,3,3,1,2,0,0,0,1,0,0,0,0,"726971,162400000030000","5686126,617100000400000",12.254697422,51.281184476,5,5,5,Südwest
46879,46880,14,7,13,000,2016,06,07,5,3,3,2,0,0,1,0,0,0,0,1,"733843,655900000010000","5693190,331100000100000",12.357698282,51.341813804,0,0,0,Mitte
46883,46884,14,7,13,000,2016,05,15,3,2,2,6,0,0,0,1,0,0,1,0,"740786,260800000050000","5697143,579400000200000",12.459868354,51.374399007,1,1,1,Nordost
46886,46887,14,7,13,000,2016,06,17,2,3,0,6,0,0,0,1,0,0,0,0,"738704,730699999960000","5689266,358300000400000",12.424737293,51.304572716,3,3,3,Südost
46933,46934,14,7,13,000,2016,07,16,3,3,2,6,0,0,0,1,0,0,0,0,"735167,857199999970000","5693550,012000000100000",12.37691431,51.344496299,0,0,0,Mitte
46945,46946,14,7,13,000,2016,06,09,7,2,5,3,0,0,1,1,0,0,0,0,"731368,740299999950000","5688460,459300000200000",12.319156749,51.300366731,5,5,5,Südwest
47009,47010,14,7,13,000,2016,06,14,5,3,3,6,0,0,0,1,0,0,0,0,"734433,590100000030000","5700732,568099999800000",12.371127864,51.409272774,9,9,9,Nord
47012,47013,14,7,13,000,2016,06,07,5,3,3,2,0,0,1,1,0,0,0,0,"733562,903000000050000","5693076,318000000000000",12.353599673,51.340905751,0,0,0,Mitte
47014,47015,14,7,13,000,2016,06,14,3,2,3,2,0,0,1,1,0,0,0,0,"734766,486700000010000","5693524,518799999700000",12.371144706,51.344433338,0,0,0,Mitte
47023,47024,14,7,13,000,2016,06,15,3,2,9,1,0,0,0,0,0,1,0,0,"736057,202300000000000","5696961,025600000300000",12.391924241,51.374745648,9,9,9,Nord
47042,47043,14,7,13,000,2016,07,07,6,2,5,3,0,0,1,1,0,0,0,0,"728683,980100000040000","5693235,892300000400000",12.283773253,51.34432146,7,7,7,Alt-West
47047,47048,14,7,13,000,2016,05,12,6,3,1,6,0,0,0,1,0,0,0,0,"738702,281399999980000","5689268,420400000200000",12.424703599,51.304592252,3,3,3,Südost
47059,47060,14,7,13,000,2016,08,17,3,3,2,6,0,0,0,1,0,0,0,0,"736638,174699999970000","5695726,102800000500000",12.399434658,51.363419105,9,9,9,Nord
47064,47065,14,7,13,000,2016,09,14,5,3,6,4,0,0,0,1,1,0,0,0,"735389,205800000000000","5693535,032399999900000",12.380076947,51.34427024,0,0,0,Mitte
47067,47068,14,7,13,000,2016,08,13,2,3,1,5,0,0,1,1,0,0,0,0,"734130,983299999960000","5693277,887099999900000",12.361873883,51.342481511,0,0,0,Mitte
47072,47073,14,7,13,000,2016,09,15,5,3,5,3,0,0,1,1,0,0,0,0,"730828,891500000030000","5692911,854500000400000",12.314307862,51.34054583,7,7,7,Alt-West
47109,47110,14,7,13,000,2016,09,08,4,3,5,3,0,0,0,1,0,0,0,0,"732797,850800000010000","5696859,068699999700000",12.345109917,51.375175807,8,8,8,Nordwest
47112,47113,14,7,13,000,2016,09,22,6,3,3,2,2,1,1,1,0,0,0,0,"736509,128000000030000","5692234,343000000300000",12.39526463,51.332130269,3,3,3,Südost
47129,47130,14,7,30,270,2016,08,23,1,2,6,4,2,0,0,1,1,0,0,0,"730162,717300000020000","5701180,260800000300000",12.310114858,51.415040719,8,8,8,Nordwest
47138,47139,14,7,13,000,2016,09,21,4,2,5,3,2,0,0,1,0,0,0,0,"727212,523500000010000","5693381,089499999800000",12.262773524,51.346214913,7,7,7,Alt-West
47144,47145,14,7,13,000,2016,09,01,1,3,8,1,2,0,0,1,0,0,0,0,"736170,077799999970000","5693957,019999999600000",12.391548753,51.347734263,0,0,0,Mitte
47158,47159,14,7,13,000,2016,09,17,4,3,3,2,0,0,1,1,0,0,0,0,"737212,017800000030000","5691026,372100000300000",12.404532139,51.320994701,3,3,3,Südost
47175,47176,14,7,13,000,2016,09,14,3,1,4,6,0,0,0,1,0,0,1,0,"741111,435999999990000","5685288,618499999900000",12.456515163,51.267855773,3,3,3,Südost
47292,47293,14,7,13,000,2016,07,07,3,3,2,2,0,0,0,1,1,0,0,0,"740891,047999999950000","5696352,697999999900000",12.46083525,51.36725601,2,2,2,Ost
47303,47304,14,7,13,000,2016,08,18,7,3,2,6,0,1,0,1,0,0,0,0,"740254,687000000030000","5695931,305700000400000",12.451425947,51.363743235,2,2,2,Ost
47311,47312,14,7,13,000,2016,09,10,6,3,8,1,0,0,1,1,0,0,0,0,"731433,186699999960000","5692742,084099999600000",12.322858547,51.338776199,7,7,7,Alt-West
47318,47319,14,7,13,000,2016,07,09,2,3,2,6,0,0,0,1,0,0,0,0,"736406,072999999970000","5692326,549999999800000",12.393849162,51.333000778,0,0,0,Mitte
47375,47376,14,7,13,000,2016,08,18,6,3,2,6,0,0,0,1,0,0,0,0,"728030,905999999960000","5684240,963999999700000",12.268664719,51.263833057,5,5,5,Südwest
47378,47379,14,7,13,000,2016,08,00,7,3,0,7,2,0,1,0,0,0,0,0,"734753,627699999950000","5693486,690499999600000",12.37093546,51.344099086,0,0,0,Mitte
47393,47394,14,7,13,000,2016,09,20,6,2,5,3,1,0,0,1,0,0,0,0,"727619,368800000050000","5685561,438299999600000",12.263616415,51.275852039,5,5,5,Südwest
47416,47417,14,7,13,000,2016,09,15,5,2,3,5,0,0,0,1,0,1,0,0,"745212,336800000050000","5690589,291899999600000",12.518825743,51.313680833,2,2,2,Ost
47441,47442,14,7,13,000,2016,07,06,5,3,3,1,0,1,0,1,0,0,0,0,"735821,220899999960000","5698294,867300000000000",12.389425002,51.386816471,9,9,9,Nord
