OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
245755,14220121148210143730,14,7,13,000,2022,01,22,6,3,5,3,2,1,0,1,0,0,0,1,"735923,734302090015262","5692735,628355430439115",12.387208597,51.336873042,0,0,0,Mitte
245758,14220401148310206050,14,7,13,000,2022,04,11,6,3,5,3,0,0,1,1,0,0,0,0,"731486,388920602970757","5688733,848717859946191",12.3210187610001,51.3027731120001,5,5,5,Südwest
245759,14220303144200143040,14,7,13,000,2022,03,15,5,2,5,3,0,0,1,1,0,0,0,0,"743138,573001623037271","5691558,558981630019844",12.4897873190001,51.3232699340001,2,2,2,Ost
245764,14220317144200177220,14,7,13,000,2022,03,13,5,2,2,6,0,0,0,1,0,1,0,0,"731543,475692815962248","5692155,614171760156751",12.3240580030001,51.3334666590001,7,7,7,Alt-West
245765,14220111148410012200,14,7,13,000,2022,01,08,3,3,5,3,0,1,1,1,0,0,0,0,"734873,704773025005125","5694492,016564370132983",12.373319785,51.3530736720001,0,0,0,Mitte
245768,14220307144200237180,14,7,13,000,2022,03,19,2,3,6,4,2,0,0,1,1,0,0,0,"734826,310868788044900","5699387,753832739777863",12.3758747310001,51.397038939,9,9,9,Nord
245771,14220128148210081090,14,7,13,000,2022,01,08,6,3,7,7,0,0,0,1,0,0,0,0,"737151,842077063047327","5687904,196776409633458",12.4015951800001,51.2929946460001,4,4,4,Süd
245774,14220209148410102480,14,7,13,000,2022,02,16,4,3,2,6,2,0,0,1,0,0,0,0,"736331,438565657008439","5691122,064492319710553",12.39198107,51.3222200650001,0,0,0,Mitte
245781,14220228148410125370,14,7,13,000,2022,02,07,2,3,2,6,0,0,0,1,0,0,0,0,"734578,565608053002506","5691399,780691790394485",12.3670522520001,51.3254383230001,4,4,4,Süd
245783,14220126148110082891,14,7,13,000,2022,01,12,4,3,1,5,0,0,1,1,0,0,0,0,"734089,621034324984066","5696253,203127279877663",12.363238376,51.3692063350001,9,9,9,Nord
245788,14220213144200096050,14,7,13,000,2022,02,21,1,3,2,2,2,0,0,1,0,0,0,0,"735610,149096579989418","5694403,154294690117240",12.383818196,51.351971222,0,0,0,Mitte
245801,14220107144200010910,14,7,13,000,2022,01,13,6,3,5,3,0,1,1,1,0,0,0,0,"734767,228001486975700","5694910,991985970176756",12.372069788,51.356878539,9,9,9,Nord
245802,14220317148410182900,14,7,13,000,2022,03,10,5,3,3,6,0,0,1,1,0,0,0,0,"734958,828484731959179","5694343,095172549597919",12.3744417670001,51.3517017190001,0,0,0,Mitte
245804,14220327144200196230,14,7,13,000,2022,03,16,1,3,3,2,0,0,1,1,0,0,0,0,"735183,849357655970380","5688967,189926720224321",12.3741201830001,51.3033525230001,4,4,4,Süd
245806,14220403148410213570,14,7,13,000,2022,04,14,1,3,1,5,0,0,1,1,0,0,0,0,"731634,010486679966561","5692236,029163669794798",12.3254076590001,51.3341516680001,7,7,7,Alt-West
245809,14220215148110112310,14,7,13,000,2022,02,19,3,3,5,3,2,0,1,1,0,0,0,0,"734396,193019364029169","5696044,734374660067260",12.3674974080001,51.367208621,9,9,9,Nord
245811,14220125148410081940,14,7,13,000,2022,01,13,3,3,5,3,0,0,0,1,0,0,0,1,"734629,116681647021323","5691901,666185759939253",12.3681068880001,51.329922627,0,0,0,Mitte
245812,14220105144310001840,14,7,13,000,2022,01,08,4,3,9,7,0,1,0,1,0,0,0,0,"741672,204397985013202","5693992,916715529747307",12.470433214,51.345744182,2,2,2,Ost
245820,14220123148310066190,14,7,13,000,2022,01,18,1,3,2,6,2,1,0,1,0,0,0,0,"729976,271249547018670","5694277,978333749808371",12.3029700430001,51.3531550220001,7,7,7,Alt-West
245822,14220311148410164090,14,7,13,000,2022,03,10,6,3,5,3,0,0,1,1,0,0,0,0,"734889,228542746044695","5694334,789428220130503",12.373438563,51.3516559290001,0,0,0,Mitte
245825,14220211148310095530,14,7,13,000,2022,02,15,6,3,0,1,0,1,1,0,0,0,0,0,"731449,398945697001182","5690695,674244060181081",12.321761844,51.3203992630001,5,5,5,Südwest
245826,14220221144200125590,14,7,13,000,2022,02,20,2,2,5,3,2,1,1,1,0,0,0,0,"734177,436457603005692","5692903,697504219599068",12.362293628,51.339103476,0,0,0,Mitte
245828,14220321143263205590,14,7,13,000,2022,03,10,2,3,5,3,0,0,1,1,0,0,0,0,"732920,484520906000398","5691494,267079089768231",12.3433581740001,51.3269677330001,5,5,5,Südwest
245830,14220324144200213230,14,7,13,000,2022,03,13,5,3,3,2,0,0,1,1,0,0,0,0,"738825,524348163045943","5695755,278653799556196",12.430816485,51.3627657860001,1,1,1,Nordost
245832,14220301144000136840,14,7,13,000,2022,03,13,3,3,3,5,0,0,1,1,0,0,0,0,"732988,204103554016910","5691241,473204590380192",12.344163215,51.324670756,5,5,5,Südwest
245835,14220405148110213290,14,7,13,000,2022,04,07,3,3,5,3,0,1,1,1,0,0,0,0,"735754,466727516031824","5695299,811739609576762",12.3864810530001,51.359959991,9,9,9,Nord
245836,14220124144200102170,14,7,13,000,2022,01,17,2,3,5,3,1,1,1,1,0,0,0,0,"728589,764001391944475","5689955,468988699838519",12.2803185490001,51.3149102240001,6,6,6,West
245841,14220212148110112960,14,7,13,000,2022,02,17,7,3,5,3,2,1,1,1,0,0,0,0,"734883,239605793962255","5694422,746352929621935",12.3734107560001,51.3524479370001,0,0,0,Mitte
245852,14220210148410095560,14,7,13,000,2022,02,14,5,3,6,6,0,0,1,0,1,0,0,0,"735006,534054792951792","5691930,095636529847980",12.3735333980001,51.3300220250001,0,0,0,Mitte
245856,14220319148410183390,14,7,13,000,2022,03,12,7,3,3,7,0,0,0,1,0,0,0,1,"735477,155505517963320","5691917,565588139928877",12.3802683100001,51.3297149310001,0,0,0,Mitte
245862,14220207144200082440,14,7,13,000,2022,02,17,2,2,6,4,2,0,0,1,1,0,0,0,"737052,284469016012736","5692977,355041620321572",12.4035416840001,51.338573523,2,2,2,Ost
245863,14220214148410113240,14,7,13,000,2022,02,13,2,3,5,2,0,0,1,1,0,0,0,0,"734737,821262023993768","5690457,592315429821610",12.368713611,51.3169151340001,4,4,4,Süd
245865,14220125144200049150,14,7,13,000,2022,01,14,3,3,6,2,0,0,0,1,1,0,0,0,"735047,313283564988524","5691296,579766729846597",12.3736999240001,51.3243184900001,4,4,4,Süd
245867,14220315148410238440,14,7,13,000,2022,03,10,3,3,1,7,0,1,1,1,0,0,0,0,"736678,225001520011574","5693644,978985079564154",12.3986248620001,51.3447220140001,2,2,2,Ost
245873,14220201144200067780,14,7,13,000,2022,02,05,3,2,5,3,2,1,1,1,0,0,0,0,"737298,214001526008360","5695376,856984729878604",12.408665506,51.3600089890001,1,1,1,Nordost
245877,14220211144200102140,14,7,13,000,2022,02,07,6,3,6,4,1,1,0,1,1,0,0,0,"734587,771622985019349","5696048,711821660399437",12.37024727,51.3671652460001,9,9,9,Nord
245878,14220219148210125610,14,7,13,000,2022,02,11,7,3,5,3,0,0,0,1,0,0,0,0,"740839,059623572044075","5688371,410344810225070",12.4546956290001,51.295641167,3,3,3,Südost
245879,14220111144200020661,14,7,13,000,2022,01,10,3,1,6,4,0,1,0,1,1,0,0,0,"735093,779605495044962","5694794,911706020124257",12.3766747650001,51.355701573,0,0,0,Mitte
245882,14220308662223166860,14,7,13,000,2022,03,13,3,3,2,6,0,0,0,1,0,0,0,0,"735095,919487911975011","5694529,179768989793956",12.376529894,51.3533153910001,0,0,0,Mitte
245888,14220207148310102470,14,7,13,000,2022,02,08,2,3,6,4,0,1,0,0,1,0,0,1,"728522,248001388972625","5690179,758988720364869",12.2794950950001,51.3169508500001,6,6,6,West
245890,14220107148110012180,14,7,13,000,2022,01,16,6,3,3,6,1,1,0,1,0,0,0,0,"736076,742624648963101","5694751,799766220152378",12.390738066,51.354907134,9,9,9,Nord
245892,14220117148410048160,14,7,13,000,2022,01,09,2,3,5,3,0,0,0,1,0,0,0,1,"735922,723719452042133","5692740,451098009943962",12.387197309,51.336916751,0,0,0,Mitte
245893,14220325144200189590,14,7,13,000,2022,03,16,6,3,2,6,0,0,0,1,0,0,0,0,"737888,300230546039529","5693525,060439810156822",12.4158879780001,51.343140615,2,2,2,Ost
245898,14220121148310048150,14,7,13,000,2022,01,15,6,3,5,2,0,0,1,1,0,0,0,0,"732653,441440362017602","5691452,487458749674261",12.3395047400001,51.32670196,5,5,5,Südwest
245901,14220331148410212920,14,7,13,000,2022,03,10,5,3,3,6,0,0,0,1,0,0,0,0,"735102,863452889025211","5693945,730802379548550",12.3762440720001,51.348075286,0,0,0,Mitte
245904,14220214144200124690,14,7,13,000,2022,02,15,2,3,3,5,0,0,1,1,0,0,0,0,"737179,258990271948278","5692006,541019299998879",12.4047150320001,51.3298064630001,3,3,3,Südost
245906,14220108148310011300,14,7,13,000,2022,01,14,7,3,1,7,0,0,0,1,0,0,0,0,"732307,409520867047831","5691299,751732230186462",12.3344472950001,51.325472292,5,5,5,Südwest
245910,14220329144200196210,14,7,13,000,2022,03,16,3,3,6,4,0,0,1,0,1,0,0,0,"735067,821294678025879","5690878,807561250403523",12.3737182840001,51.320559926,4,4,4,Süd
245915,14220106148110048130,14,7,13,000,2022,01,10,5,3,5,3,0,0,0,1,0,0,0,1,"735476,848010913003236","5697589,017256090417504",12.3840168180001,51.3806235600001,9,9,9,Nord
245916,14220315148210166810,14,7,13,000,2022,03,10,3,2,5,3,0,0,1,0,0,0,0,1,"735477,845668522990309","5689896,750650649890304",12.378943631,51.3115751030001,4,4,4,Süd
245927,14220211148210095520,14,7,13,000,2022,02,12,6,3,5,3,0,0,1,1,0,0,0,0,"735282,007474381010979","5690886,425924959592521",12.376791606,51.320539792,4,4,4,Süd
245935,14220129148310067180,14,7,13,000,2022,01,14,7,3,5,3,0,0,0,1,0,0,0,0,"727206,856001358013600","5693565,261989150196314",12.26280982,51.3478705640001,7,7,7,Alt-West
245936,14220331148110236830,14,7,13,000,2022,03,19,5,3,5,3,0,0,1,1,0,0,0,0,"737298,214001526008360","5695376,856984729878604",12.408665506,51.3600089890001,1,1,1,Nordost
245942,14220118144200038080,14,7,13,000,2022,01,11,3,3,6,4,0,0,0,1,1,0,0,0,"735483,981801836052909","5697592,333608520217240",12.3841213420001,51.3806503700001,9,9,9,Nord
245950,14220313662242225920,14,7,13,000,2022,03,16,1,3,0,1,0,0,1,0,0,0,0,0,"730670,562974611995742","5695920,011662419885397",12.3139884600001,51.367614034,8,8,8,Nordwest
245953,14220213144200162960,14,7,13,000,2022,02,09,1,2,5,3,0,0,0,1,0,0,0,0,"734645,089355977019295","5695406,433659509755671",12.370645476,51.3613762520001,9,9,9,Nord
245954,14220223144200124660,14,7,13,000,2022,02,11,4,3,2,6,0,0,0,1,0,0,0,0,"737994,944709356990643","5695104,945187429897487",12.418472692,51.357276949,1,1,1,Nordost
245955,14220114144200067800,14,7,13,000,2022,01,10,6,3,5,2,0,0,0,1,0,0,0,0,"735469,827001490048133","5697585,800985580310225",12.3839139770001,51.3805976020001,9,9,9,Nord
245965,14220113144200081740,14,7,13,000,2022,01,15,5,3,5,3,0,1,0,1,0,0,0,0,"732332,971174629055895","5691371,982185290195048",12.334860609,51.3261102490001,5,5,5,Südwest
245967,14220328148310205700,14,7,13,000,2022,03,04,2,3,5,2,2,0,1,1,0,0,0,0,"731779,961451241048053","5691739,879025650210679",12.327176453,51.329638361,5,5,5,Südwest
245969,14220311144200162700,14,7,13,000,2022,03,15,6,3,1,5,0,0,1,1,0,0,0,0,"739304,819123988039792","5694383,326958700083196",12.4367657770001,51.35024982,2,2,2,Ost
245970,14220305148410163250,14,7,13,000,2022,03,21,7,3,5,3,2,0,0,1,0,0,0,0,"734635,152716940036044","5690884,776068010367453",12.36752403,51.3207920720001,4,4,4,Süd
245972,14220221144200190420,14,7,13,000,2022,02,13,2,3,2,6,0,0,0,1,0,0,0,1,"738998,675929971039295","5697676,301916140131652",12.434590449,51.3799356330001,1,1,1,Nordost
245973,14220112144200021140,14,7,13,000,2022,01,14,4,2,5,2,0,0,0,1,0,1,0,0,"740595,140001554973423","5700202,186982859857380",12.459199327,51.401932564,1,1,1,Nordost
245975,14220404148110224220,14,7,13,000,2022,04,14,2,3,0,7,0,0,0,0,0,0,0,1,"733041,589088815962896","5695737,390167780220509",12.347870615,51.3650070260001,8,8,8,Nordwest
245980,14220402148410206330,14,7,13,000,2022,04,02,7,3,0,1,2,0,1,0,0,0,0,0,"734485,564261015970260","5693092,018107719719410",12.36683348,51.340666953,0,0,0,Mitte
245981,14220301148410137130,14,7,13,000,2022,03,14,3,3,5,2,0,0,1,1,0,0,0,0,"735318,751365556963719","5692594,018611020408571",12.3784454140001,51.3358525560001,0,0,0,Mitte
245982,14220208144200096570,14,7,13,000,2022,02,15,3,3,3,6,0,0,0,1,0,0,0,1,"733789,865503955050372","5695668,768165280111134",12.358555429,51.364083619,9,9,9,Nord
245983,14220216148110112640,14,7,13,000,2022,02,12,4,3,1,3,0,0,0,1,0,0,0,0,"737303,691504869959317","5694404,178693380206823",12.4080953920001,51.3512759130001,1,1,1,Nordost
245989,14220329144200282080,14,7,13,000,2022,03,16,3,3,5,2,0,0,1,0,0,0,0,1,"731944,173646201030351","5693125,988154370337725",12.330431892,51.3420142300001,7,7,7,Alt-West
245990,14220301148210130590,14,7,13,000,2022,03,08,3,3,6,4,0,0,0,1,1,0,0,0,"738676,088304711040109","5694198,211956829763949",12.427629542,51.3488525910001,2,2,2,Ost
246006,14220302144000163230,14,7,13,000,2022,03,15,4,2,4,6,0,0,1,0,0,0,0,1,"732057,055945263942704","5692937,719537460245192",12.331927126,51.3402781300001,7,7,7,Alt-West
246010,14220316144200274630,14,7,13,000,2022,03,13,4,2,5,3,0,0,0,1,0,1,0,0,"730574,125697433017194","5690078,199224480427802",12.308823214,51.3152115280001,5,5,5,Südwest
246011,14220121148210087400,14,7,13,000,2022,01,08,6,3,6,3,0,1,1,0,1,0,0,0,"735058,560801487998106","5690901,541465380229056",12.373600611,51.3207678200001,4,4,4,Süd
246014,14220331148310224820,14,7,13,000,2022,03,21,5,3,0,7,2,1,1,0,0,0,0,0,"732575,997028650948778","5692084,722192269749939",12.338807735,51.3324090150001,7,7,7,Alt-West
246015,14220227144200224530,14,7,13,000,2022,02,17,1,3,5,3,0,0,1,1,0,0,0,0,"731968,661638736957684","5688704,403650010004640",12.3279060360001,51.302312516,5,5,5,Südwest
246016,14220122145500048490,14,7,13,000,2022,01,01,7,2,0,1,2,1,1,0,0,0,0,0,"732689,538388423039578","5692688,966976019553840",12.3408293910001,51.337786694,7,7,7,Alt-West
246020,14220305148110143330,14,7,13,000,2022,03,19,7,3,3,6,2,0,1,1,0,0,0,0,"734069,678743885946460","5696101,962046329863369",12.3628528310001,51.3678569480001,9,9,9,Nord
246022,14220218148110112440,14,7,13,000,2022,02,11,6,3,2,2,0,1,0,1,0,0,0,0,"738715,332225434947759","5697121,875861040316522",12.430154036,51.3750784060001,1,1,1,Nordost
246031,14220302148110136820,14,7,13,000,2022,03,14,4,3,3,2,0,0,1,0,0,0,0,1,"733988,400368251022883","5695455,778825430199504",12.3612621400001,51.3620900010001,9,9,9,Nord
246037,14220316148410206070,14,7,13,000,2022,03,08,4,3,5,3,0,0,1,1,0,0,0,0,"736371,706769283977337","5691134,897801489569247",12.392566446,51.322318533,0,0,0,Mitte
246040,14220329144200196240,14,7,13,000,2022,03,17,3,2,0,1,0,0,1,0,0,0,0,0,"734984,351778661017306","5692596,732458240352571",12.3736552080001,51.3360151800001,0,0,0,Mitte
246043,14220405144310645910,14,7,13,000,2022,04,17,3,3,5,3,0,0,1,1,0,0,0,0,"734263,873732020030729","5691962,730259410105646",12.3629136610001,51.3306213010001,0,0,0,Mitte
246044,14220124144200049130,14,7,13,000,2022,01,12,2,3,5,3,0,1,1,1,0,0,0,0,"741844,363142614020035","5695462,908417370170355",12.4738993890001,51.3588647710001,2,2,2,Ost
246053,14220404144200212880,14,7,13,000,2022,04,19,2,3,5,3,0,1,1,1,0,0,0,0,"737947,639801991987042","5695944,556260160170496",12.418356121,51.364833048,1,1,1,Nordost
246055,14220119144200047610,14,7,13,000,2022,01,17,4,3,3,5,1,0,1,1,0,0,0,0,"735008,803416723036207","5691972,800875400193036",12.3735940770001,51.3304044270001,0,0,0,Mitte
246060,14220209148410112460,14,7,13,000,2022,02,10,4,3,5,2,0,0,1,1,0,0,0,0,"737369,886070888955146","5693161,207859690301120",12.408215603,51.340091316,2,2,2,Ost
246062,14220411148410225820,14,7,13,000,2022,04,15,2,3,5,2,0,0,1,1,0,0,0,0,"734251,832068674964830","5693606,071884419769049",12.363821832,51.3453776740001,0,0,0,Mitte
246064,14220318144200177450,14,7,13,000,2022,03,17,6,3,4,6,1,0,1,1,0,0,0,0,"735311,891712123993784","5693450,553248330019414",12.3789130010001,51.3435439310001,0,0,0,Mitte
246066,14220324144200189580,14,7,13,000,2022,03,16,5,2,5,2,0,0,1,1,0,0,0,0,"736335,857199750957079","5692764,369455610401928",12.393133473,51.336959914,0,0,0,Mitte
246069,14220204148410081780,14,7,13,000,2022,02,20,6,3,3,7,2,0,1,1,0,0,0,0,"737406,507001533056609","5693749,979984720237553",12.409132927,51.3453608730001,2,2,2,Ost
246074,14220322144200182870,14,7,13,000,2022,03,18,3,3,5,2,1,0,1,1,0,0,0,0,"734295,718001489993185","5690913,709986279718578",12.3626804300001,51.3211916600001,4,4,4,Süd
246076,14220115144200112940,14,7,13,000,2022,01,19,7,3,5,3,2,0,0,1,0,0,0,0,"733092,968365069013089","5690610,864112099632621",12.345251908,51.31896708,5,5,5,Südwest
246078,14220201144100087370,14,7,13,000,2022,02,08,3,3,0,1,0,1,1,0,0,0,0,0,"737446,873522100038826","5696968,714623060077429",12.411859758,51.374235377,1,1,1,Nordost
246080,14220305144200143030,14,7,13,000,2022,03,10,7,3,5,3,0,0,1,1,0,0,0,0,"737268,013005560962483","5694404,727533459663391",12.4075843250001,51.3512957340001,1,1,1,Nordost
246082,14220215144200102410,14,7,13,000,2022,02,16,3,3,5,3,0,0,1,1,0,0,0,0,"734624,560113654006273","5694792,798721319995821",12.369946457,51.355876509,9,9,9,Nord
246092,14220406148410225850,14,7,13,000,2022,04,07,4,3,5,2,0,1,1,1,0,0,0,0,"735588,830425739986822","5692241,938939169980586",12.382082853,51.332580369,0,0,0,Mitte
246094,14220123144200096280,14,7,13,000,2022,01,17,1,3,3,5,2,1,1,1,0,0,0,0,"736800,886616052943282","5693328,355394190177321",12.400172366,51.3418288870001,2,2,2,Ost
246095,14220131144200081750,14,7,13,000,2022,01,17,2,3,6,2,2,1,0,1,1,0,0,0,"733899,550310726976022","5695032,227012460120022",12.3597096820001,51.3583245820001,9,9,9,Nord
246096,14220311148310162500,14,7,13,000,2022,03,09,6,3,5,2,0,0,0,0,0,0,1,1,"732609,199393264017999","5692304,308332669548690",12.339426868,51.334366597,7,7,7,Alt-West
246103,14220404662212225480,14,7,13,000,2022,04,17,2,3,0,7,0,1,1,0,0,0,0,0,"736226,125240787048824","5693691,500599070452154",12.392175944,51.3453276230001,0,0,0,Mitte
246107,14220128148110067500,14,7,13,000,2022,01,11,6,3,4,2,0,0,0,1,0,0,0,0,"735997,795200668042526","5699791,832843120209873",12.392953054,51.4001800360001,9,9,9,Nord
246110,14220207144200082410,14,7,13,000,2022,02,16,2,3,5,2,0,0,1,1,0,0,0,0,"734287,236683806055225","5698407,511063730344176",12.3674926030001,51.3884627510001,9,9,9,Nord
246114,14220118148310037850,14,7,13,000,2022,01,12,3,3,5,3,0,1,1,1,0,0,0,0,"731827,990472596022300","5691415,476040390320122",12.3276536430001,51.326706684,5,5,5,Südwest
246119,14220410148410244690,14,7,13,000,2022,04,21,1,3,3,6,2,0,1,1,0,0,0,0,"734224,280902307014912","5692082,235375639982522",12.362424897,51.3317103420001,0,0,0,Mitte
246127,14220406148410213580,14,7,13,000,2022,04,10,4,3,6,6,0,1,0,0,1,0,1,0,"737249,303208202007227","5692212,281422959640622",12.405855586,51.331623999,3,3,3,Südost
246137,14220120148410047650,14,7,13,000,2022,01,10,5,3,5,3,0,0,1,0,0,0,0,0,"735158,972495984984562","5693258,203959589824080",12.3765942650001,51.341880605,0,0,0,Mitte
246141,14220301148323428940,14,7,13,000,2022,03,19,3,2,4,6,0,0,1,0,0,0,0,0,"731504,078992769005708","5688732,323707309551537",12.3212711050001,51.3027522300001,5,5,5,Südwest
246151,14220120145500081081,14,7,13,000,2022,01,10,5,2,0,1,0,0,0,0,0,1,0,0,"732206,341250197030604","5691072,320765890181065",12.3328510920001,51.3234719550001,5,5,5,Südwest
246158,14220411143263238420,14,7,13,000,2022,04,15,2,2,4,6,0,0,1,0,0,0,0,0,"736145,147876837989315","5691821,707758629694581",12.389775817,51.328577582,0,0,0,Mitte
246159,14220309148310177240,14,7,13,000,2022,03,08,4,3,5,3,0,0,1,1,0,0,0,0,"733064,432361716055311","5691843,231387429870665",12.345648834,51.3300413110001,5,5,5,Südwest
246162,14220117144200087140,14,7,13,000,2022,01,18,2,3,5,3,2,1,1,1,0,0,0,0,"732181,278564753010869","5692994,176548539660871",12.3337443070001,51.340734221,7,7,7,Alt-West
246164,14220329148110206880,14,7,13,000,2022,03,10,3,3,1,5,0,0,0,1,0,0,0,0,"733149,399820819031447","5695675,037096500396729",12.3493757050001,51.3644030780001,8,8,8,Nordwest
246165,14220228148310137120,14,7,13,000,2022,02,06,2,3,5,2,1,0,1,1,0,0,0,0,"731873,959505019942299","5692907,123865730129182",12.3292830340001,51.3400781710001,7,7,7,Alt-West
246170,14220315144200164080,14,7,13,000,2022,03,07,3,3,5,3,0,0,1,1,0,0,0,0,"735837,418820013990626","5694976,313858189620078",12.3874559440001,51.3570217820001,9,9,9,Nord
246171,14220205148110096590,14,7,13,000,2022,02,10,7,3,5,2,0,0,0,1,0,0,0,0,"738813,623613588046283","5696081,080063380300999",12.4308646110001,51.3656951180001,1,1,1,Nordost
246180,14220312148410225830,14,7,13,000,2022,03,09,7,3,5,3,0,0,1,1,0,0,0,0,"737181,635847909958102","5693664,414726969785988",12.4058529320001,51.3446866890001,2,2,2,Ost
246184,14220411144200237680,14,7,13,000,2022,04,23,2,3,5,3,2,0,0,1,0,0,0,0,"732437,815869717043824","5691679,397478950209916",12.3365632700001,51.3288270100001,5,5,5,Südwest
246187,14220404148210237460,14,7,13,000,2022,04,19,2,3,0,1,0,1,1,0,0,0,0,0,"742016,958380953990854","5693159,158595610409975",12.47480755,51.338114203,2,2,2,Ost
246192,14220303144200162240,14,7,13,000,2022,03,16,5,3,5,3,0,0,0,1,0,0,0,1,"730257,454628061968833","5691362,774447089992464",12.3051165630001,51.3268714100001,6,6,6,West
246199,14220324148110190471,14,7,13,000,2022,03,16,5,3,3,5,0,0,0,1,0,1,0,0,"732082,548838519025594","5696261,875056480057538",12.3344604770001,51.3701077470001,8,8,8,Nordwest
246200,14220330148110206500,14,7,13,000,2022,03,19,4,3,2,6,1,0,1,1,0,0,0,0,"734255,148594171041623","5694790,762119679711759",12.364649037,51.3560106150001,9,9,9,Nord
