UNFALL_ID,FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name,UIDENTSTLA,LICHT,STRZUSTAND,FID,OBJECTID_1,IstSonstige,UIDENTSTLAE,OID_,IstStrassenzustand,PLST
7302,,259150,14,7,13,000,2019,07,16,2,3,6,7,0,,0,1,1,0,0,,"736801,067440873010000","5693773,142178554100000",12.400470743000028,51.34582127200008,2,,2,Ost,,,0,2.0,,0,,,,
7303,,259152,14,7,13,000,2019,07,07,2,3,3,2,0,,0,1,0,0,0,,"736189,047847744080000","5688200,850198691700000",12.388007480000056,51.29605754700003,4,,4,Süd,,,0,4.0,,0,,,,
7304,,259153,14,7,13,000,2019,07,17,2,3,5,3,0,,1,1,0,0,0,,"735756,446999999690000","5692871,007000001100000",12.38490091500006,51.33815761100004,0,,0,Mitte,,,0,0.0,,0,,,,
7305,,259155,14,7,13,000,2019,07,09,1,3,4,2,0,,0,1,0,0,0,,"737373,849084977060000","5693158,455805845600000",12.408270562000041,51.34006496000006,2,,2,Ost,,,0,2.0,,0,,,,
7306,,259156,14,7,13,000,2019,07,16,2,2,6,4,0,,0,1,1,0,0,,"732005,311733547600000","5692359,062455609400000",12.330808629000046,51.33510477200008,7,,7,Alt-West,,,0,7.0,,0,,,,
7307,,259158,14,7,13,000,2019,07,07,2,3,5,3,0,,1,1,0,0,0,,"734372,375000000930000","5692372,810000000500000",12.364738073000069,51.33425767500006,0,,0,Mitte,,,0,0.0,,0,,,,
7308,,259176,14,7,13,000,2019,08,15,5,3,6,4,0,,1,0,1,0,0,,"736224,913394191300000","5693691,034220794200000",12.392158265000035,51.34532394100006,0,,0,Mitte,,,0,0.0,,0,,,,
7309,,259177,14,7,13,000,2019,08,13,5,2,8,1,0,,0,0,0,1,0,,"739023,792095750570000","5697657,411870354800000",12.434937984000044,51.37975550900006,1,,1,Nordost,,,1,1.0,,0,,,,
7310,,259178,14,7,13,000,2019,08,18,5,3,5,3,0,,1,1,0,0,0,,"734809,788966420110000","5692645,387133007900000",12.371185749000063,51.33652402300004,0,,0,Mitte,,,0,0.0,,0,,,,
7311,,259179,14,7,13,000,2019,08,12,5,3,1,5,0,,1,1,0,0,0,,"732920,512141982090000","5690999,981059974100000",12.343035603000033,51.32253067400006,5,,5,Südwest,,,1,5.0,,0,,,,
7312,,259195,14,7,13,000,2019,08,19,4,3,2,6,0,,0,1,0,1,0,,"735105,989605228420000","5689775,891819555300000",12.373538043000053,51.31064393300005,4,,4,Süd,,,0,4.0,,0,,,,
7313,,259196,14,7,13,000,2019,08,10,4,3,5,3,0,,0,1,0,0,1,,"731482,747065723870000","5688732,563666295300000",12.320965774000058,51.30276305700005,5,,5,Südwest,,,0,5.0,,0,,,,
7314,,259197,14,7,13,000,2019,08,21,4,2,1,1,1,,0,1,0,1,0,,"734317,681313732640000","5692747,598721975500000",12.364200836000066,51.33764449000006,0,,0,Mitte,,,0,0.0,,0,,,,
7315,,259198,14,7,13,000,2019,08,11,4,2,9,1,0,,0,1,0,0,0,,"735867,575343090110000","5695431,059243334500000",12.38818976500005,51.36109115800008,9,,9,Nord,,,0,9.0,,0,,,,
7316,,259199,14,7,13,000,2019,08,18,4,3,5,2,0,,1,1,0,0,0,,"734740,267000000920000","5692108,176000000900000",12.369835526000031,51.33173049100003,0,,0,Mitte,,,0,0.0,,0,,,,
7317,,259214,14,7,13,000,2019,08,16,3,3,5,3,0,,0,1,0,0,0,,"735015,868423127570000","5693705,495880316900000",12.37483850600006,51.345954824000046,0,,0,Mitte,,,0,0.0,,0,,,,
7318,,259215,14,7,13,000,2019,08,15,3,3,3,2,0,,1,0,0,0,1,,"736056,692000000740000","5691710,662000000500000",12.388434902000029,51.32761751900006,0,,0,Mitte,,,0,0.0,,0,,,,
7319,,259216,14,7,13,000,2019,08,10,3,3,5,2,0,,1,1,0,0,0,,"737196,318621365350000","5693478,822241239200000",12.405939747000048,51.34301467200004,2,,2,Ost,,,0,2.0,,0,,,,
7320,,259217,14,7,13,000,2019,08,10,3,2,5,3,0,,1,1,0,0,0,,"732367,612627140250000","5698830,299185024600000",12.340228385000046,51.39304699100006,8,,8,Nordwest,,,0,8.0,,0,,,,
7321,,259218,14,7,13,000,2019,08,08,3,3,5,3,0,,1,1,0,0,0,,"737535,178247151900000","5693746,796816641500000",12.41097499500006,51.34527855700003,2,,2,Ost,,,0,2.0,,0,,,,
7322,,259219,14,7,13,000,2019,08,07,3,2,5,3,0,,0,1,0,0,0,,"733822,775000001300000","5692554,500000001900000",12.356981612000027,51.336114835000046,0,,0,Mitte,,,0,0.0,,1,,,,
7323,,259235,14,7,13,000,2019,08,10,2,3,1,5,0,,0,1,0,0,0,,"735976,222858460620000","5689555,530535683000000",12.385855926000033,51.308305818000065,4,,4,Süd,,,0,4.0,,0,,,,
7324,,259236,14,7,13,000,2019,08,17,2,3,6,4,0,,0,1,1,0,0,,"737801,406807402150000","5697505,922562493000000",12.417303731000061,51.37890898000006,1,,1,Nordost,,,0,1.0,,0,,,,
7325,,259238,14,7,13,000,2019,08,10,2,3,5,2,0,,0,1,0,0,0,,"734772,153000000860000","5698940,412000002300000",12.374801799000068,51.39304588200008,9,,9,Nord,,,0,9.0,,0,,,,
7326,,259239,14,7,13,000,2019,08,09,2,3,1,7,0,,0,1,0,0,0,,"735726,798130664970000","5692565,798932587700000",12.38427406300002,51.33543026800004,0,,0,Mitte,,,0,0.0,,0,,,,
7327,,259240,14,7,13,000,2019,08,15,2,3,6,4,0,,0,1,1,0,0,,"729212,600649889560000","5691128,466776069300000",12.289994655000044,51.32518993300005,6,,6,West,,,0,6.0,,0,,,,
7328,,259241,14,7,13,000,2019,08,00,2,2,0,7,2,,1,0,0,0,0,,"739508,070384761320000","5693909,045847805200000",12.439360038000075,51.34590719100004,2,,2,Ost,,,0,2.0,,0,,,,
7329,,259264,14,7,13,000,2019,08,16,7,3,5,3,0,,0,1,0,0,0,,"730645,090049568560000","5692130,837573390500000",12.311167829000055,51.33360926300003,7,,7,Alt-West,,,0,7.0,,0,,,,
7330,,259265,14,7,13,000,2019,08,14,7,2,6,4,0,,0,0,1,0,0,,"737178,464619303120000","5692928,985562056300000",12.405317708000041,51.338086743000076,3,,3,Südost,,,0,3.0,,1,,,,
7331,,259266,14,7,13,000,2019,08,13,7,3,5,7,0,,0,1,0,0,0,,"727346,658101718870000","5693458,698151700200000",12.264745901000026,51.34685800900007,7,,7,Alt-West,,,0,7.0,,0,,,,
7332,,259267,14,7,13,000,2019,08,17,7,3,3,3,0,,1,0,0,0,0,,"736622,139421988280000","5693780,876011787000000",12.397911324000063,51.34596519000007,2,,2,Ost,,,0,2.0,,0,,,,
7333,,259280,14,7,13,000,2019,08,12,6,3,2,2,0,,1,0,0,0,0,,"735007,203636951740000","5691763,387062693000000",12.373433061000071,51.32852530700006,0,,0,Mitte,,,0,0.0,,1,,,,
7334,,259281,14,7,13,000,2019,08,11,6,3,2,6,0,,0,1,0,0,0,,"734662,564296816480000","5693221,845315618400000",12.36945574200007,51.34175931900006,0,,0,Mitte,,,0,0.0,,0,,,,
7335,,259297,14,7,13,000,2019,08,13,5,3,4,2,0,,1,1,0,0,0,,"738118,324335295710000","5694089,493878325400000",12.419562105000068,51.34811065100007,1,,1,Nordost,,,0,1.0,,0,,,,
7336,,259298,14,7,13,000,2019,08,15,5,3,5,3,0,,1,1,0,0,0,,"735307,637610740030000","5689757,689361661700000",12.376414097000065,51.31039722100007,4,,4,Süd,,,0,4.0,,0,,,,
7337,,259299,14,7,13,000,2019,08,14,5,3,2,6,0,,0,1,0,0,0,,"736682,354427197950000","5695553,874552315100000",12.399953525000058,51.36185476500003,1,,1,Nordost,,,0,1.0,,0,,,,
7338,,259300,14,7,13,000,2019,08,14,5,3,2,6,0,,0,1,0,0,0,,"734787,726148943420000","5693012,364516114800000",12.371111470000073,51.33982726800008,0,,0,Mitte,,,0,0.0,,1,,,,
7339,,259313,14,7,13,000,2019,08,10,4,3,5,3,0,,1,1,0,0,0,,"731760,965613545850000","5689790,471276264600000",12.325637138000047,51.31214657900006,5,,5,Südwest,,,0,5.0,,0,,,,
7340,,259314,14,7,13,000,2019,08,12,4,3,4,2,0,,0,1,0,0,0,,"734342,214850944470000","5696048,727494511800000",12.366725989000031,51.367266734000054,9,,9,Nord,,,0,9.0,,0,,,,
7341,,259315,14,7,13,000,2019,08,13,4,3,4,1,0,,0,1,0,0,0,,"730444,686042134650000","5701063,171602273400000",12.314086658000065,51.41387512600005,8,,8,Nordwest,,,1,8.0,,0,,,,
7342,,259333,14,7,13,000,2019,08,08,3,3,3,5,0,,1,1,0,0,0,,"736204,384883083400000","5691563,430422131000000",12.390453383000022,51.326234630000044,0,,0,Mitte,,,0,0.0,,0,,,,
7343,,259334,14,7,13,000,2019,08,13,3,3,3,2,0,,1,1,0,0,0,,"730405,474000001330000","5693950,571000002300000",12.308911373000058,51.35004207500003,7,,7,Alt-West,,,0,7.0,,0,,,,
7344,,259335,14,7,13,000,2019,08,17,3,3,2,2,0,,0,1,0,0,0,,"727499,667999999600000","5697700,604000002100000",12.269652930000063,51.384877636000056,8,,8,Nordwest,,,0,8.0,,0,,,,
7345,,259337,14,7,13,000,2019,08,15,3,3,4,2,0,,1,1,0,0,0,,"734234,805881600830000","5696312,387607252200000",12.365359418000025,51.36967775200003,9,,9,Nord,,,0,9.0,,0,,,,
7346,,259338,14,7,13,000,2019,08,14,3,3,9,7,0,,0,1,0,0,0,,"738245,122064381840000","5698611,274972917500000",12.424409125000068,51.38864446100007,1,,1,Nordost,,,0,1.0,,0,,,,
7347,,259348,14,7,13,000,2019,08,10,2,3,2,6,0,,0,1,0,0,0,,"735980,025930830280000","5693548,295276129600000",12.38855372200004,51.344144380000046,0,,0,Mitte,,,0,0.0,,0,,,,
7348,,259349,14,7,13,000,2019,08,06,2,3,6,4,0,,1,0,1,0,0,,"735589,659566507670000","5697088,341001819800000",12.385303075000024,51.376082593000035,9,,9,Nord,,,0,9.0,,0,,,,
7349,,259350,14,7,13,000,2019,08,16,2,3,2,6,0,,0,1,0,0,0,,"736552,206816861410000","5695400,369091905700000",12.397985404000053,51.360531079000054,9,,9,Nord,,,0,9.0,,0,,,,
7350,,259351,14,7,13,000,2019,08,13,2,3,5,3,0,,0,1,0,0,0,,"736759,666077001020000","5699848,851779617400000",12.403923815000041,51.40037446300005,9,,9,Nord,,,0,9.0,,0,,,,
7351,,259364,14,7,13,000,2019,08,03,1,2,6,4,2,,1,0,1,0,0,,"734928,351263248360000","5693310,595930034300000",12.373323554000024,51.34244622700004,0,,0,Mitte,,,0,0.0,,0,,,,
7352,,259365,14,7,13,000,2019,08,07,3,3,1,5,0,,1,1,0,0,0,,"739468,044127157890000","5698561,033296752700000",12.441918903000044,51.387678950000065,1,,1,Nordost,,,0,1.0,,0,,,,
7353,,259367,14,7,13,000,2019,08,12,3,2,6,4,0,,0,1,1,0,0,,"731947,368857773950000","5692297,937880670700000",12.329938480000067,51.33457970300003,7,,7,Alt-West,,,0,7.0,,0,,,,
7354,,259383,14,7,13,000,2019,08,11,7,3,3,6,0,,1,1,0,0,0,,"732576,212338287380000","5692080,059216333600000",12.338807777000056,51.33236706900004,5,,5,Südwest,,,0,5.0,,0,,,,
7355,,259386,14,7,13,000,2019,08,23,7,3,2,6,2,,0,1,0,0,0,,"729018,813389047050000","5690838,627978704900000",12.287031851000052,51.322666035000054,6,,6,West,,,0,6.0,,0,,,,
7356,,259387,14,7,13,000,2019,08,17,7,3,2,6,0,,0,1,0,0,0,,"733123,049256770870000","5695876,584805253900000",12.34912996600002,51.366223096000056,8,,8,Nordwest,,,0,8.0,,0,,,,
7357,,259392,14,7,13,000,2019,08,11,2,3,6,4,0,,0,1,1,0,0,,"737903,554999999700000","5690206,331000000200000",12.413891358000058,51.31334528600007,3,,3,Südost,,,0,3.0,,0,,,,
7358,,259393,14,7,13,000,2019,08,07,2,2,3,6,0,,1,0,0,0,1,,"737734,208137599750000","5695329,782071897800000",12.41488494400005,51.35940420900005,1,,1,Nordost,,,1,1.0,,0,,,,
7359,,259396,14,7,13,000,2019,08,13,6,3,5,3,0,,1,1,0,0,0,,"727244,540865393360000","5693206,019787438200000",12.263120756000035,51.34463045000007,7,,7,Alt-West,,,0,7.0,,0,,,,
7360,,259397,14,7,13,000,2019,08,01,6,2,9,1,2,,0,1,0,0,0,,"728705,932633885180000","5689550,627935804400000",12.281723097000054,51.31122919300003,6,,6,West,,,0,6.0,,0,,,,
7361,,259398,14,7,13,000,2019,08,14,2,3,3,6,0,,0,1,0,1,0,,"731548,748812039380000","5688859,718821691300000",12.321993452000072,51.30387768000003,5,,5,Südwest,,,0,5.0,,0,,,,
7362,,259399,14,7,13,000,2019,08,22,6,2,6,4,2,,0,1,1,0,0,,"738897,575383672490000","5697120,939880177400000",12.432767053000077,51.37499337700007,1,,1,Nordost,,,0,1.0,,0,,,,
7363,,259400,14,7,13,000,2019,08,06,2,3,5,2,0,,1,1,0,0,0,,"735021,386525649580000","5691674,470307519700000",12.373577639000075,51.32772129600005,0,,0,Mitte,,,0,0.0,,0,,,,
7364,,259401,14,7,13,000,2019,08,16,6,2,6,4,0,,1,0,1,0,0,,"737577,260381349360000","5693743,903290137600000",12.411576208000042,51.34523500100005,2,,2,Ost,,,0,2.0,,0,,,,
7365,,259404,14,7,29,190,2019,08,12,6,2,4,6,0,,0,1,0,1,0,,"742655,531029288660000","5684737,427196368600000",12.478233412000066,51.26225345000006,3,,3,Südost,,,0,3.0,,0,,,,
7366,,259421,14,7,13,000,2019,08,12,1,3,5,3,0,,1,1,0,0,0,,"738238,486162398940000","5692404,411378778500000",12.420157252000024,51.332935114000065,2,,2,Ost,,,0,2.0,,0,,,,
7367,,259422,14,7,13,000,2019,08,10,5,3,2,2,0,,0,1,0,0,0,,"732316,161555067640000","5690619,946847315900000",12.334129717000053,51.319366270000046,5,,5,Südwest,,,0,5.0,,1,,,,
7368,,259427,14,7,13,000,2019,08,18,5,3,5,3,0,,1,1,0,0,0,,"735062,155994559640000","5689731,689903406400000",12.372881121000034,51.31026526000005,4,,4,Süd,,,0,4.0,,0,,,,
7369,,259429,14,7,13,000,2019,08,12,5,3,3,6,0,,1,1,0,0,0,,"732330,095866086890000","5696220,370561705900000",12.337983525000027,51.36963398000006,8,,8,Nordwest,,,0,8.0,,0,,,,
7370,,259431,14,7,13,000,2019,08,10,5,2,5,7,0,,0,1,0,0,0,,"736682,430389969610000","5693034,260707290800000",12.398279253000055,51.33923837000003,2,,2,Ost,,,0,2.0,,1,,,,
7371,,259433,14,7,13,000,2019,08,12,5,3,5,3,0,,1,1,0,0,0,,"737190,023191721180000","5693978,697277549700000",12.406182513000033,51.34750421000007,2,,2,Ost,,,0,2.0,,0,,,,
7372,,259436,14,7,13,000,2019,08,11,5,2,3,2,0,,1,1,0,0,0,,"734942,996000001210000","5695754,522000001700000",12.375146814000061,51.36437770800006,9,,9,Nord,,,0,9.0,,0,,,,
7373,,259437,14,7,13,000,2019,08,09,5,3,4,2,0,,1,1,0,0,0,,"738858,987000000660000","5697628,774000000200000",12.432554938000067,51.37956780900004,1,,1,Nordost,,,0,1.0,,0,,,,
7374,,259438,14,7,13,000,2019,08,15,7,3,3,6,0,,0,1,0,0,0,,"734246,002787002360000","5692845,414457744000000",12.363237945000037,51.33855206000004,0,,0,Mitte,,,0,0.0,,0,,,,
7375,,259452,14,7,13,000,2019,08,07,6,3,5,3,0,,1,1,0,0,0,,"737685,905000001190000","5692364,303999999500000",12.412212750000037,51.332806289000075,2,,2,Ost,,,1,2.0,,0,,,,
7376,,259453,14,7,13,000,2019,08,19,6,2,3,6,0,,1,1,0,0,0,,"737795,596415006560000","5691445,733169123500000",12.41317159600004,51.324515328000075,3,,3,Südost,,,0,3.0,,0,,,,
7377,,259455,14,7,13,000,2019,08,15,6,3,1,6,0,,0,1,0,0,0,,"739413,118043380790000","5691917,196060968600000",12.436660489000076,51.32806876700005,2,,2,Ost,,,0,2.0,,1,,,,
7378,,259467,14,7,13,000,2019,07,03,4,3,5,3,2,,1,0,0,0,0,,"738177,152432521810000","5695901,431756280400000",12.421618110000054,51.364349798000035,1,,1,Nordost,,,0,1.0,,1,,,,
7379,,259472,14,7,13,000,2019,07,13,4,3,5,3,0,,0,1,0,0,0,,"733775,537797722030000","5692510,654131477700000",12.356275906000064,51.335740669000074,0,,0,Mitte,,,0,0.0,,0,,,,
7380,,259474,14,7,13,000,2019,07,17,4,3,2,6,0,,0,1,0,0,0,,"733163,765308227390000","5694145,565965788400000",12.348579414000028,51.35066777000003,0,,0,Mitte,,,1,0.0,,0,,,,
7381,,259476,14,7,13,000,2019,07,10,4,3,3,6,0,,1,1,0,0,0,,"737782,406058861870000","5695325,747721919800000",12.415573257000062,51.359347831000036,1,,1,Nordost,,,1,1.0,,0,,,,
7382,,259478,14,7,13,000,2019,07,10,4,3,5,3,0,,1,1,0,0,0,,"730393,563707356340000","5689801,188875295200000",12.306057789000022,51.31279791900005,5,,5,Südwest,,,1,5.0,,0,,,,
7383,,259479,14,7,13,000,2019,07,21,4,3,6,4,2,,0,0,1,0,0,,"734356,188983033410000","5695496,468784969300000",12.366562475000023,51.36230367300004,9,,9,Nord,,,0,9.0,,1,,,,
7384,,259489,14,7,13,000,2019,08,12,6,3,2,2,0,,1,0,0,0,0,,"737198,305301654150000","5693478,553289009300000",12.405968040000062,51.34301142900006,2,,2,Ost,,,0,2.0,,1,,,,
7385,,259490,14,7,13,000,2019,08,07,6,3,5,3,0,,1,1,0,0,0,,"736341,375944407660000","5692995,182433474800000",12.39336570100005,51.33902944300007,0,,0,Mitte,,,0,0.0,,0,,,,
7386,,259491,14,7,13,000,2019,08,07,6,3,6,4,0,,1,0,1,0,0,,"732700,311047870670000","5690531,085518540800000",12.339574880000043,51.31841163000007,5,,5,Südwest,,,0,5.0,,0,,,,
7387,,259492,14,7,13,000,2019,08,18,6,3,2,6,0,,0,1,0,0,0,,"727783,696225140240000","5689139,598389940300000",12.268250575000025,51.30790902900003,6,,6,West,,,0,6.0,,0,,,,
7388,,259493,14,7,13,000,2019,08,14,6,3,2,6,0,,0,1,0,0,0,,"732334,296078492890000","5690624,781933898100000",12.334392655000045,51.31940227000007,5,,5,Südwest,,,0,5.0,,0,,,,
7389,,259494,14,7,13,000,2019,08,13,6,3,1,5,0,,1,1,0,0,0,,"735084,048056859520000","5689985,991049973300000",12.373362237000038,51.31253893400003,4,,4,Süd,,,0,4.0,,0,,,,
7390,,259495,14,7,13,000,2019,08,07,6,3,1,5,0,,1,1,0,0,0,,"734767,429033172320000","5689938,345657689500000",12.368795959000067,51.31224192500008,4,,4,Süd,,,0,4.0,,0,,,,
7391,,259496,14,7,13,000,2019,08,09,6,2,2,6,0,,1,1,0,0,0,,"737186,848238304260000","5693435,322562573500000",12.405775045000041,51.34262816700004,2,,2,Ost,,,0,2.0,,0,,,,
7392,,259517,14,7,13,000,2019,08,08,5,3,0,6,0,,0,0,0,1,0,,"734869,948323265650000","5692375,140253443300000",12.371869694000054,51.33407333700006,0,,0,Mitte,,,0,0.0,,1,,,,
7393,,259518,14,7,13,000,2019,08,17,5,3,5,2,0,,1,0,0,0,0,,"732776,751345069150000","5691353,968207219600000",12.341207161000057,51.325767142000075,5,,5,Südwest,,,0,5.0,,0,,,,
7394,,259520,14,7,13,000,2019,08,14,5,2,9,1,0,,0,0,0,1,0,,"734164,665125890630000","5692189,341047033700000",12.361641046000045,51.33269632100007,0,,0,Mitte,,,0,0.0,,0,,,,
7395,,259521,14,7,13,000,2019,08,17,5,3,5,3,0,,1,1,0,0,0,,"739938,248000000600000","5698065,156000001400000",12.448329172000058,51.38302961100004,1,,1,Nordost,,,0,1.0,,0,,,,
7396,,259522,14,7,13,000,2019,08,12,5,3,9,1,0,,0,0,0,1,0,,"735097,182682740500000","5697039,231411455200000",12.378207176000046,51.375845853000044,9,,9,Nord,,,0,9.0,,0,,,,
7397,,259523,14,7,13,000,2019,08,06,5,2,6,4,0,,0,1,1,0,0,,"730213,103101520800000","5694096,307757180200000",12.306247885000062,51.351428293000026,7,,7,Alt-West,,,0,7.0,,0,,,,
7398,,259542,14,7,13,000,2019,08,19,4,3,5,3,1,,1,0,0,0,0,,"734797,789518816400000","5692942,904191259300000",12.371209903000022,51.33919961000004,0,,0,Mitte,,,0,0.0,,1,,,,
7399,,259543,14,7,13,000,2019,08,17,4,3,0,6,0,,1,1,0,0,0,,"737239,122468080370000","5692175,601228013600000",12.405685292000044,51.33129900000006,3,,3,Südost,,,1,3.0,,0,,,,
7400,,259544,14,7,13,000,2019,08,17,4,3,1,6,0,,0,1,0,0,0,,"732491,595136428250000","5691837,128706025000000",12.337436747000027,51.33022094300003,5,,5,Südwest,,,0,5.0,,0,,,,
7401,,259545,14,7,13,000,2019,08,18,4,3,5,3,0,,0,1,0,1,0,,"736316,403611578980000","5688221,913726784300000",12.38984484100007,51.296193791000064,4,,4,Süd,,,0,4.0,,0,,,,
7402,,259546,14,7,13,000,2019,08,13,4,3,6,7,0,,0,1,1,0,0,,"733749,996635271240000","5697111,630846580500000",12.358932357000072,51.37705183500003,9,,9,Nord,,,0,9.0,,0,,,,
7403,,259547,14,7,13,000,2019,08,16,4,3,5,2,0,,1,1,0,0,0,,"735536,783100000580000","5692914,163648152700000",12.38178150300007,51.33863602100007,0,,0,Mitte,,,0,0.0,,0,,,,
7404,,259548,14,7,13,000,2019,08,18,4,3,6,4,0,,1,0,1,0,0,,"735037,539508857760000","5691568,738796141000000",12.37373935100004,51.32676553500005,0,,0,Mitte,,,0,0.0,,0,,,,
7405,,259563,14,7,13,000,2019,08,09,3,3,1,5,0,,1,1,0,0,0,,"736903,372000000440000","5693048,891000000800000",12.401455258000055,51.33927769300004,3,,3,Südost,,,0,3.0,,0,,,,
7406,,259564,14,7,13,000,2019,08,15,3,2,0,1,0,,1,0,0,0,0,,"740622,751755051310000","5691466,052366085400000",12.453685887000063,51.32350912000004,2,,2,Ost,,,0,2.0,,0,,,,
7407,,259565,14,7,13,000,2019,08,06,3,3,5,3,0,,1,0,0,0,0,,"735268,331360037440000","5693362,133134400500000",12.378230255000062,51.34276827000008,0,,0,Mitte,,,0,0.0,,1,,,,
7408,,259566,14,7,13,000,2019,08,15,3,3,5,3,0,,1,1,0,0,0,,"736071,130424355160000","5689665,524559930000000",12.387287909000065,51.30925380900004,4,,4,Süd,,,0,4.0,,0,,,,
7409,,259568,14,7,13,000,2019,08,07,3,3,5,3,0,,1,1,0,0,0,,"734118,663094655610000","5692546,061805421500000",12.361216274000071,51.33591736200003,0,,0,Mitte,,,0,0.0,,0,,,,
7410,,259584,14,7,13,000,2019,08,13,2,3,5,3,0,,1,1,0,0,0,,"731623,077283173800000","5688883,767979009100000",12.323073514000043,51.304063334000034,5,,5,Südwest,,,0,5.0,,0,,,,
7411,,259585,14,7,13,000,2019,08,07,2,3,3,2,0,,1,1,0,0,0,,"734581,508238907900000","5691401,118111804100000",12.367095291000055,51.325449115000026,0,,0,Mitte,,,0,0.0,,0,,,,
7412,,259586,14,7,13,000,2019,08,15,2,3,2,2,0,,0,1,0,1,0,,"741283,611999999730000","5689600,498000001500000",12.46189075600006,51.306484828000066,3,,3,Südost,,,0,3.0,,0,,,,
7413,,259587,14,7,13,000,2019,08,08,2,3,5,3,0,,1,1,0,0,0,,"736682,961699594740000","5697156,334208784600000",12.401028888000042,51.37623832100007,1,,1,Nordost,,,0,1.0,,0,,,,
7414,,259606,14,7,13,000,2019,08,15,1,3,5,3,0,,1,0,0,0,0,,"735818,406730693760000","5694523,245448978600000",12.386883140000066,51.352962826000066,0,,0,Mitte,,,0,0.0,,1,,,,
7415,,259608,14,7,13,000,2019,08,14,1,3,3,2,0,,1,0,0,0,0,,"734579,448317613450000","5691400,900273500000000",12.367065635000074,51.32544800900007,4,,4,Süd,,,0,4.0,,1,,,,
7416,,259620,14,7,13,000,2019,08,09,7,3,2,6,0,,0,1,0,1,0,,"735394,667364721190000","5690885,970352480200000",12.378405195000028,51.32048911000004,4,,4,Süd,,,0,4.0,,0,,,,
7417,,259644,14,7,13,000,2019,08,08,6,3,5,3,0,,1,1,0,0,0,,"735923,927233435210000","5692739,685468204300000",12.387214048000033,51.336909379000076,0,,0,Mitte,,,0,0.0,,0,,,,
7418,,259645,14,7,13,000,2019,08,05,6,3,4,6,1,,1,0,0,0,0,,"737101,155054349450000","5690713,344000320900000",12.40273588100007,51.31823112300003,0,,0,Mitte,,,0,0.0,,0,,,,
7419,,259646,14,7,13,000,2019,08,13,6,3,6,4,0,,0,0,1,0,0,,"737203,072201263160000","5692100,984977962400000",12.40511908600007,51.33064427200003,3,,3,Südost,,,0,3.0,,1,,,,
7420,,259648,14,7,13,000,2019,08,11,6,1,9,1,0,,0,1,0,0,0,,"740514,629456871190000","5691257,708308784300000",12.45199647100003,51.321684807000054,2,,2,Ost,,,0,2.0,,0,,,,
7421,,259649,14,7,13,000,2019,08,17,6,2,1,5,0,,1,1,0,0,0,,"738083,448772850450000","5694054,260531246700000",12.41903866000007,51.347809006000034,1,,1,Nordost,,,0,1.0,,0,,,,
7422,,259650,14,7,13,000,2019,08,06,6,2,9,1,0,,0,1,0,0,0,,"735702,554999999700000","5694954,253000000500000",12.385507843000028,51.356879709000054,9,,9,Nord,,,0,9.0,,0,,,,
7423,,259651,14,7,13,000,2019,08,13,6,3,0,1,0,,0,0,0,1,0,,"734885,018991525280000","5695319,436581019300000",12.37402817700007,51.36049620700004,9,,9,Nord,,,0,9.0,,0,,,,
7424,,259652,14,7,13,000,2019,08,10,6,3,6,4,0,,0,1,1,0,0,,"736183,728350464250000","5699972,718651067500000",12.39574155500003,51.40172632100007,9,,9,Nord,,,0,9.0,,0,,,,
7425,,259653,14,7,13,000,2019,08,19,6,3,5,3,1,,0,1,0,0,0,,"735759,458000001500000","5693296,883999999600000",12.385225970000022,51.34197914900005,0,,0,Mitte,,,0,0.0,,0,,,,
7426,,259673,14,7,13,000,2019,09,13,3,3,1,7,0,,1,1,0,0,0,,"732087,383017810060000","5693471,623278379400000",12.332709742000077,51.34505847200006,7,,7,Alt-West,,,0,7.0,,0,,,,
7427,,259675,14,7,13,000,2019,09,15,3,3,5,3,0,,1,1,0,0,0,,"730712,961328701120000","5685231,428680541000000",12.307680744000038,51.271645626000065,5,,5,Südwest,,,0,5.0,,0,,,,
7428,,259677,14,7,13,000,2019,09,10,3,3,5,3,0,,0,1,0,0,0,,"735308,682751203890000","5689757,591539498400000",12.376429001000076,51.31039591100006,4,,4,Süd,,,0,4.0,,0,,,,
7429,,259679,14,7,13,000,2019,09,10,3,3,6,4,0,,0,1,1,0,0,,"734698,613442718980000","5693823,522282168300000",12.370368983000049,51.34714533400006,0,,0,Mitte,,,0,0.0,,0,,,,
7430,,259680,14,7,13,000,2019,08,08,5,3,5,3,0,,1,1,0,0,0,,"735517,832349126230000","5692698,906421445300000",12.381367600000033,51.336711654000055,0,,0,Mitte,,,0,0.0,,0,,,,
7431,,259681,14,7,13,000,2019,09,08,3,3,2,2,0,,1,1,0,0,0,,"734747,399914440700000","5690885,649004759300000",12.36913260600005,51.32075361300008,4,,4,Süd,,,0,4.0,,0,,,,
