OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
67981,14,7,13,000,2018,05,12,4,2,6,4,0,0,0,1,0,0,1,0,"733717,579999999960000","5693140,046000000100000",12.355858327000021,51.34141425300004,0,0,0,Mitte
67984,14,7,13,000,2018,06,09,2,3,2,6,0,0,1,0,0,0,0,0,"735177,282200000020000","5693551,913999999900000",12.377050653000026,51.34450947400006,0,0,0,Mitte
67996,14,7,13,000,2018,06,20,1,3,8,1,0,0,1,0,0,0,0,0,"730608,261500000020000","5683079,102699999700000",12.304794995000066,51.252366305000066,5,5,5,Südwest
67999,14,7,13,000,2018,05,17,4,2,5,3,0,0,1,0,0,0,0,1,"740530,900999999950000","5686692,680800000200000",12.449153566000064,51.28070354300007,3,3,3,Südost
68004,14,7,13,000,2018,06,16,4,3,5,3,0,1,1,0,0,0,0,0,"727240,850300000050000","5693201,337000000300000",12.263064864000057,51.34458988600005,7,7,7,Alt-West
68012,14,7,13,000,2018,06,13,1,2,8,1,0,0,1,0,0,0,0,0,"736864,053300000030000","5700017,333800000100000",12.405534197000065,51.40184319100007,9,9,9,Nord
68058,14,7,13,000,2018,04,20,2,3,2,6,0,1,1,0,0,0,0,0,"734149,363699999990000","5693285,712100000100000",12.362142463000055,51.34254418300003,0,0,0,Mitte
68065,14,7,13,000,2018,05,16,3,3,2,2,0,0,1,0,0,0,0,0,"736464,298700000040000","5693015,875199999700000",12.395141025000044,51.33916408500005,0,0,0,Mitte
68078,14,7,13,000,2018,04,11,2,3,5,3,0,1,1,0,0,0,0,0,"732963,947200000050000","5692857,818599999900000",12.34487243500007,51.33919006900004,7,7,7,Alt-West
68079,14,7,13,000,2018,05,17,6,3,6,4,0,0,1,1,0,0,0,0,"742273,850400000000000","5694722,867100000400000",12.479552591000072,51.352039697000066,2,2,2,Ost
68081,14,7,13,000,2018,05,14,7,3,1,2,0,0,1,0,0,0,0,0,"736061,560199999950000","5693821,449199999700000",12.389903411000034,51.346562422000034,0,0,0,Mitte
68088,14,7,13,000,2018,05,13,4,2,4,2,0,0,1,0,0,0,0,0,"735436,765400000030000","5699083,795099999800000",12.384432661000062,51.394057617000044,9,9,9,Nord
68094,14,7,13,000,2018,05,11,2,2,5,2,0,1,1,0,0,0,0,0,"732151,738999999940000","5692470,858000000000000",12.332979862000059,51.336048582000046,7,7,7,Alt-West
68133,14,7,13,000,2018,06,03,7,2,5,2,2,1,1,0,0,0,0,0,"736453,485899999970000","5692998,184500000400000",12.394974324000032,51.33900978600008,0,0,0,Mitte
68162,14,7,13,000,2018,05,17,4,3,4,2,0,1,1,0,0,0,0,1,"732079,708100000050000","5692452,473000000200000",12.33193562200006,51.33591294300004,7,7,7,Alt-West
68196,14,7,13,000,2018,05,18,2,3,5,3,0,1,1,0,0,0,0,0,"736463,896900000050000","5696411,736100000300000",12.397391687000038,51.36964598700007,9,9,9,Nord
68206,14,7,13,000,2018,05,11,2,3,5,3,0,1,1,0,0,0,0,0,"732963,841999999950000","5692857,776800000100000",12.344870900000046,51.33918973700003,7,7,7,Alt-West
68237,14,7,13,000,2018,06,10,6,3,2,6,0,0,1,0,0,1,0,0,"728514,626099999990000","5693252,577300000000000",12.281356416000051,51.34453933900005,7,7,7,Alt-West
68238,14,7,13,000,2018,05,15,2,3,2,2,0,0,1,0,0,0,0,0,"734777,712399999960000","5693526,746500000400000",12.371307071000047,51.344448699000054,0,0,0,Mitte
68265,14,7,13,000,2018,06,15,5,3,2,6,0,0,1,0,0,0,0,0,"729630,142400000010000","5697962,634200000200000",12.300387443000034,51.38637216400008,8,8,8,Nordwest
68272,14,7,13,000,2018,06,17,2,3,2,6,0,0,1,0,0,0,0,0,"736196,130499999970000","5693803,686200000300000",12.391820456000062,51.34634708500005,0,0,0,Mitte
68289,14,7,13,000,2018,05,19,1,2,4,1,0,1,0,0,0,0,1,0,"734184,216200000020000","5693300,439000000200000",12.362651668000069,51.34266202500004,0,0,0,Mitte
68318,14,7,13,000,2018,05,13,2,2,6,2,0,0,1,1,0,0,0,0,"737157,578100000040000","5691091,806300000300000",12.40379580900003,51.321604738000076,0,0,0,Mitte
68363,14,7,13,000,2018,05,17,7,2,3,2,0,1,1,0,0,0,0,0,"732219,646399999970000","5692467,808000000200000",12.333951042000024,51.33599347900008,7,7,7,Alt-West
68376,14,7,13,000,2018,05,16,2,3,2,7,0,0,1,0,0,0,1,0,"736420,702399999950000","5702220,178999999500000",12.400640231000068,51.42180088200007,9,9,9,Nord
68381,14,7,13,000,2018,06,15,1,3,2,6,0,0,1,0,0,0,0,0,"736320,012200000000000","5692433,343799999900000",12.39268683000006,51.33399514400003,3,3,3,Südost
68395,14,7,13,000,2018,05,19,4,3,4,1,0,0,1,0,0,0,0,1,"736442,669899999980000","5694574,830400000300000",12.395866348000027,51.353166517000034,1,1,1,Nordost
68427,14,7,13,000,2018,05,14,2,3,4,2,0,1,1,0,0,0,0,0,"736417,365699999970000","5692748,119400000200000",12.39429072300004,51.33678017300008,0,0,0,Mitte
68429,14,7,13,000,2018,05,13,7,3,2,2,0,0,1,0,0,0,0,0,"739636,577300000000000","5694462,826999999600000",12.441574606000074,51.350823631000026,2,2,2,Ost
68430,14,7,13,000,2018,06,08,5,3,5,3,0,1,1,0,0,0,0,0,"734945,251000000050000","5693528,536000000300000",12.37370955800003,51.34439555500006,0,0,0,Mitte
68433,14,7,13,000,2018,04,22,7,3,6,4,2,0,1,1,0,0,0,0,"732630,007600000010000","5692412,175099999600000",12.33979548700006,51.33532637400003,7,7,7,Alt-West
68448,14,7,13,000,2018,05,16,3,3,2,6,0,0,1,0,0,0,0,0,"730301,309899999990000","5688455,464599999600000",12.303867828000023,51.300754605000066,5,5,5,Südwest
68450,14,7,13,000,2018,05,07,4,3,5,3,0,1,1,0,0,0,0,1,"736858,894300000040000","5691679,371700000000000",12.39990745700004,51.327003226000045,3,3,3,Südost
68476,14,7,13,000,2018,05,15,5,3,5,3,0,0,1,0,0,0,0,0,"735731,095100000040000","5693562,564899999600000",12.384995350000054,51.34437573100007,0,0,0,Mitte
68499,14,7,13,000,2018,05,07,5,3,5,3,0,1,1,0,0,0,0,0,"732964,178300000030000","5692857,910400000400000",12.34487580700005,51.33919079800006,7,7,7,Alt-West
68502,14,7,13,000,2018,05,12,1,2,2,6,0,0,1,0,1,0,0,0,"739055,074499999990000","5694923,625699999700000",12.433548902000041,51.35520451600007,2,2,2,Ost
68518,14,7,13,000,2018,06,18,6,3,5,3,0,1,1,0,0,0,0,0,"732963,065300000020000","5692857,468299999800000",12.344859567000071,51.33918728500004,7,7,7,Alt-West
68521,14,7,13,000,2018,05,04,5,3,8,1,2,0,1,0,0,0,0,0,"726289,266300000020000","5699686,350399999900000",12.253552700000057,51.40318820400006,8,8,8,Nordwest
68535,14,7,13,000,2018,05,06,4,2,5,3,0,0,1,0,0,0,0,0,"732232,759500000040000","5699207,228299999600000",12.338539989000026,51.39648573200003,8,8,8,Nordwest
68541,14,7,13,000,2018,05,18,2,3,3,5,0,1,1,0,0,0,0,0,"735447,141500000030000","5693500,528400000200000",12.380884507000076,51.34393653300003,0,0,0,Mitte
68542,14,7,13,000,2018,06,22,7,3,4,2,2,0,1,0,0,0,0,1,"736141,272000000000000","5701505,560200000200000",12.396152592000021,51.41550287900003,9,9,9,Nord
68544,14,7,13,000,2018,06,15,3,2,1,1,0,0,1,0,0,0,0,0,"730899,271199999960000","5697436,790699999800000",12.318253618000028,51.381136996000066,8,8,8,Nordwest
68575,14,7,13,000,2018,06,04,3,2,5,3,1,0,1,0,0,0,1,0,"732609,252499999940000","5692409,641200000400000",12.339496402000066,51.33531211700006,7,7,7,Alt-West
68579,14,7,13,000,2018,06,12,7,3,5,3,0,1,1,0,0,0,0,0,"736413,790200000050000","5692334,810600000400000",12.393965223000066,51.33307171900003,3,3,3,Südost
68580,14,7,13,000,2018,04,15,6,3,1,3,0,0,1,0,1,0,0,0,"736483,588200000000000","5696260,596199999600000",12.397573548000025,51.36828114200006,9,9,9,Nord
68588,14,7,13,000,2018,05,14,4,3,3,7,0,0,1,0,0,0,0,0,"734878,722799999990000","5697039,064700000000000",12.375073779000047,51.375934749000066,9,9,9,Nord
68589,14,7,13,000,2018,04,12,6,3,3,2,0,1,1,0,0,0,0,0,"736486,890800000050000","5694622,726099999600000",12.39653209100004,51.35357803800008,1,1,1,Nordost
68614,14,7,13,000,2018,05,20,5,2,5,3,1,0,1,0,0,0,0,0,"727279,876999999980000","5690036,370000000100000",12.261605692000046,51.31616111100004,6,6,6,West
68635,14,7,13,000,2018,05,07,2,3,1,6,0,0,1,0,0,0,1,0,"742277,805000000050000","5694734,444000000100000",12.479617155000028,51.352141919000076,2,2,2,Ost
68675,14,7,13,000,2018,06,15,3,3,5,3,0,1,1,0,0,0,0,0,"740911,307700000000000","5696364,913599999600000",12.461134022000067,51.367357060000074,2,2,2,Ost
68692,14,7,13,000,2018,06,12,3,3,5,3,0,0,1,0,0,1,0,0,"734615,917999999950000","5690188,598000000200000",12.366790477000052,51.31455078100004,4,4,4,Süd
68715,14,7,13,000,2018,06,06,2,3,5,3,0,1,0,0,1,0,0,0,"741228,281800000000000","5694506,311499999800000",12.464418844000022,51.35054069100005,2,2,2,Ost
68747,14,7,13,000,2018,06,12,4,2,4,2,0,0,0,0,0,1,1,0,"739052,774899999960000","5694921,686999999900000",12.433514635000051,51.35518808200004,2,2,2,Ost
68839,14,7,13,000,2018,06,14,6,3,5,3,0,1,1,0,0,0,0,0,"734748,546199999980000","5693486,717899999600000",12.370862646000035,51.34410143000008,0,0,0,Mitte
68869,14,7,13,000,2018,06,19,4,3,5,3,0,1,1,0,0,0,0,0,"739727,928300000030000","5695487,341699999800000",12.443574192000028,51.359980851000046,1,1,1,Nordost
68877,14,7,13,000,2018,06,06,4,2,3,6,0,1,0,0,0,0,0,0,"738748,579999999960000","5694495,439399999600000",12.42886794900005,51.35149001800005,2,2,2,Ost
68910,14,7,13,000,2018,06,15,5,3,3,2,0,1,1,0,0,0,0,0,"736427,027000000000000","5692749,916000000200000",12.394430363000026,51.33679228300008,3,3,3,Südost
68923,14,7,13,000,2018,06,07,6,3,5,3,0,1,1,0,0,0,0,0,"732963,477199999960000","5692857,631900000400000",12.344865577000064,51.339188585000045,7,7,7,Alt-West
68943,14,7,13,000,2018,06,14,4,3,5,3,0,1,1,0,0,0,0,0,"728892,899300000050000","5691754,342199999800000",12.285815897000077,51.33093725200007,6,6,6,West
69022,14,7,13,000,2018,07,14,3,3,2,6,0,0,1,0,1,0,1,0,"735638,650099999970000","5700410,361899999900000",12.388210015000027,51.40588130000003,9,9,9,Nord
69026,14,7,13,000,2018,07,16,7,3,2,6,0,0,1,0,0,0,0,0,"730264,678300000030000","5701139,969800000100000",12.311552431000052,51.41463764400004,8,8,8,Nordwest
69050,14,7,13,000,2018,07,16,1,3,0,1,0,0,0,0,1,0,0,0,"732615,037800000050000","5698857,961500000200000",12.343796682000061,51.39319395100006,8,8,8,Nordwest
69052,14,7,13,000,2018,07,06,3,3,8,1,0,0,1,0,0,0,0,0,"731466,812400000050000","5697148,332399999700000",12.326207113000066,51.378316504000054,8,8,8,Nordwest
69056,14,7,13,000,2018,07,09,1,3,0,1,0,1,0,0,0,0,0,0,"736170,639199999980000","5693921,839100000400000",12.391533461000051,51.347418239000035,0,0,0,Mitte
69060,14,7,13,000,2018,06,23,5,3,5,3,2,1,1,0,0,0,0,0,"735175,018799999960000","5693551,414599999800000",12.377017882000075,51.34450592700006,0,0,0,Mitte
69087,14,7,13,000,2018,07,06,6,3,0,1,0,1,1,0,0,0,0,0,"733547,986000000030000","5693102,990600000100000",12.353403373000049,51.341151307000075,0,0,0,Mitte
69120,14,7,13,000,2018,07,16,2,3,5,3,0,1,0,0,0,0,0,0,"735093,220800000010000","5697039,234000000200000",12.37815035400007,51.37584751700007,9,9,9,Nord
69124,14,7,13,000,2018,07,14,2,3,3,6,0,0,1,0,0,1,0,0,"742775,514500000050000","5695557,090099999700000",12.487312341000063,51.35931304500008,2,2,2,Ost
69170,14,7,13,000,2018,07,12,2,3,2,6,0,0,1,0,1,0,0,0,"736483,589299999990000","5692260,610299999800000",12.394916127000045,51.33237666700006,3,3,3,Südost
69271,14,7,13,000,2018,07,18,4,3,5,3,0,1,0,0,0,0,0,0,"732629,665900000020000","5692412,102699999700000",12.33979054300005,51.335325864000026,7,7,7,Alt-West
69279,14,7,13,000,2018,07,07,3,3,3,6,0,0,1,0,1,0,0,1,"729945,812999999970000","5693107,654000000100000",12.301777438000045,51.34266132400006,7,7,7,Alt-West
69283,14,7,13,000,2018,07,14,6,3,2,6,0,0,1,0,0,0,0,0,"736478,197999999970000","5693022,010300000200000",12.395344287000057,51.33921337500004,2,2,2,Ost
69284,14,7,13,000,2018,06,23,7,3,5,3,2,1,1,0,0,0,0,0,"734748,462900000040000","5693486,718399999700000",12.370861452000042,51.344101469000066,0,0,0,Mitte
69336,14,7,13,000,2018,06,12,6,3,5,3,0,1,1,0,0,0,0,0,"736470,371700000020000","5693236,508000000400000",12.39537454200007,51.34114199800007,2,2,2,Ost
69351,14,7,13,000,2018,07,10,4,3,5,1,0,0,1,0,1,0,0,0,"745883,251000000050000","5692173,531999999700000",12.529526300000043,51.32760986300008,2,2,2,Ost
69360,14,7,13,000,2018,06,13,6,3,2,2,0,1,1,0,0,0,0,0,"733562,903000000050000","5693076,318000000000000",12.353599673000076,51.34090575100004,0,0,0,Mitte
69365,14,7,13,000,2018,07,16,4,3,2,6,0,0,1,0,0,0,0,0,"732941,939499999980000","5696867,033200000400000",12.34718177700006,51.37518822000004,8,8,8,Nordwest
69369,14,7,13,000,2018,07,09,4,3,5,3,0,1,0,0,0,0,1,0,"739060,373900000010000","5694928,298100000200000",12.433628010000064,51.355244225000035,2,2,2,Ost
69371,14,7,13,000,2018,06,08,6,3,2,6,0,0,1,0,0,0,0,0,"727754,916699999940000","5690170,515599999600000",12.268496578000054,51.317175477000035,6,6,6,West
69379,14,7,13,000,2018,07,19,6,3,4,2,0,1,1,0,0,0,0,0,"736416,871399999950000","5692745,505199999500000",12.394281904000024,51.336756912000055,0,0,0,Mitte
69381,14,7,13,000,2018,07,15,4,3,1,5,0,1,1,0,0,0,0,0,"741856,423300000020000","5686489,623599999600000",12.467986566000036,51.27831996200007,3,3,3,Südost
69412,14,7,13,000,2018,07,10,7,3,5,3,0,0,1,0,0,0,0,0,"736574,167999999950000","5702617,042999999600000",12.403108350000025,51.42529911200006,9,9,9,Nord
69455,14,7,13,000,2018,08,15,1,3,0,6,0,0,1,0,0,0,0,0,"732272,381000000050000","5701167,790000000000000",12.340391939000028,51.41406867000006,8,8,8,Nordwest
69476,14,7,30,270,2018,08,08,3,2,2,6,0,0,1,0,0,1,0,0,"727833,819200000030000","5701284,481800000200000",12.276747624000052,51.41691673500003,8,8,8,Nordwest
69483,14,7,13,000,2018,08,12,3,3,5,3,0,1,1,0,0,0,0,0,"736319,665400000060000","5692437,285899999600000",12.392684475000067,51.33403067300003,3,3,3,Südost
69503,14,7,13,000,2018,07,16,3,3,3,2,0,0,1,0,0,0,1,0,"736318,547000000020000","5692434,883000000400000",12.392666855000073,51.334009569000045,3,3,3,Südost
69531,14,7,13,000,2018,07,08,4,3,4,2,0,0,1,0,0,0,0,0,"740887,653799999970000","5696362,624599999700000",12.460793306000028,51.36734654500003,2,2,2,Ost
69534,14,7,13,000,2018,07,19,4,3,2,6,0,0,1,0,0,0,0,0,"739054,256000000050000","5694922,904000000100000",12.433536684000046,51.355198382000026,2,2,2,Ost
69542,14,7,13,000,2018,08,09,5,3,2,6,0,0,1,0,0,0,0,0,"733939,690100000010000","5700848,125900000300000",12.36411501300006,51.41051396900008,9,9,9,Nord
69562,14,7,13,000,2018,07,00,1,3,9,1,2,0,1,0,0,0,0,0,"726667,177999999960000","5693430,060999999800000",12.254987122000045,51.34687224900006,7,7,7,Alt-West
69599,14,7,13,000,2018,08,08,5,3,3,2,0,1,1,0,0,0,0,0,"733907,863000000010000","5696954,199500000100000",12.36109306000003,51.37557366200008,9,9,9,Nord
69613,14,7,13,000,2018,08,09,6,3,2,6,0,0,1,0,0,1,0,0,"736668,260299999970000","5695565,907599999600000",12.399759451000023,51.36196864600004,9,9,9,Nord
69633,14,7,13,000,2018,08,14,3,3,5,3,0,1,1,0,0,0,0,0,"741578,860899999970000","5696791,556300000300000",12.470995639000023,51.37090288400003,1,1,1,Nordost
69641,14,7,13,000,2018,07,07,7,3,6,3,0,0,1,1,0,0,0,0,"736476,321800000030000","5693018,325699999900000",12.395314953000025,51.33918108100005,2,2,2,Ost
69667,14,7,13,000,2018,07,23,3,3,5,3,2,0,1,0,0,0,0,0,"730259,021300000020000","5701145,508299999900000",12.311474817000033,51.41468965900003,8,8,8,Nordwest
69674,14,7,13,000,2018,08,09,7,2,5,3,0,0,1,0,0,0,0,0,"736161,686400000010000","5694405,453499999800000",12.391725981000036,51.35176297600003,1,1,1,Nordost
69733,14,7,13,000,2018,07,15,2,2,3,6,0,0,1,0,1,0,0,0,"736623,604300000010000","5692105,261599999900000",12.396819208000068,51.33092400100003,3,3,3,Südost
69761,14,7,13,000,2018,07,17,2,3,0,1,0,0,0,0,1,0,0,0,"736206,367199999980000","5693809,739000000100000",12.391971196000043,51.34639716400005,0,0,0,Mitte
69773,14,7,13,000,2018,08,15,4,3,2,6,0,0,1,0,1,0,0,0,"728204,671199999980000","5690328,866000000400000",12.27504100300007,51.318416865000074,6,6,6,West
69790,14,7,13,000,2018,08,15,4,3,5,3,0,1,1,0,0,0,0,0,"728894,913500000020000","5691755,862800000200000",12.285845737000045,51.33095009300007,6,6,6,West
69802,14,7,13,000,2018,08,20,1,3,5,3,0,0,1,0,0,0,0,0,"735029,406899999940000","5702116,721900000200000",12.38059699400003,51.42145066200004,9,9,9,Nord
69805,14,7,13,000,2018,08,09,5,2,0,1,0,0,0,0,1,0,0,0,"735653,241000000040000","5693507,485000000300000",12.383843041000034,51.34391359300008,0,0,0,Mitte
69853,14,7,13,000,2018,07,06,3,3,5,3,0,1,0,0,0,0,0,0,"728186,957000000050000","5690855,935200000200000",12.27512454300006,51.32315562900004,6,6,6,West
69878,14,7,13,000,2018,08,13,2,3,4,2,0,1,1,0,0,0,0,0,"734229,403399999950000","5693319,191900000000000",12.363311646000056,51.34281174700004,0,0,0,Mitte
69884,14,7,13,000,2018,07,17,3,3,5,3,0,1,1,0,0,0,0,0,"734945,251000000050000","5693528,536000000300000",12.37370955800003,51.34439555500006,0,0,0,Mitte
69911,14,7,13,000,2018,08,18,4,3,4,2,0,0,1,0,0,0,0,0,"731292,432000000030000","5697264,752000000300000",12.323781548000056,51.379432629000064,8,8,8,Nordwest
69922,14,7,13,000,2018,08,14,1,3,5,3,0,1,1,0,0,0,0,0,"735510,372600000000000","5693463,614799999600000",12.38176635700006,51.343578997000066,0,0,0,Mitte
70000,14,7,13,000,2018,07,23,7,3,5,3,2,0,1,0,0,0,0,1,"732592,654899999960000","5698947,171099999900000",12.34353395900007,51.394003921000035,8,8,8,Nordwest
70017,14,7,13,000,2018,07,18,3,3,2,2,0,0,1,0,0,0,0,0,"741291,921899999960000","5696607,452700000300000",12.466756082000074,51.369372430000055,2,2,2,Ost
70040,14,7,13,000,2018,07,17,5,3,5,3,0,1,1,0,0,0,0,0,"732961,861000000030000","5692856,990000000200000",12.344841994000035,51.339183485000035,7,7,7,Alt-West
70050,14,7,13,000,2018,08,17,4,2,5,2,0,1,1,0,0,0,0,0,"732079,743499999980000","5692452,481499999800000",12.331936135000035,51.335913005000066,7,7,7,Alt-West
70064,14,7,13,000,2018,08,21,5,3,5,3,2,1,1,0,0,0,0,1,"735292,726499999990000","5690250,937300000300000",12.376525877000063,51.31483097100005,4,4,4,Süd
70098,14,7,13,000,2018,09,16,6,2,2,6,0,0,1,0,0,0,0,0,"742684,970500000050000","5695617,110899999700000",12.486055263000026,51.35989042400007,2,2,2,Ost
70114,14,7,13,000,2018,09,17,2,3,3,2,0,1,1,0,0,0,0,0,"733567,161199999970000","5693078,072399999900000",12.353661852000073,51.34091975100006,0,0,0,Mitte
70117,14,7,13,000,2018,08,17,5,3,0,1,0,0,0,0,1,0,0,1,"736470,807999999960000","5693229,389999999700000",12.395376069000065,51.34107792400005,2,2,2,Ost
70121,14,7,13,000,2018,09,14,6,2,6,4,0,0,1,1,0,0,0,0,"731536,729700000030000","5698652,546799999700000",12.32819042500006,51.39179092400008,8,8,8,Nordwest
70126,14,7,13,000,2018,08,15,5,3,3,6,0,0,1,0,1,0,0,0,"734599,659800000020000","5693472,460699999700000",12.368719293000026,51.34403490400007,0,0,0,Mitte
70146,14,7,13,000,2018,09,17,7,3,0,1,1,1,0,0,0,0,0,0,"734424,423900000050000","5693393,081899999600000",12.366155411000022,51.34339464400006,0,0,0,Mitte
70153,14,7,13,000,2018,09,06,6,3,2,6,0,0,1,0,0,0,0,1,"735989,523000000040000","5697148,483000000000000",12.391078041000071,51.37645642100006,9,9,9,Nord
70219,14,7,13,000,2018,09,06,4,2,3,6,0,0,1,0,1,0,0,0,"736629,773700000020000","5692116,019100000200000",12.396914749000075,51.33101799600007,3,3,3,Südost
70225,14,7,13,000,2018,09,00,7,3,5,3,2,0,1,0,0,0,1,0,"740762,633500000000000","5694463,852099999800000",12.45771576900006,51.35035700800006,2,2,2,Ost
70233,14,7,13,000,2018,09,16,4,3,4,2,0,1,1,0,0,0,0,0,"734726,273000000040000","5690203,144000000300000",12.368380732000048,51.31463585200004,4,4,4,Süd
70235,14,7,13,000,2018,09,17,1,3,3,6,0,1,1,0,0,0,0,0,"733923,454600000060000","5693220,114000000100000",12.35886154000002,51.34204832700004,0,0,0,Mitte
70256,14,7,13,000,2018,08,20,4,3,8,1,0,0,1,0,0,0,0,0,"738450,210199999970000","5699394,706700000000000",12.427877358000046,51.39559027100006,1,1,1,Nordost
70267,14,7,13,000,2018,09,15,3,2,4,2,0,0,1,0,1,0,0,0,"732592,036300000040000","5698948,257700000000000",12.343525794000072,51.39401392800005,8,8,8,Nordwest
70289,14,7,13,000,2018,08,07,6,3,4,3,0,1,1,0,0,0,0,1,"732963,947200000050000","5692857,818599999900000",12.34487243500007,51.33919006900004,7,7,7,Alt-West
70291,14,7,13,000,2018,08,16,4,3,2,6,0,0,1,0,0,0,0,0,"727756,687000000030000","5690171,037499999600000",12.26852227300003,51.31717945400004,6,6,6,West
70299,14,7,13,000,2018,09,16,6,3,0,7,0,0,0,1,0,0,1,1,"735391,203699999950000","5693533,841199999700000",12.380104795000022,51.34425872000003,0,0,0,Mitte
70302,14,7,13,000,2018,08,12,6,2,6,7,0,0,0,1,0,0,1,0,"735433,780600000060000","5693508,483500000100000",12.380698270000039,51.344013473000075,0,0,0,Mitte
70315,14,7,13,000,2018,09,12,1,3,9,1,0,0,1,0,0,0,0,1,"736166,172000000020000","5693903,888000000300000",12.391457523000042,51.34725896300006,0,0,0,Mitte
70316,14,7,13,000,2018,08,09,6,3,0,1,0,1,0,0,0,0,0,1,"735113,263799999960000","5688791,382299999700000",12.372993589000032,51.30180354700008,4,4,4,Süd
70341,14,7,30,270,2018,09,20,7,3,9,1,2,0,1,0,0,0,0,0,"743197,641700000040000","5695239,216699999800000",12.493146567000053,51.35627956500008,2,2,2,Ost
70358,14,7,13,000,2018,09,10,6,2,5,3,0,1,1,0,0,0,0,0,"736161,839799999960000","5693922,810700000300000",12.391407980000054,51.347430616000054,0,0,0,Mitte
70379,14,7,13,000,2018,09,15,7,3,4,2,0,0,1,0,0,0,0,0,"736521,773999999980000","5690277,960900000300000",12.394147891000046,51.31456412300008,0,0,0,Mitte
70387,14,7,13,000,2018,09,14,4,3,2,6,0,0,1,0,0,0,0,0,"730334,388700000010000","5701068,324000000000000",12.312506638000059,51.41396618400006,8,8,8,Nordwest
70453,14,7,13,000,2018,09,16,4,3,2,6,0,0,1,0,0,0,0,0,"740309,209200000040000","5695960,823599999800000",12.452227613000048,51.36398511900006,2,2,2,Ost
70474,14,7,13,000,2018,09,15,4,3,2,2,0,0,0,0,1,1,0,0,"736641,934899999990000","5695731,878999999700000",12.399492416000044,51.36346938600008,9,9,9,Nord
