OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,LICHT,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
62539,14170510148410205660,14,7,13,000,2017,05,06,4,3,3,2,1,1,0,0,0,0,0,"733561,356299999980000","5693075,691499999700000",12.353577094000059,51.340900763000036,0,0,0,Mitte
62543,14170414148110136460,14,7,13,000,2017,04,11,6,3,2,6,0,1,0,0,0,0,0,"731297,365899999980000","5697262,414900000200000",12.323850801000049,51.37940963900007,8,8,8,Nordwest
62552,14170510148410205640,14,7,13,000,2017,05,09,4,2,5,3,1,1,0,0,0,0,0,"734325,808100000020000","5693359,501400000400000",12.364719888000025,51.34313386100007,0,0,0,Mitte
62557,14170510144200377260,14,7,13,000,2017,05,19,4,2,5,2,0,1,0,0,0,0,0,"735177,195900000050000","5693551,876400000400000",12.377049391000071,51.34450917200007,0,0,0,Mitte
62561,14170510144200292540,14,7,13,000,2017,05,06,4,3,5,3,1,1,0,0,0,0,0,"732965,989700000030000","5692858,629900000100000",12.344902238000032,51.339196515000026,7,7,7,Alt-West
62588,14170509148110207010,14,7,13,000,2017,05,16,3,3,2,2,0,1,0,0,0,0,0,"735095,491900000020000","5697039,245699999900000",12.37818293500004,51.37584668100004,9,9,9,Nord
62607,14170427148410172570,14,7,13,000,2017,04,11,5,3,2,6,0,1,0,0,0,0,0,"736997,209999999960000","5691377,571399999800000",12.401688451000041,51.32423662200006,3,3,3,Südost
62652,14170503144200180360,14,7,13,000,2017,05,08,4,3,2,6,0,1,0,0,1,0,0,"727483,015900000000000","5693352,995000000100000",12.266633072000047,51.345854528000075,7,7,7,Alt-West
62656,14170508148410202260,14,7,13,000,2017,05,18,2,2,4,2,1,1,0,0,0,0,0,"734690,180999999980000","5693505,367600000500000",12.370038402000034,51.34429293200003,0,0,0,Mitte
62658,14170508148123205450,14,7,13,000,2017,05,06,2,3,6,4,0,0,1,0,1,0,0,"732336,000400000020000","5692428,483699999700000",12.335592839000071,51.33559295400005,7,7,7,Alt-West
62659,14170508148110207680,14,7,13,000,2017,05,18,2,3,2,6,0,1,0,0,0,0,1,"736145,300000000050000","5701507,224999999600000",12.396211522000044,51.415516145000026,9,9,9,Nord
62674,14170413148110128500,14,7,13,000,2017,04,15,5,3,3,6,1,0,0,0,0,0,0,"740148,916399999990000","5695842,621100000100000",12.449849562000054,51.362991951000026,2,2,2,Ost
62694,14170413144200125090,14,7,13,000,2017,04,18,5,3,4,2,0,1,0,0,0,0,1,"737351,352500000040000","5690244,141800000300000",12.406007513000077,51.313915217000044,3,3,3,Südost
62716,14170507148410205680,14,7,13,000,2017,05,17,1,3,3,6,0,1,0,1,0,0,0,"735422,038799999980000","5693515,429399999800000",12.380534572000045,51.34408068300007,0,0,0,Mitte
62719,14170507144200189460,14,7,13,000,2017,05,16,1,2,2,6,0,1,0,1,0,0,0,"735637,244700000040000","5693473,944500000200000",12.38359157900004,51.343619154000066,0,0,0,Mitte
62781,14170614144200330320,14,7,13,000,2017,06,13,4,3,4,2,0,0,0,0,1,0,0,"736426,161500000050000","5692745,534900000300000",12.394415052000056,51.336753317000046,3,3,3,Südost
62783,14170614144200314350,14,7,13,000,2017,06,15,4,3,4,6,1,1,0,0,0,0,0,"733432,770600000050000","5693055,514800000000000",12.351720972000066,51.34077244700006,0,0,0,Mitte
62807,14170615144200314320,14,7,13,000,2017,06,13,5,3,1,6,0,1,0,0,1,0,0,"736475,480499999950000","5696291,584099999600000",12.39747789200004,51.36856266700005,9,9,9,Nord
62828,14170612144200373600,14,7,13,000,2017,06,15,2,2,6,4,0,1,1,0,0,0,0,"735308,256399999950000","5697043,053799999900000",12.381237041000077,51.37579274900003,9,9,9,Nord
62831,14170612144200314371,14,7,13,000,2017,06,20,2,2,0,1,1,0,0,0,0,0,0,"729220,548399999970000","5693184,726099999600000",12.291431500000044,51.34364606100007,7,7,7,Alt-West
62859,14170611148310309330,14,7,13,000,2017,06,15,1,3,6,4,1,0,1,0,0,0,0,"731382,364399999960000","5692758,436400000000000",12.322140793000074,51.338943673000074,7,7,7,Alt-West
62862,14170611144200314360,14,7,30,070,2017,06,18,1,3,2,6,0,1,0,0,0,0,0,"736571,609199999950000","5702610,544200000400000",12.403067274000023,51.42524184700005,9,9,9,Nord
62882,14170610148310315160,14,7,13,000,2017,06,10,7,3,2,6,0,1,0,0,0,0,0,"729707,221499999990000","5693137,281399999700000",12.298376727000061,51.34302373200006,7,7,7,Alt-West
62923,14170608144200366660,14,7,13,000,2017,06,17,5,3,5,2,0,1,0,0,0,0,0,"740891,047999999950000","5696352,697999999900000",12.46083525000006,51.36725601000006,2,2,2,Ost
62979,14170606148410330830,14,7,13,000,2017,06,00,3,3,5,3,0,1,0,0,0,2,0,"736426,310599999970000","5692746,289900000200000",12.394417690000068,51.33676003200003,3,3,3,Südost
62981,14170606144310290580,14,7,13,000,2017,06,20,3,2,9,1,0,1,0,0,0,0,1,"743002,617199999980000","5695379,195399999600000",12.490446529000053,51.357619329000045,2,2,2,Ost
63038,14170615148110339430,14,7,13,000,2017,06,10,5,3,2,6,0,1,0,0,1,0,0,"736643,841000000010000","5695662,554999999700000",12.399473625000041,51.36284633300005,9,9,9,Nord
63070,14170628148410386640,14,7,13,000,2017,06,18,4,3,5,3,0,1,0,1,0,0,0,"736434,672000000020000","5693429,192400000100000",12.394990836000034,51.34288641200004,0,0,0,Mitte
63071,14170628148310373970,14,7,13,000,2017,06,14,4,3,5,3,1,1,0,0,0,0,0,"734945,251000000050000","5693528,536000000300000",12.37370955800003,51.34439555500006,0,0,0,Mitte
63072,14170628148310357810,14,7,13,000,2017,06,07,4,3,2,6,0,1,0,0,0,0,0,"727619,604700000030000","5685561,107200000400000",12.263619580000068,51.27584897200006,5,5,5,Südwest
63073,14170628148110386440,14,7,13,000,2017,06,16,4,3,2,6,0,1,0,0,0,0,0,"736334,526500000040000","5694338,732900000200000",12.394159313000046,51.35109224300004,0,0,0,Mitte
63095,14170627148410337430,14,7,13,000,2017,06,08,3,3,5,3,1,0,0,0,1,0,0,"734148,224999999980000","5693285,206600000200000",12.362125810000066,51.34254011400003,0,0,0,Mitte
63116,14170626144320366750,14,7,13,000,2017,06,13,2,3,5,3,1,1,0,0,0,0,0,"734892,567000000040000","5697038,922000000300000",12.375272247000055,51.375927742000044,9,9,9,Nord
63142,14170625148110342690,14,7,13,000,2017,06,19,1,3,2,6,0,1,0,0,0,0,0,"740908,970399999990000","5696375,706399999600000",12.461107820000052,51.367454922000036,2,2,2,Ost
63201,14170629144320359930,14,7,13,000,2017,06,20,5,2,9,1,0,0,0,0,1,1,1,"743329,171500000050000","5695098,494400000200000",12.494935787000031,51.35496025400005,2,2,2,Ost
63226,14170622148310325850,14,7,13,000,2017,06,09,5,3,2,2,0,1,0,0,0,0,0,"732155,448399999990000","5692471,400200000000000",12.333033374000024,51.33605193500006,7,7,7,Alt-West
63243,14170630148310360100,14,7,13,000,2017,06,08,6,3,3,6,0,1,0,0,1,0,0,"732806,580599999990000","5692736,666799999800000",12.342537926000034,51.33816697700007,7,7,7,Alt-West
63260,14170701148410389080,14,7,13,000,2017,07,14,7,3,5,3,1,1,0,0,0,0,0,"735719,271700000040000","5690283,426900000300000",12.382656969000038,51.314946113000076,4,4,4,Süd
63264,14170621144200389050,14,7,13,000,2017,06,19,4,2,5,2,1,1,0,0,0,0,0,"732078,125600000030000","5692452,090099999700000",12.331912694000039,51.335910152000054,7,7,7,Alt-West
63313,14170620144200418390,14,7,13,000,2017,06,16,3,2,2,6,0,1,0,0,0,0,0,"739732,834599999940000","5695479,650999999600000",12.443639349000023,51.35990975200008,2,2,2,Ost
63336,14170707148110398690,14,7,13,000,2017,07,23,6,3,5,3,0,1,0,0,0,2,0,"735029,978200000010000","5702116,544599999700000",12.38060507800003,51.421448833000056,9,9,9,Nord
63338,14170707144200379680,14,7,13,000,2017,07,16,6,2,5,3,1,0,0,1,0,0,0,"736333,403199999940000","5701672,969100000300000",12.39902214700004,51.416925512000034,9,9,9,Nord
63387,14170706148121384520,14,7,13,000,2017,07,18,5,3,0,4,1,0,1,0,0,0,0,"735504,587599999970000","5693466,542200000000000",12.381685380000022,51.34360767100003,0,0,0,Mitte
63389,14170619144310342660,14,7,13,000,2017,06,07,2,2,3,6,0,1,0,0,1,0,0,"738062,460500000040000","5699557,795900000300000",12.422423256000059,51.39721691600005,1,1,1,Nordost
63422,14170705148410384980,14,7,13,000,2017,07,18,4,3,5,2,0,1,0,0,0,0,0,"735177,953600000010000","5693552,040799999600000",12.37706036000003,51.34451033400006,0,0,0,Mitte
63465,14170704148410367470,14,7,13,000,2017,07,13,3,3,5,3,1,0,0,0,1,0,0,"733373,593499999960000","5692999,558500000300000",12.350836178000066,51.340294441000026,0,0,0,Mitte
63466,14170704148110384430,14,7,13,000,2017,07,10,3,3,2,2,0,1,0,0,0,0,0,"727751,381999999980000","5699061,993999999900000",12.274137377000045,51.39699819400005,8,8,8,Nordwest
63493,14170703144200384360,14,7,13,000,2017,07,04,2,2,4,6,0,1,0,0,0,1,0,"735536,044699999970000","5687363,427299999600000",12.378105707000032,51.28881093000007,4,4,4,Süd
63496,14170703144200377950,14,7,13,000,2017,07,11,2,2,5,3,0,1,0,0,0,0,0,"730306,756000000050000","5688550,980000000400000",12.304007444000035,51.30160985100008,5,5,5,Südwest
63497,14170617148310363770,14,7,13,000,2017,06,19,7,3,5,2,1,1,0,0,0,0,0,"727283,609199999950000","5690037,422600000200000",12.261659829000052,51.31616907000006,6,6,6,West
63505,14170617144200313400,14,7,13,000,2017,06,09,7,3,5,3,1,1,0,0,0,0,0,"732962,951899999990000","5692857,423299999900000",12.344857912000066,51.33918692800006,7,7,7,Alt-West
63523,14170616148410363820,14,7,13,000,2017,06,23,6,3,6,4,0,1,1,0,0,2,0,"735380,003999999960000","5693540,518899999600000",12.379948687000024,51.34432329800006,0,0,0,Mitte
63542,14170702144200349820,14,7,13,000,2017,07,12,1,2,5,3,0,1,0,0,0,0,0,"729679,413999999990000","5687336,224999999600000",12.294242105000023,51.29095818800005,5,5,5,Südwest
63575,14170724148410431240,14,7,13,000,2017,07,20,2,3,0,1,1,0,0,0,0,0,1,"735181,511199999950000","5693552,812900000300000",12.37711186000007,51.34451579300003,0,0,0,Mitte
63576,14170724148310436990,14,7,13,000,2017,07,15,2,3,3,2,1,0,0,0,1,0,1,"729947,981799999950000","5693107,468000000300000",12.301808404000042,51.342658777000054,7,7,7,Alt-West
63577,14170724148210450000,14,7,13,000,2017,07,15,2,3,5,3,1,1,0,0,0,0,1,"737354,283999999990000","5690244,449099999900000",12.406049705000044,51.31391675300006,3,3,3,Südost
63584,14170724144200539780,14,7,13,000,2017,07,09,2,2,5,2,0,1,0,0,0,0,0,"728899,729000000050000","5698639,018000000200000",12.290344057000027,51.39273908300004,8,8,8,Nordwest
63613,14170807148210454290,14,7,13,000,2017,08,07,2,3,4,6,1,1,0,0,0,0,0,"738229,635899999990000","5692400,977599999900000",12.42002814500006,51.33290799900004,2,2,2,Ost
63651,14170722148410450610,14,7,13,000,2017,07,17,7,3,2,6,0,1,0,0,0,0,0,"735912,086699999990000","5693750,646300000100000",12.387714050000056,51.34598892500003,0,0,0,Mitte
63652,14170722148110424530,14,7,13,000,2017,07,11,7,3,2,6,0,1,0,0,0,0,0,"732805,497600000000000","5696859,424599999600000",12.34521982700005,51.37517586700005,8,8,8,Nordwest
63701,14170721144200545310,14,7,13,000,2017,07,17,6,2,5,3,1,1,0,0,0,0,0,"739301,319699999990000","5695134,945399999600000",12.437221004000037,51.35699764300006,2,2,2,Ost
63738,14170804148110455880,14,7,13,000,2017,08,15,6,3,5,3,0,1,0,0,0,0,0,"734018,337700000030000","5700451,689799999800000",12.364982381000061,51.40692297800007,9,9,9,Nord
63762,14170804144200473070,14,7,13,000,2017,08,06,6,3,2,2,1,0,0,0,1,0,0,"727281,150799999940000","5690036,729199999900000",12.261624169000072,51.31616382700008,6,6,6,West
63815,14170803144200488580,14,7,13,000,2017,08,14,5,3,5,3,1,1,0,0,0,0,0,"732962,854000000050000","5692857,384399999900000",12.344856484000047,51.33918661900003,7,7,7,Alt-West
63816,14170803144200459850,14,7,13,000,2017,08,18,5,2,5,3,0,1,0,0,1,0,0,"735854,224999999980000","5693713,273000000000000",12.386859953000055,51.34567746000005,0,0,0,Mitte
63817,14170803144200459840,14,7,13,000,2017,08,18,5,3,5,3,1,1,0,0,0,0,0,"731841,924200000010000","5692530,492700000300000",12.32857875600007,51.33671029300007,7,7,7,Alt-West
63836,14170718148310407200,14,7,13,000,2017,07,10,3,3,5,3,1,1,0,0,0,0,0,"728308,640000000010000","5690595,466000000000000",12.276701175000028,51.32076850800007,6,6,6,West
63837,14170718148121409010,14,7,13,000,2017,07,08,3,3,0,3,1,1,0,0,0,0,0,"732805,248000000020000","5692786,001000000200000",12.342551072000049,51.338610379000045,7,7,7,Alt-West
63881,14170717148310407010,14,7,13,000,2017,07,08,2,3,5,3,0,1,0,0,0,0,1,"730177,632300000060000","5693074,701899999800000",12.30507887400006,51.34227171300006,7,7,7,Alt-West
63883,14170717144200401080,14,7,13,000,2017,07,12,2,2,3,6,0,1,0,0,1,0,0,"732931,648500000010000","5696866,396400000000000",12.347033758000066,51.37518672400006,8,8,8,Nordwest
63888,14170731148310479660,14,7,13,000,2017,07,14,2,3,4,6,0,1,0,0,0,0,0,"727295,761500000020000","5693372,243499999900000",12.263961093000034,51.34610222600003,7,7,7,Alt-West
63892,14170802148310450480,14,7,13,000,2017,08,16,4,3,5,3,1,1,0,0,0,0,0,"728894,263000000040000","5691755,371700000000000",12.28583610000004,51.33094594600004,6,6,6,West
63932,14170801148410450810,14,7,13,000,2017,08,13,3,3,5,3,1,1,0,0,0,0,0,"735732,380400000020000","5693564,057000000000000",12.385014759000057,51.34438859200003,0,0,0,Mitte
63933,14170801148310530560,14,7,13,000,2017,08,07,3,3,5,3,0,1,0,1,0,0,1,"728687,079099999970000","5693235,707999999600000",12.283817556000031,51.344318559000044,7,7,7,Alt-West
63940,14170731144200512540,14,7,13,000,2017,07,05,2,3,3,2,1,1,0,0,0,0,0,"730080,573500000060000","5693096,097900000400000",12.303701536000062,51.34250306900003,7,7,7,Alt-West
63946,14170715144310400520,14,7,13,000,2017,07,15,7,2,9,6,0,0,0,1,1,0,0,"735795,883099999980000","5700417,972299999600000",12.390471649000062,51.405884283000034,9,9,9,Nord
63949,14170731144200450420,14,7,13,000,2017,07,09,2,3,5,3,1,1,0,0,0,0,0,"732728,369500000030000","5692446,092600000100000",12.341227218000029,51.33559059900006,7,7,7,Alt-West
64003,14170713148110390810,14,7,13,000,2017,07,15,5,3,1,6,0,1,0,0,1,0,0,"735108,129100000020000","5697039,221400000200000",12.378364169000065,51.37584123200003,9,9,9,Nord
64016,14170712148410397040,14,7,13,000,2017,07,12,4,3,7,7,1,0,0,0,0,0,1,"737324,240600000020000","5690878,277700000400000",12.406041170000037,51.319618597000044,3,3,3,Südost
64018,14170712144200390450,14,7,13,000,2017,07,20,4,3,5,3,0,1,0,0,0,1,1,"734945,485699999960000","5690232,978099999900000",12.37154029800007,51.31481320800003,4,4,4,Süd
64027,14170730148410455690,14,7,13,000,2017,07,11,1,3,5,2,1,0,0,0,1,0,0,"736470,749199999960000","5692256,315000000400000",12.394729294000058,51.33234345000005,0,0,0,Mitte
64028,14170730148210450120,14,7,13,000,2017,07,12,1,3,2,2,0,1,0,0,0,0,0,"739891,806199999990000","5694466,251500000200000",12.445235309000054,51.35074671400008,2,2,2,Ost
64068,14170711148310377390,14,7,13,000,2017,07,08,3,3,2,6,0,1,0,0,0,0,0,"732070,299899999980000","5692450,196999999700000",12.331799312000044,51.33589635100003,7,7,7,Alt-West
64069,14170711148110459940,14,7,13,000,2017,07,20,3,3,4,6,1,0,0,0,0,0,0,"736397,918799999980000","5694509,716300000400000",12.395181580000042,51.35260065700004,1,1,1,Nordost
64070,14170711144200418400,14,7,13,000,2017,07,23,3,3,6,4,0,0,1,0,1,2,0,"735390,149699999950000","5693534,469600000400000",12.380090104000033,51.34426479700005,0,0,0,Mitte
64094,14170728144200441680,14,7,13,000,2017,07,18,6,3,3,2,0,1,0,1,0,0,0,"736984,513999999970000","5691373,097000000100000",12.40150359200004,51.324201748000064,3,3,3,Südost
64096,14170728144200432850,14,7,13,000,2017,07,18,6,3,3,2,1,0,0,0,1,0,0,"736416,675599999960000","5692744,469700000200000",12.394278411000073,51.33674769900006,0,0,0,Mitte
64118,14170710148220398340,14,7,13,000,2017,07,09,2,3,5,3,1,1,0,0,0,0,1,"737352,860600000010000","5690244,299900000000000",12.406029219000061,51.313916007000046,3,3,3,Südost
64128,14170727144200432840,14,7,13,000,2017,07,17,5,3,2,6,0,1,0,1,0,0,0,"733913,717100000010000","5693221,294200000400000",12.358722754000041,51.34206292700003,0,0,0,Mitte
64142,14170726144310528190,14,7,13,000,2017,07,16,4,2,9,1,0,1,0,0,0,0,1,"742960,099000000050000","5695411,291100000000000",12.489858937000065,51.35792557500008,2,2,2,Ost
64211,14170708148410377440,14,7,13,000,2017,07,12,7,3,2,6,0,1,0,0,1,0,1,"735862,869500000030000","5693718,856499999800000",12.38698755400003,51.345723992000046,0,0,0,Mitte
64255,14170915148310579471,14,7,13,000,2017,09,08,6,3,0,7,0,0,0,0,1,0,0,"729335,898900000030000","5687113,236100000300000",12.289180686000066,51.289094773000045,5,5,5,Südwest
64275,14170903144200557680,14,7,13,000,2017,09,13,1,2,2,6,0,0,0,1,0,0,0,"736869,100600000010000","5694390,636500000000000",12.401856719000023,51.35133562400006,1,1,1,Nordost
64298,14170821148410529280,14,7,13,000,2017,08,09,2,3,4,6,1,0,0,0,0,0,0,"734443,438300000040000","5693401,051000000000000",12.366433184000073,51.34345833800006,0,0,0,Mitte
64300,14170821148110536980,14,7,13,000,2017,08,14,2,3,5,3,0,1,0,0,0,0,0,"735969,579999999960000","5697123,904000000100000",12.390775689000066,51.376244083000074,9,9,9,Nord
64301,14170821144310534640,14,7,30,270,2017,08,08,2,3,2,6,0,0,0,0,1,0,0,"729895,833100000050000","5701196,717899999600000",12.306294168000022,51.41529670300008,8,8,8,Nordwest
64302,14170821144310506930,14,7,30,270,2017,08,08,2,3,2,6,0,1,0,0,1,0,0,"730263,614799999980000","5701194,690899999800000",12.311572694000063,51.41512929800007,8,8,8,Nordwest
64303,14170821144200509580,14,7,13,000,2017,08,07,2,3,2,6,0,1,0,0,1,0,0,"732279,728800000040000","5692447,797100000100000",12.334799022000027,51.33578931100004,7,7,7,Alt-West
64304,14170821144200509520,14,7,13,000,2017,08,09,2,3,5,3,1,1,0,0,0,0,0,"735177,407600000040000","5693551,922299999700000",12.377052456000058,51.34450949600006,0,0,0,Mitte
64317,14170914148410623440,14,7,13,000,2017,09,13,5,3,2,6,0,1,0,0,0,0,1,"736217,580500000040000","5693799,342100000000000",12.392125020000037,51.346299180000074,0,0,0,Mitte
64385,14170820148410579730,14,7,13,000,2017,08,22,1,3,5,3,0,0,0,1,1,2,0,"735855,354500000020000","5693714,002600000200000",12.38687662600006,51.34568354000004,0,0,0,Mitte
64386,14170820148110554830,14,7,13,000,2017,08,14,1,3,5,3,0,1,0,0,0,0,0,"736162,076000000000000","5694404,025999999600000",12.391730618000054,51.35175000000004,1,1,1,Nordost
64410,14170820144200539710,14,7,13,000,2017,08,13,1,3,5,3,1,1,0,0,0,0,0,"732964,170399999940000","5692857,907300000100000",12.344875692000073,51.33919077300004,7,7,7,Alt-West
64439,14170913148310646590,14,7,13,000,2017,09,20,4,2,6,4,1,0,1,0,0,0,0,"731575,350699999950000","5692695,912100000300000",12.32486599400005,51.33830384600003,7,7,7,Alt-West
64448,14170905144200580440,14,7,13,000,2017,09,04,3,3,5,3,0,1,0,1,0,2,0,"727956,706499999970000","5699601,440399999700000",12.277430375000051,51.401758450000045,8,8,8,Nordwest
64554,14170914144200586040,14,7,13,000,2017,09,11,5,1,3,2,1,0,0,0,1,0,1,"731839,321899999980000","5692532,711199999800000",12.328542906000052,51.33673126900004,7,7,7,Alt-West
64561,14170830148313564810,14,7,13,000,2017,08,12,4,3,5,3,1,1,0,0,0,0,0,"728186,495299999950000","5690855,751100000000000",12.27511781000004,51.32315416100005,6,6,6,West
64562,14170830148110600610,14,7,13,000,2017,08,23,4,3,5,2,0,1,0,1,0,2,0,"736637,801499999940000","5695730,920300000300000",12.399432512000033,51.36346250200006,9,9,9,Nord
64563,14170830144200656390,14,7,13,000,2017,08,15,4,3,6,4,0,0,1,0,1,0,0,"728223,729700000030000","5690336,280299999800000",12.275318783000046,51.318475782000064,6,6,6,West
64566,14170830144200539730,14,7,13,000,2017,08,13,4,2,5,3,0,1,0,0,1,0,0,"732229,795999999970000","5699196,167999999600000",12.338490229000058,51.39638766100006,8,8,8,Nordwest
64567,14170830144200539490,14,7,13,000,2017,08,11,4,3,4,2,0,1,0,0,0,0,0,"738864,430999999980000","5694486,868999999900000",12.43052282900004,51.35136442000004,2,2,2,Ost
64576,14170912144200575320,14,7,13,000,2017,09,12,3,3,2,2,0,1,0,0,0,0,0,"732512,135299999970000","5692413,434500000400000",12.338107138000055,51.33538588000005,7,7,7,Alt-West
64652,14170816148110499640,14,7,13,000,2017,08,17,4,3,3,6,0,1,0,0,0,0,0,"734694,238299999970000","5697039,407800000200000",12.37242800200005,51.37601409800004,9,9,9,Nord
64671,14170906143215563960,14,7,13,000,2017,09,15,4,3,2,6,0,1,0,1,0,0,1,"735577,028900000030000","5693418,199900000400000",12.382691660000035,51.34314372600005,0,0,0,Mitte
