OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
256615,14,7,13,000,2019,02,08,6,3,5,3,0,0,1,0,0,0,0,"733743,722818515260000","5695384,325072506400000",12.357706860000064,51.36154930500004,0,9,9,9,Nord
256616,14,7,13,000,2019,02,20,6,3,4,2,2,0,1,0,0,0,0,"739101,297688260670000","5699445,907223926900000",12.437253578000025,51.39577590300007,0,1,1,1,Nordost
256627,14,7,13,000,2019,01,18,5,3,5,3,2,1,1,0,0,0,0,"734744,735533589500000","5694659,020308746000000",12.371581096000057,51.35462603900004,0,0,0,0,Mitte
256628,14,7,13,000,2019,01,17,5,3,5,3,2,0,1,0,0,0,0,"734749,241718363020000","5691054,022438447900000",12.369269849000034,51.32226424800007,0,4,4,4,Süd
256629,14,7,13,000,2019,01,11,5,3,5,3,0,1,1,0,0,0,0,"737187,136553028600000","5692060,936897389600000",12.404864104000069,51.33029144100004,0,3,3,3,Südost
256630,14,7,13,000,2019,01,18,5,1,6,4,2,0,1,1,0,0,0,"734571,393920272590000","5694870,693882046300000",12.369235591000063,51.35659767300007,0,9,9,9,Nord
256642,14,7,13,000,2019,01,15,4,3,6,5,0,0,1,1,0,0,0,"737020,207065334540000","5689521,904545886400000",12.400784724000061,51.30757028900007,0,4,4,4,Süd
256643,14,7,13,000,2019,01,11,4,3,6,6,0,0,0,1,0,0,1,"741333,867894575930000","5686935,675947656900000",12.460809509000057,51.282545095000046,0,3,3,3,Südost
256655,14,7,13,000,2019,01,12,3,3,6,4,0,0,1,1,0,0,0,"735145,143446476200000","5693385,154064683200000",12.376479893000067,51.343025872000055,1,0,0,0,Mitte
256656,14,7,13,000,2019,01,09,3,3,3,6,0,0,1,0,0,1,0,"733821,524438750930000","5692556,161428717900000",12.356964781000045,51.33613026300003,1,0,0,0,Mitte
256657,14,7,13,000,2019,01,13,3,2,3,6,0,1,0,0,0,1,0,"735059,657628523190000","5690835,920855904000000",12.373573064000027,51.32017833000003,0,4,4,4,Süd
256658,14,7,13,000,2019,01,07,3,3,6,4,2,0,1,1,0,0,0,"735460,878577291970000","5691812,283369209600000",12.379965533000075,51.32877662000004,1,0,0,0,Mitte
256659,14,7,13,000,2019,01,16,3,3,2,6,0,0,1,0,0,0,0,"737386,521275704730000","5696863,903031304500000",12.410924218000048,51.37331981900007,0,1,1,1,Nordost
256663,14,7,13,000,2019,02,10,5,2,5,3,0,1,0,0,0,0,0,"735905,780356929640000","5694588,585677798800000",12.388178977000052,51.35351307700006,0,9,9,9,Nord
256674,14,7,13,000,2019,03,17,6,3,5,2,1,0,1,0,0,0,0,"740112,633954940360000","5698120,406047254800000",12.450867860000074,51.38345179300006,1,1,1,1,Nordost
256688,14,7,13,000,2019,03,12,5,3,6,4,0,0,1,1,0,0,0,"733380,883823584770000","5693530,444183856200000",12.351288585000077,51.34505698600003,1,0,0,0,Mitte
256689,14,7,13,000,2019,03,18,6,2,6,4,2,0,1,1,0,0,0,"734906,175892294380000","5690896,256623646200000",12.37141414000007,51.320783309000035,1,4,4,4,Süd
256690,14,7,13,000,2019,03,15,5,3,2,6,0,0,1,0,0,0,0,"732441,688153912310000","5690611,984093757300000",12.335922769000035,51.31924353100004,1,5,5,5,Südwest
256691,14,7,13,000,2019,03,13,5,3,1,5,0,0,1,0,1,0,0,"732649,199136177080000","5691455,938264949200000",12.339446209000073,51.326734671000054,1,5,5,5,Südwest
256692,14,7,13,000,2019,03,08,5,3,6,6,0,0,1,1,0,0,0,"736028,493019081650000","5695973,642059920400000",12.390857020000055,51.36589466100003,0,9,9,9,Nord
256702,14,7,13,000,2019,03,16,4,3,5,3,0,0,1,0,0,0,0,"738413,366673475130000","5690642,362569320900000",12.421484573000043,51.31704578000006,0,3,3,3,Südost
256712,14,7,13,000,2019,03,16,3,3,1,7,0,1,0,0,0,0,1,"734783,543609085490000","5689848,051072850800000",12.36896734100003,51.31142475300004,0,4,4,4,Süd
256713,14,7,13,000,2019,03,09,3,3,0,7,0,0,0,0,0,1,1,"733814,502425392160000","5694817,896518264000000",12.358349472000043,51.35643564600008,0,0,0,0,Mitte
256714,14,7,13,000,2019,03,12,3,2,6,4,0,0,1,1,0,0,0,"737816,648402601480000","5693777,561257831800000",12.41502971400007,51.34543703200006,0,2,2,2,Ost
256728,14,7,13,000,2019,03,08,2,3,1,2,0,1,0,0,0,1,0,"736733,202453684060000","5692717,089862776900000",12.398796073000028,51.33637026400004,0,3,3,3,Südost
256729,14,7,13,000,2019,03,19,2,3,6,2,2,0,1,1,0,0,0,"733988,203100369310000","5692378,701631521800000",12.359236811000073,51.334468740000034,1,0,0,0,Mitte
256730,14,7,13,000,2019,03,15,2,3,3,2,0,0,1,0,0,0,1,"740846,221459020860000","5694778,370598735300000",12.45912669300003,51.35314457800007,0,2,2,2,Ost
256731,14,7,13,000,2019,03,07,2,3,5,2,0,1,0,0,0,0,1,"735462,008000000380000","5691821,260999999900000",12.379987646000075,51.32885673900006,0,0,0,0,Mitte
256732,14,7,13,000,2019,03,13,2,2,6,2,0,0,1,1,0,0,0,"734993,787677519950000","5693934,986593365700000",12.374673492000056,51.348023942000054,0,0,0,0,Mitte
256733,14,7,13,000,2019,03,15,2,3,6,2,0,1,0,1,0,0,0,"735502,691102306360000","5689743,098853325500000",12.379198053000039,51.31018558900007,0,4,4,4,Süd
256741,14,7,13,000,2019,03,01,1,3,5,3,2,1,1,0,0,0,0,"735497,679888555780000","5692704,397237945300000",12.381082439000068,51.33676928700004,0,0,0,0,Mitte
256746,14,7,13,000,2019,03,23,7,3,5,3,2,1,1,0,0,0,0,"734785,447999999860000","5692625,201000001300000",12.370823629000029,51.33635287300007,0,0,0,0,Mitte
256747,14,7,13,000,2019,03,11,7,3,2,6,0,0,1,0,0,0,0,"732201,128090130170000","5690657,047077581300000",12.33250595000004,51.31974626200008,0,5,5,5,Südwest
256749,14,7,13,000,2019,03,10,7,3,5,3,0,0,1,0,0,0,0,"737654,988457432020000","5690796,846213886500000",12.410724721000065,51.31874963100006,0,3,3,3,Südost
256750,14,7,13,000,2019,03,11,7,3,5,3,0,0,1,0,0,0,0,"735545,064307180230000","5697394,670061331200000",12.384866488000057,51.37885076600003,0,9,9,9,Nord
256759,14,7,13,000,2019,03,13,6,3,3,2,0,0,1,0,0,0,1,"734044,646485365000000","5696726,709290098400000",12.36290512200003,51.37347526100007,0,9,9,9,Nord
256760,14,7,13,000,2019,03,08,6,3,5,3,0,1,1,0,0,0,0,"736327,202450135720000","5693625,973509892800000",12.393581175000065,51.34469743400007,0,0,0,0,Mitte
256761,14,7,13,000,2019,03,07,6,3,5,3,0,1,1,0,0,0,0,"731780,140774845150000","5691739,965490134400000",12.327179079000075,51.32963906400005,0,5,5,5,Südwest
256762,14,7,13,000,2019,03,07,6,3,6,4,0,0,0,1,0,0,1,"737400,208870410920000","5690589,935524832500000",12.406937435000032,51.31699872200005,0,3,3,3,Südost
256764,14,7,13,000,2019,03,14,6,2,5,3,0,1,1,0,0,0,0,"740091,360801733100000","5693924,881326155700000",12.44773056300005,51.34580330400007,0,2,2,2,Ost
256765,14,7,13,000,2019,03,19,6,3,5,3,2,1,1,0,0,0,0,"731709,715680381280000","5693088,584106361500000",12.327047125000036,51.34177405400004,0,7,7,7,Alt-West
256775,14,7,13,000,2019,03,17,5,2,2,2,0,0,1,0,0,0,0,"730536,186410291120000","5691507,922180088200000",12.309204205000071,51.32806151700004,0,7,7,7,Alt-West
256777,14,7,13,000,2019,03,09,5,3,5,3,0,0,1,0,0,0,0,"738236,237870100890000","5690240,389492826500000",12.418678954000029,51.313511848000076,0,3,3,3,Südost
256778,14,7,13,000,2019,03,16,5,3,0,7,0,0,1,0,0,0,0,"737419,137087529530000","5694048,950003746900000",12.409513316000073,51.348039164000056,0,2,2,2,Ost
256779,14,7,13,000,2019,03,17,5,3,1,5,1,1,1,0,0,0,0,"737168,957844011490000","5691974,594440590600000",12.404546179000022,51.32952400200003,0,3,3,3,Südost
256780,14,7,13,000,2019,03,07,5,3,3,6,0,1,1,0,0,0,0,"733733,820096796380000","5693753,671756500400000",12.356493873000034,51.34691580800006,0,0,0,0,Mitte
256789,14,7,13,000,2019,03,12,4,3,1,6,0,0,1,0,0,0,0,"735373,404183516280000","5699741,338437637300000",12.383959509000022,51.39998613500006,0,9,9,9,Nord
256793,14,7,13,000,2019,03,19,1,3,3,3,2,0,1,0,1,0,0,"733441,038470320400000","5693373,168804623200000",12.35204769400002,51.343620497000074,1,0,0,0,Mitte
256795,14,7,13,000,2019,03,18,4,2,5,3,2,1,0,0,0,0,0,"732511,045596185140000","5691337,529563691500000",12.337389527000028,51.32572822800006,0,5,5,5,Südwest
256796,14,7,13,000,2019,03,13,4,3,5,3,0,1,1,0,0,0,0,"729484,358465797270000","5690502,155088784200000",12.293485264000026,51.31945789800005,0,6,6,6,West
